id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4332000000000000,324.332,10,10,15,79524.138000000000000000,0,277153,64,62.84239892886325,62.84239892886325,6.284239892886324,55,,,,
4,8ball,common,21,29,1,0,4.1573903118040089,14933.346,3323,3592,23,130,0,433422,498,127.82668588083955,127.82668588083955,0.03846725425243441,48,,,,
7,alien,common,29,29,1,0,4.6109330000000000,9221.866,2000,2000,23,251.800000000000000000,0,419980,230,122.47828116772381,122.47828116772381,0.0612391405838619,49,,,,
8,angel,epic,29,29,1,0,17.5982200000000000,879.911,50,50,23,20000,1,1824646,460,984.0801959163417,984.0801959163417,19.681603918326836,17,,,,
9,banana,rare,29,29,1,0,7.8676666666666667,1180.150,150,150,16,1987.000000000000000000,0,15124,16,4.626302370394698,4.626302370394698,0.03084201580263132,82,,,,
11,basketball,common,29,29,1,0,3.9128522593320236,9958.209,2346,4296,31,112.600000000000000000,0,102110,100,26.91289452309463,26.91289452309463,0.011471822047354915,72,,,,
12,beachball,common,29,29,1,0,3.6175281222959331,12541.970,3231,3516,7,125,0,192259,232,60.13515265496565,60.13515265496565,0.018611932112338487,56,,,,
13,bomb,uncommon,29,29,1,0,5.0179916666666667,3010.795,600,600,7,699,0,1266671,377,719.4297465733683,719.4297465733683,1.1990495776222805,23,,,,
14,shades,epic,29,29,1,0,14.5829400000000000,729.147,50,50,3,12510.000000000000000000,0,14428,17,3.484342695230118,3.484342695230118,0.06968685390460236,83,,,,
15,bowling,common,29,29,1,0,3.5117095808383234,4691.644,1334,2000,11,153.400000000000000000,0,326938,358,253.65477261843574,253.65477261843574,0.1901460064605965,38,,,,
17,ninja,rare,29,29,1,0,10.3343900000000000,1033.439,100,100,18,3200,0,51977,51,17.31167503724646,17.31167503724646,0.1731167503724646,77,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.1946000000000000,1379.190,150,150,28,3999,0,541049,204,138.65646277588482,138.65646277588482,0.9243764185058988,47,,,,
19,button,common,29,24,1,0,3.8165357142857143,12823.560,3100,3360,25,130.586000000000000000,0,196198,156,46.775342219746236,46.775342219746236,0.015088820070885883,60,,,,
20,cat,uncommon,29,29,1,0,5.0890016666666667,3053.401,600,600,28,800.000000000000000000,0,1030056,377,630.8816585167846,630.8816585167846,1.0514694308613075,26,,,,
21,cherry,rare,29,29,1,0,9.7894500000000000,978.945,98,100,14,3660.000000000000000000,0,1736679,1622,1105.455851260611,1105.455851260611,11.280161747557257,16,,,,
22,egg,rare,29,29,1,0,13.3797600000000000,1337.976,100,100,26,9860.000000000000000000,0,1546547,733,851.6119114531593,851.6119114531593,8.516119114531593,20,,,,
23,coconut,rare,29,29,1,0,6.8312249134948097,1974.224,276,289,23,1800,0,300669,112,88.67459846778924,88.67459846778924,0.32128477705720737,52,,,,
24,cute,uncommon,29,29,1,0,5.6013741403026135,4072.199,710,727,23,578.000000000000000000,0,16972,22,5.005455451660527,5.005455451660527,0.0070499372558598975,81,,,,
25,devil,epic,29,29,1,0,13.6524814814814815,1105.851,80,81,26,9300,1,960363,450,632.9565452595117,632.9565452595117,7.911956815743896,25,,,,
26,revolver,uncommon,29,24,1,0,3.8133216666666667,2287.993,600,600,33,788.200000000000000000,0,676619,445,334.6467726930911,334.6467726930911,0.5577446211551519,36,,,,
27,disguise,epic,29,29,1,0,12.2154675324675325,940.591,76,77,25,5957.000000000000000000,0,242840,90,152.82281730654393,152.82281730654393,2.010826543507157,43,,,,
28,dog,uncommon,29,29,1,0,4.6597600000000000,2795.856,600,600,3,540,0,138605,118,36.03441491531336,36.03441491531336,0.06005735819218894,67,,,,
29,donut,uncommon,29,24,1,0,5.4346225165562914,4103.140,695,755,11,406,0,218802,127,58.123165209437246,58.123165209437246,0.08363045353875863,58,,,,
