id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
53,jackolantern,rare,29,29,1,0,9.6028533333333333,1440.428,150,150,23,2000.000000000000000000,0,78185,30,19.056991268053416,19.056991268053416,0.12704660845368945,73,,,,
54,waffle,uncommon,29,29,1,0,5.1126824324324324,3783.385,691,740,30,656.200000000000000000,0,561364,263,107.12078704533633,107.12078704533633,0.15502284666474142,49,,,,
55,saturn,common,21,29,1,0,3.7809834710743802,6862.485,1810,2000,10,176.800000000000000000,0,474042,383,189.2869884582302,189.2869884582302,0.10457844666200564,40,,,,
56,marble,rare,29,29,1,0,7.2096539792387543,2083.590,279,289,23,1500,0,245249,74,55.27745557084259,55.27745557084259,0.19812708089907738,59,,,,
57,skull,uncommon,29,24,1,0,6.5080535987748851,4249.759,651,653,31,2000,0,621368,275,585.3722135964308,585.3722135964308,0.8991892681972824,23,,,,
58,skullpatch,rare,29,29,1,0,8.8337533333333333,1325.063,150,150,17,2470.000000000000000000,1,964961,181,647.249051413762,647.249051413762,4.314993676091746,20,,,,
59,football,common,29,21,1,0,3.4985595000000000,6997.119,1997,2000,13,323.000000000000000000,2,2488908,1569,1714.5699152700354,1714.5699152700354,0.8585728168603082,10,,,,
60,starballoon,common,29,29,1,0,3.4945186162415714,11919.803,3147,3694,23,122,0,143530,181,32.35068521414169,32.35068521414169,0.010279849130645596,65,,,,
61,tamagochi,epic,29,29,1,0,11.8715789473684211,902.240,76,76,19,8920.000000000000000000,0,165197,127,143.4648686534902,143.4648686534902,1.887695640177503,42,,,,
62,target,uncommon,29,29,1,0,5.0124244031830239,3779.368,719,754,23,388.000000000000000000,0,855,2,0.14322478302469957,0.14322478302469957,0.00019919997639040275,84,,,,
64,tomato,uncommon,29,29,1,0,4.8947584415584416,3768.964,748,770,23,390,0,112780,69,25.419844481647743,25.419844481647743,0.0339837493070157,68,,,,
65,volleyball,common,29,29,1,0,3.3790398734177215,5338.883,1580,2000,28,153.400000000000000000,0,346085,126,127.56613427451339,127.56613427451339,0.08073805966741354,46,,,,
66,racoon,uncommon,29,29,1,0,6.3099631043256997,4959.631,739,786,23,450,0,101848,129,27.232720668997775,27.232720668997775,0.036850772217858964,67,,,,
67,peach,rare,29,29,1,0,10.0748217821782178,1017.557,101,100,23,2730.000000000000000000,0,145090,56,32.70229859764383,32.70229859764383,0.323785134630137,64,,,,
68,watermelon,uncommon,29,29,1,0,3.8991833333333333,2339.510,600,600,23,607.998000000000000000,0,663696,359,253.07415216552786,253.07415216552786,0.42179025360921313,38,,,,
69,citrus,epic,29,29,1,0,15.3085000000000000,765.425,50,50,31,9500,0,90270,54,44.81405632187426,44.81405632187426,0.8962811264374853,60,,,,
70,potion,epic,29,29,1,0,13.4159600000000000,670.798,50,50,15,11700,0,493594,135,383.5835326248247,383.5835326248247,7.671670652496495,26,,,,
71,crlogo,legendary,29,21,1,0,21.1513000000000000,211.513,10,10,12,56733.333320000000000000,1,2450325,1642,1875.9267624651943,1875.9267624651943,187.59267624651943,9,0.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4046211512717537,4037.252,719,747,23,399,0,70348,47,15.855960450389745,15.855960450389745,0.02205279617578546,75,,,,
73,waffle2,legendary,29,29,1,0,17.1322500000000000,342.645,20,20,8,44600.000000000000000000,0,366598,154,75.59015636290356,75.59015636290356,3.779507818145178,55,,,,
74,snowman,epic,29,29,1,0,12.4972200000000000,624.861,50,50,8,7600,0,414420,139,85.45074604857228,85.45074604857228,1.7090149209714456,52,,,,
75,crosshair,common,29,29,1,0,3.2011990000000000,6402.398,2000,2000,22,450,0,645535,283,78.37729159036533,78.37729159036533,0.039188645795182664,54,,,,
76,xmasball2,common,29,24,1,0,3.8652722335369993,11387.092,2726,4014,22,55,0,166350,104,22.05497964628622,22.05497964628622,0.008090601484330969,71,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,10.7769400000000000,1077.694,100,100,26,8531.800000000000000000,3,4426177,1293,3561.92001145809,4061.92001145809,40.6192001145809,3,200.000000000000000000,,500,
78,vase,common,29,29,1,0,2.7937846666666667,4190.677,1499,2000,23,146.600000000000000000,0,108061,92,24.35621399655379,24.35621399655379,0.01624830820317131,69,,,,
79,ufo,uncommon,19,17,1,0,5.3760433333333333,3225.626,600,600,23,4000,6,12033375,3688,9476.733456842929,12476.733456842929,20.79455576140488,1,600.000000000000000000,340,3000,1000
80,wheeee,rare,29,29,1,0,8.4379666666666667,1265.695,150,150,11,3030.000000000000000000,0,394176,108,280.1594209553871,280.1594209553871,1.8677294730359137,36,,,,
81,owl,epic,21,29,1,200.000000000000000000,16.9753200000000000,848.766,50,50,13,17950,5,8089792,1563,5855.061428214854,6855.061428214854,137.10122856429706,2,900.000000000000000000,146,1000,
83,ape,epic,29,24,1,0,14.9800200000000000,749.001,50,50,10,18628.000000000000000000,1,1362187,414,631.5245779367211,631.5245779367211,12.630491558734423,21,,,,
84,ghost,epic,29,24,1,0,18.4027200000000000,920.136,50,50,32,19828.400000000000000000,2,3373342,821,1981.633277029227,1981.633277029227,39.63266554058454,8,100.000000000000000000,,,
85,diver,rare,29,29,1,0,7.5924800000000000,1138.872,150,150,22,5000,0,843998,174,283.1814923684455,283.1814923684455,1.8878766157896367,35,,,,
86,cobra,legendary,29,21,1,0,31.0375000000000000,310.375,10,10,8,75400.000000000000000000,1,2382964,724,1713.2465020784925,1713.2465020784925,171.32465020784926,11,,,,
87,clock,common,29,29,1,0,2.2668300000000000,4533.660,2000,2000,6,145.200000000000000000,0,568905,313,336.07690226420124,336.07690226420124,0.1680384511321006,30,,,,
88,ladybug,rare,29,29,1,0,9.3290466666666667,1399.357,150,150,29,5570.000000000000000000,0,1117921,345,577.8799354565784,577.8799354565784,3.852532903043856,24,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.9696600000000000,748.483,50,50,24,12950,1,1266769,582,698.2084142394754,698.2084142394754,13.964168284789507,18,,,,
90,virus,common,29,29,1,0,2.3907275000000000,4781.455,2000,2000,23,160.000000000000000000,0,490995,306,112.08334247987713,112.08334247987713,0.05604167123993856,48,,,,
91,cougar,rare,24,24,1,0,8.6533800000000000,1298.007,150,150,13,3270.000000000000000000,1,3031284,1304,1984.3208085663812,1984.3208085663812,13.228805390442542,7,,,,
92,botroyale,legendary,24,29,1,0,18.2726000000000000,182.726,10,10,30,39840.000000000000000000,0,1429506,942,373.123636900553,373.123636900553,37.3123636900553,27,,,,
93,mummy,epic,29,29,1,0,14.0509000000000000,702.545,50,50,10,16800.000000000000000000,3,3727734,1139,3368.3678150045757,3368.3678150045757,67.36735630009152,4,,,,
94,frankie,rare,29,29,1,0,6.1269000000000000,919.035,150,150,29,2349.600000000000000000,0,203931,160,43.553565077429354,43.553565077429354,0.2903571005161957,61,,,,
