id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,29.8163000000000000,298.163,10,10,13,63900.000000000000000000,0,365636,88,102.27732295162716,102.27732295162716,10.227732295162715,45,,,,
4,8ball,common,29,29,1,0,4.1690027894002789,14945.875,3316,3585,15,116.000000000000000000,0,402299,350,211.90558521685924,211.90558521685924,0.06390397624151364,40,,,,
7,alien,common,29,29,1,0,4.6557670000000000,9311.534,2000,2000,18,220.000000000000000000,0,318243,206,61.76286689646503,61.76286689646503,0.030881433448232513,55,,,,
8,angel,epic,29,24,1,0,17.7947400000000000,889.737,50,50,5,34480.000000000000000000,3,5695205,1244,3219.2042404784384,3219.2042404784384,64.38408480956876,6,200.000000000000000000,,,
9,banana,rare,29,29,1,0,7.8995000000000000,1184.925,150,150,11,2229.600000000000000000,0,83019,29,25.71888172897546,25.71888172897546,0.17145921152650306,65,,,,
11,basketball,common,29,29,1,0,3.9145716510903427,10052.620,2369,4286,15,140.600000000000000000,0,200184,109,35.252302040994685,35.252302040994685,0.014880667809622071,62,,,,
12,beachball,common,29,29,1,0,3.5893539469934454,12595.043,3275,3509,9,131.800000000000000000,0,284005,206,46.24061686474396,46.24061686474396,0.014119272325112661,60,,,,
13,bomb,uncommon,29,29,1,0,5.0720133333333333,3043.208,600,600,23,920.476000000000000000,0,1733549,322,608.972967720027,608.972967720027,1.014954946200045,22,,,,
14,shades,epic,29,29,1,0,14.7085800000000000,735.429,50,50,24,12500,0,309674,219,166.79204692067754,166.79204692067754,3.3358409384135506,44,,,,
15,bowling,common,29,29,1,0,3.2218125387957790,5190.340,1609,2000,24,152.862000000000000000,0,257123,311,40.473078671890846,40.473078671890846,0.02515418189676249,61,,,,
17,ninja,rare,29,29,1,0,10.4193000000000000,1041.930,100,100,28,5650.000000000000000000,0,34911,7,13.721667269557566,13.721667269557566,0.13721667269557566,75,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.3305266666666667,1399.579,150,150,28,3459.600000000000000000,0,2392952,627,1539.8424390116975,1539.8424390116975,10.265616260077984,17,,,,
19,button,common,24,24,1,0,3.8255441527446301,12823.224,3094,3352,31,130.000000000000000000,0,1566403,366,655.6643308465091,655.6643308465091,0.2119147804933772,21,,,,
20,cat,uncommon,29,29,1,0,5.1317500000000000,3079.050,600,600,19,1075.400000000000000000,0,1203076,457,561.1739378523589,561.1739378523589,0.9352898964205981,23,,,,
21,cherry,rare,29,29,1,0,10.1353400000000000,1013.534,98,100,16,3962.000000000000000000,0,65934,44,16.713994535270533,16.713994535270533,0.1705509646456177,73,,,,
22,egg,rare,24,17,1,0,13.6532400000000000,1365.324,100,100,13,6960.000000000000000000,2,5723411,3046,3332.7569605548706,3332.7569605548706,33.3275696055487,5,100.000000000000000000,,,
23,coconut,rare,29,29,1,0,6.8503806228373702,1979.760,276,289,21,1495,0,20159,20,5.7549002212632505,5.7549002212632505,0.020851087758200184,82,,,,
24,cute,uncommon,29,24,1,0,5.6383012379642366,4099.045,710,727,23,826.885714285714280000,0,43929,42,8.699120338806123,8.699120338806123,0.012252282167332568,78,,,,
25,devil,epic,29,29,1,0,13.8855308641975309,1124.728,80,81,27,9500,1,1484241,314,965.9480055779072,965.9480055779072,12.07435006972384,18,,,,
26,revolver,uncommon,29,21,1,0,3.9365733333333333,2361.944,600,600,21,1200.000000000000000000,0,1305431,598,303.119157678447,303.119157678447,0.5051985961307449,34,,,,
27,disguise,epic,29,29,1,0,12.1264400000000000,909.483,74,75,29,8000,0,443063,89,95.749842373921,95.749842373921,1.2939167888367702,46,,,,
28,dog,uncommon,29,29,1,0,4.7168550000000000,2830.113,600,600,23,635.000000000000000000,0,415971,220,93.10231798837283,93.10231798837283,0.1551705299806214,47,,,,
29,donut,uncommon,29,29,1,0,5.4384886817576565,4084.305,691,751,19,711.047619047540000000,0,583809,164,226.66329724357806,226.66329724357806,0.3280221378344111,38,,,,
30,baseball,epic,29,29,1,0,9.6088428571428571,672.619,69,70,17,6718.800000000000000000,0,8654,18,0.5439794285182893,0.5439794285182893,0.007883759833598396,86,,,,
31,bowie,rare,29,29,1,0,7.7849512195121951,2553.464,324,328,7,1550,0,133920,62,26.787442926934567,26.787442926934567,0.08267729298436595,64,,,,
32,eyeball,rare,29,29,1,0,6.9920787671232877,2041.687,279,292,23,1500,0,298871,181,59.184474829368405,59.184474829368405,0.2121307341554423,58,,,,
33,eyeball2,epic,29,29,1,0,10.3093600000000000,773.202,71,75,8,6640.000000000000000000,0,71128,47,19.14615065055489,19.14615065055489,0.26966409366978716,71,,,,
34,discoball,epic,29,29,1,0,13.8260754716981132,732.782,53,53,23,8709.332000000000000000,0,319687,89,63.30660119173923,63.30660119173923,1.1944641734290422,54,,,,
35,fishcake,uncommon,29,24,1,0,5.3204191374663073,3947.751,692,742,20,464.380952380940000000,0,28382,25,3.4730316697947323,3.4730316697947323,0.005018831892766955,83,,,,
36,floater,rare,29,24,1,0,8.4998133333333333,1274.972,150,150,23,4900,0,31363,21,6.210715272052094,6.210715272052094,0.04140476848034729,80,,,,
37,fox,uncommon,29,29,1,0,5.9314145728643216,4721.406,724,796,23,655.712380952380954000,0,68972,55,13.65830608500389,13.65830608500389,0.018865063653320288,76,,,,
38,fox777,legendary,29,29,1,0,30.6025000000000000,428.435,14,14,32,100000,0,1301211,378,236.31321019811912,236.31321019811912,16.879515014151366,37,,,,
40,gamer,rare,29,29,1,0,9.5300800000000000,953.008,99,100,10,3650.000000000000000000,0,2926,1,0.7259478465436119,0.7259478465436119,0.007332806530743554,85,,,,
41,xmasball,epic,29,29,1,0,10.7307833333333333,643.847,60,60,17,6980.000000000000000000,0,47318,27,2.97434927185445,2.97434927185445,0.04957248786424084,84,,,,
42,derp,uncommon,29,29,1,0,6.9754190476190476,2929.676,420,420,30,1380.000000000000000000,0,536194,189,206.04286183323273,206.04286183323273,0.4905782424600779,41,,,,
43,moneybag,legendary,29,29,1,0,17.5306000000000000,175.306,10,10,19,39813.280000000000000000,0,101160,77,19.492412893921376,19.492412893921376,1.9492412893921376,70,,,,
44,moon,uncommon,17,16,1,0,5.7677883333333333,3460.673,600,600,5,5398.000000000000000000,3,7952358,2671,5364.6603622148305,6364.6603622148305,10.607767270358051,2,300.000000000000000000,1000,230.66666666666666,
45,bull,uncommon,24,29,1,0,6.3112487113402062,4897.529,742,776,21,1076.000000000000000000,0,584985,179,402.7439554965242,402.7439554965242,0.5427816111812995,30,,,,
46,opencan,uncommon,24,29,1,0,4.9069883333333333,2944.193,600,600,12,819.000000000000000000,4,9139827,1280,2945.7349915882996,2945.7349915882996,4.909558319313833,8,100.000000000000000000,,1605,
47,candyswirl,rare,21,19,1,0,10.6467800000000000,1064.678,100,100,32,7881.400000000000000000,1,4601357,1537,1557.876907164487,1557.876907164487,15.578769071644869,16,,,,
48,royman,epic,29,29,1,0,12.3354000000000000,616.770,50,50,16,7600,0,82040,19,21.28267647808195,21.28267647808195,0.425653529561639,68,,,,
49,panda,uncommon,29,24,1,0,5.3577133333333333,3214.628,599,600,4,879.998000000000000000,0,1091864,363,411.537392233299,411.537392233299,0.6870407215914841,27,,,,
50,melon,rare,29,29,1,0,6.9819817518248175,1913.063,270,274,7,1820.000000000000000000,0,231671,38,59.641255606799625,59.641255606799625,0.22089353928444305,57,,,,
51,casinochip,uncommon,29,29,1,0,4.8782683333333333,2926.961,600,600,31,3200,0,2984474,763,1590.0016068563227,1590.0016068563227,2.650002678093871,15,,,,
52,pizza,rare,29,29,1,0,8.7648800000000000,1314.732,150,150,18,4900.000000000000000000,2,2775793,839,2043.0284294386897,2043.0284294386897,13.620189529591265,11,,,,
53,jackolantern,rare,29,24,1,0,9.5643666666666667,1434.655,150,150,14,2491.000000000000000000,0,186427,117,57.405335329965716,57.405335329965716,0.3827022355331048,59,,,,
54,waffle,uncommon,29,29,1,0,5.1151910569105691,3775.011,689,738,14,556.380952380940000000,0,72394,39,17.940270128569377,17.940270128569377,0.02603812790793814,72,,,,
55,saturn,common,29,29,1,0,3.6405935000000000,7281.187,1996,2000,29,161.600000000000000000,0,397217,241,85.84211531597488,85.84211531597488,0.04300707180159062,49,,,,
56,marble,rare,29,29,1,0,7.3083321799307958,2112.108,280,289,25,1159.800000000000000000,0,713374,149,278.6029064737693,278.6029064737693,0.9950103802634617,35,,,,
57,skull,uncommon,29,29,1,0,6.5373996937212864,4268.922,651,653,27,1490.000000000000000000,0,1113366,388,434.16485168993734,434.16485168993734,0.6669198950690282,26,,,,
58,skullpatch,rare,29,29,1,0,8.8939800000000000,1334.097,150,150,4,2420,0,121092,39,23.263558145890556,23.263558145890556,0.15509038763927038,67,,,,
59,football,common,29,19,1,0,3.7044480000000000,7408.896,1997,2000,20,700.000000000000000000,4,6710690,2722,4585.260237654478,5085.260237654478,2.546449793517515,3,100.000000000000000000,500,,
60,starballoon,common,29,29,1,0,3.4934510978043912,12251.533,3244,3688,11,130,0,219911,266,66.84675162574952,66.84675162574952,0.020606273620761256,52,,,,
61,tamagochi,epic,29,29,1,0,11.9249736842105263,906.298,76,76,5,8000,0,94860,67,14.14171626787376,14.14171626787376,0.18607521405097052,74,,,,
62,target,uncommon,29,24,1,0,5.0189242021276596,3774.231,717,752,23,447.616571428560000000,0,56285,42,11.145939772580814,11.145939772580814,0.015545243755342837,77,,,,
64,tomato,uncommon,29,29,1,0,4.9084621409921671,3759.882,744,766,20,466.000000000000000000,0,49920,55,6.1085808243306685,6.1085808243306685,0.00821045809721864,81,,,,
65,volleyball,common,29,29,1,0,3.0078070000000000,6015.614,2000,2000,16,230,0,263667,122,177.44709091170685,177.44709091170685,0.08872354545585343,43,,,,
66,racoon,uncommon,29,29,1,0,6.3259363867684478,4972.186,740,786,25,420.200000000000000000,0,58955,71,8.029958866701433,8.029958866701433,0.010851295765812747,79,,,,
67,peach,rare,29,29,1,0,10.0277700000000000,1002.777,100,100,13,3333,0,162525,39,24.683121971487232,24.683121971487232,0.24683121971487232,66,,,,
68,watermelon,uncommon,29,29,1,0,4.0127533333333333,2407.652,600,600,20,650.000000000000000000,0,1017223,571,213.74737153574458,213.74737153574458,0.356245619226241,39,,,,
69,citrus,epic,29,29,1,0,15.6463000000000000,782.315,50,50,23,8500,0,701895,310,367.88162778848016,367.88162778848016,7.357632555769603,32,,,,
70,potion,epic,29,29,1,0,13.5362600000000000,676.813,50,50,24,12300,0,941580,212,390.9182694526994,390.9182694526994,7.818365389053988,31,,,,
71,crlogo,legendary,17,29,1,0,26.8064000000000000,268.064,10,10,31,56733.333320000000000000,1,9793580,3150,3551.362560515631,3551.362560515631,355.13625605156307,4,,,,
72,yinyang,uncommon,29,29,1,0,5.3839707520891365,3865.691,690,718,8,521.000000000000000000,0,161273,99,33.546264862576855,33.546264862576855,0.04861777516315486,63,,,,
73,waffle2,legendary,29,29,1,0,16.7523888888888889,301.543,18,18,8,43000,0,528546,191,404.32043393935135,404.32043393935135,22.462246329963964,29,,,,
74,snowman,epic,29,29,1,0,12.0795200000000000,603.976,50,50,29,7500,0,315995,108,61.14374347415493,61.14374347415493,1.2228748694830986,56,,,,
75,crosshair,common,24,29,1,0,3.2419555000000000,6483.911,2000,2000,11,700.000000000000000000,1,2421433,1331,2002.8023817455019,2002.8023817455019,1.001401190872751,12,,,,
76,xmasball2,common,29,29,1,0,3.8825741739716790,11515.715,2746,4006,25,55,0,424113,342,81.06909035362605,81.06909035362605,0.029522611199426823,50,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.1993900000000000,1119.939,100,100,20,10323.000000000000000000,1,3365535,695,2619.4610031581315,2619.4610031581315,26.194610031581316,9,,,,
78,vase,common,29,29,1,0,2.4344316691880988,4827.478,1982,2000,24,159.600000000000000000,0,134992,88,21.248748015836345,21.248748015836345,0.010720861763792304,69,,,,
79,ufo,uncommon,29,19,1,0,5.6410733333333333,3384.644,600,600,8,4230.000000000000000000,0,5487147,1604,3017.5909396592883,3017.5909396592883,5.029318232765481,7,600.000000000000000000,,,
80,wheeee,rare,29,29,1,0,8.4149600000000000,1262.244,150,150,18,3000,0,1415058,456,695.8241396339077,695.8241396339077,4.638827597559385,20,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2095800000000000,860.479,50,50,20,17575.000000000000000000,0,2458965,279,708.2770874082921,708.2770874082921,14.165541748165843,19,,,,
83,ape,epic,29,29,1,0,15.3964000000000000,769.820,50,50,12,18911.000000000000000000,0,1702961,463,526.4530661523679,526.4530661523679,10.529061323047358,24,,,,
84,ghost,epic,21,24,1,0,20.5229200000000000,1026.146,50,50,26,45200.000000000000000000,5,8790788,2548,6939.553221548956,9939.553221548955,198.7910644309791,1,1600.000000000000000000,3000,106.4375,1000
85,diver,rare,29,24,1,0,7.8493733333333333,1177.406,150,150,28,4920.000000000000000000,2,4170586,830,2214.415866493439,2214.415866493439,14.762772443289593,10,,,,
86,cobra,legendary,29,29,1,0,32.0644000000000000,320.644,10,10,21,75400.000000000000000000,2,3576967,749,1747.9061262552013,1747.9061262552013,174.79061262552014,13,,,,
87,clock,common,29,29,1,0,2.3205735000000000,4641.147,2000,2000,27,171.906000000000000000,0,506637,329,86.99495691333189,86.99495691333189,0.04349747845666595,48,,,,
88,ladybug,rare,24,29,1,0,9.4487533333333333,1417.313,150,150,11,4300.000000000000000000,0,2756077,657,1677.863488555031,1677.863488555031,11.185756590366873,14,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.4759600000000000,773.798,50,50,14,14400.000000000000000000,0,830291,329,265.71492343178426,265.71492343178426,5.314298468635685,36,,,,
90,virus,common,29,29,1,0,2.4274555000000000,4854.911,2000,2000,5,175.000000000000000000,0,440216,340,65.6273431222677,65.6273431222677,0.03281367156113385,53,,,,
91,cougar,rare,29,21,1,0,9.1236400000000000,1368.546,150,150,5,4086.809523809400000000,0,1358044,769,509.2703506328955,509.2703506328955,3.39513567088597,25,,,,
92,botroyale,legendary,29,24,1,0,21.0845000000000000,210.845,10,10,5,41240.000000000000000000,0,1050172,486,409.20504887769107,409.20504887769107,40.920504887769106,28,,,,
93,mummy,epic,29,29,1,0,14.0907400000000000,704.537,50,50,16,12950,0,524462,158,75.04636635177222,75.04636635177222,1.5009273270354444,51,,,,
94,frankie,rare,29,29,1,0,6.4481466666666667,967.222,150,150,4,3050,0,311995,167,182.5509234534089,182.5509234534089,1.2170061563560592,42,,,,
95,earth,uncommon,29,29,1,0,2.4952883333333333,1497.173,600,600,33,1581.000000000000000000,0,474507,507,319.7292795313738,319.7292795313738,0.5328821325522897,33,,,,
