id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
30,baseball,epic,29,29,1,0,9.6968285714285714,678.778,69,70,13,6718.800000000000000000,0,268176,3,144.9211364704066,144.9211364704066,2.1003063256580665,41,,,,
31,bowie,rare,29,29,1,0,7.8800443037974684,2490.094,312,316,23,1400,0,275166,92,35.33891108962774,35.33891108962774,0.11326574067188379,56,,,,
32,eyeball,rare,29,29,1,0,7.0075640138408304,2025.186,276,289,14,1500,0,80389,16,16.96465346991978,16.96465346991978,0.06146613576057892,68,,,,
33,eyeball2,epic,29,29,1,0,10.5280800000000000,789.606,71,75,14,5690.000000000000000000,0,66100,37,13.94921686252718,13.94921686252718,0.19646784313418564,71,,,,
34,discoball,epic,29,29,1,0,14.0535471698113208,744.838,53,53,6,7000,0,92740,17,7.792055098211903,7.792055098211903,0.14701990751343214,79,,,,
35,fishcake,uncommon,29,29,1,0,5.3546284153005464,3919.588,682,732,22,430,0,10452,6,1.33279274625228,1.33279274625228,0.0019542415634197655,85,,,,
36,floater,rare,29,29,1,0,8.5418066666666667,1281.271,150,150,22,2920.000000000000000000,0,1592053,195,419.0809595770361,419.0809595770361,2.7938730638469074,26,,,,
37,fox,uncommon,29,24,1,0,6.0274993597951344,4707.477,709,781,27,380,0,700035,185,136.10363195641133,136.10363195641133,0.19196563040396522,42,,,,
38,fox777,legendary,29,24,1,0,31.7270714285714286,444.179,14,14,8,104100.000000000000000000,0,255546,120,39.550870057576084,39.550870057576084,2.8250621469697204,52,,,,
40,gamer,rare,29,29,1,0,10.2959400000000000,1029.594,99,100,4,4200,1,2028519,173,602.758297106828,602.758297106828,6.088467647543717,17,,,,
41,xmasball,epic,29,29,1,0,10.7916166666666667,647.497,60,60,11,8005.000000000000000000,0,64755,27,8.684428263238846,8.684428263238846,0.14474047105398077,77,,,,
42,derp,uncommon,29,29,1,0,7.0841761904761905,2975.354,420,420,14,1278.000000000000000000,0,63309,23,13.360226480328794,13.360226480328794,0.03181006304840189,72,,,,
43,moneybag,legendary,29,29,1,0,19.1349000000000000,191.349,10,10,27,41000.138000000000000000,0,202698,72,23.30393892427519,23.30393892427519,2.330393892427519,62,,,,
44,moon,uncommon,24,19,1,0,6.1964816666666667,3717.889,600,600,32,6200.000000000000000000,2,8729242,2104,2570.186243819582,2570.186243819582,4.283643739699303,5,800.000000000000000000,76.5,,
45,bull,uncommon,29,29,1,0,6.3751528497409326,4921.618,738,772,30,432.000000000000000000,0,283077,69,32.15574737182043,32.15574737182043,0.04357147340355072,59,,,,
46,opencan,uncommon,29,29,1,0,5.0034233333333333,3002.054,600,600,3,544.000000000000000000,0,436246,58,128.5532176781414,128.5532176781414,0.21425536279690235,43,,,,
47,candyswirl,rare,29,19,1,0,11.5777500000000000,1157.775,100,100,15,6850.000000000000000000,2,5450706,2030,2604.8916449666413,2604.8916449666413,26.04891644966641,4,,,,
48,royman,epic,29,29,1,0,12.5062000000000000,625.310,50,50,3,6950,0,156531,34,20.651588132517713,20.651588132517713,0.41303176265035424,63,,,,
49,panda,uncommon,29,29,1,0,5.4791366666666667,3287.482,599,600,33,600,0,364869,184,33.515523130249925,33.515523130249925,0.055952459315943115,57,,,,
50,melon,rare,29,29,1,0,7.0178560885608856,1901.839,267,271,23,1500,0,392049,82,50.34991515586035,50.34991515586035,0.18857646125790395,49,,,,
51,casinochip,uncommon,29,29,1,0,5.1844266666666667,3110.656,600,600,7,1740.000000000000000000,1,3249930,957,1391.1233918210548,1391.1233918210548,2.318538986368425,9,100.000000000000000000,,,
52,pizza,rare,29,29,1,0,8.9505333333333333,1342.580,150,150,12,2500,0,253390,38,19.25102724699952,19.25102724699952,0.12834018164666347,66,,,,
53,jackolantern,rare,29,29,1,0,9.6691666666666667,1450.375,150,150,3,2190.000000000000000000,0,12583,4,1.6420328410195286,1.6420328410195286,0.010946885606796858,83,,,,
54,waffle,uncommon,29,29,1,0,5.1751978021978022,3767.544,679,728,22,360,0,154158,172,19.657545367083713,19.657545367083713,0.028950729553878812,65,,,,
55,saturn,common,29,29,1,0,3.7497520000000000,7499.504,1996,2000,8,212.000000000000000000,0,268672,232,212.06767638649978,212.06767638649978,0.10624633085495981,35,,,,
56,marble,rare,29,29,1,0,7.4846968641114983,2148.108,278,287,16,1160.000000000000000000,0,405088,152,174.55637223501384,174.55637223501384,0.6279006195504095,40,,,,
57,skull,uncommon,29,24,1,0,6.5747136294027565,4293.288,651,653,16,899.800000000000000000,0,1118156,399,273.52745183789955,273.52745183789955,0.4201650565866353,29,,,,
58,skullpatch,rare,29,29,1,0,9.1152200000000000,1367.283,150,150,24,2600,0,255546,58,18.746223164162767,18.746223164162767,0.12497482109441845,67,,,,
59,football,common,21,19,1,0,4.1268625000000000,8253.725,1997,2000,4,1050,4,9151688,2604,2993.4129328350514,3993.4129328350514,1.9997060254557093,2,300.000000000000000000,236,1000,
60,starballoon,common,29,29,1,0,3.4597783519173239,12721.605,3414,3678,7,96,0,344847,122,59.70129693468775,59.70129693468775,0.017487198867805434,48,,,,
61,tamagochi,epic,29,29,1,0,11.9831052631578947,910.716,76,76,16,7293.000000000000000000,0,269860,34,39.44856854027353,39.44856854027353,0.5190601123720201,53,,,,
62,target,uncommon,29,29,1,0,5.0370241286863271,3757.620,711,746,23,375,0,63890,25,8.205239853456883,8.205239853456883,0.011540421734819806,78,,,,
64,tomato,uncommon,29,29,1,0,5.0056272965879265,3814.288,740,762,15,292.000000000000000000,0,76160,75,12.210217349353957,12.210217349353957,0.016500293715343187,73,,,,
65,volleyball,common,29,21,1,0,3.0830620000000000,6166.124,2000,2000,8,200,1,3445718,387,1202.3828507295598,1202.3828507295598,0.6011914253647799,10,,,,
66,racoon,uncommon,29,29,1,0,6.3451907810499360,4955.594,735,781,3,400,0,69552,52,9.322180915032176,9.322180915032176,0.012683239340179831,75,,,,
67,peach,rare,29,24,1,0,10.1702900000000000,1017.029,100,100,8,3739.800000000000000000,0,220612,74,32.948291912475035,32.948291912475035,0.32948291912475036,58,,,,
68,watermelon,uncommon,29,29,1,0,4.1414166666666667,2484.850,600,600,28,545,0,1791235,492,654.441718748626,654.441718748626,1.0907361979143768,15,,,,
69,citrus,epic,29,29,1,0,15.6952200000000000,784.761,50,50,30,9000,0,836088,233,224.04369337979807,224.04369337979807,4.480873867595961,33,,,,
70,potion,epic,29,29,1,0,13.8918000000000000,694.590,50,50,29,10000,0,6625,3,1.2362180990870666,1.2362180990870666,0.02472436198174133,86,,,,
71,crlogo,legendary,24,29,1,0,34.3111000000000000,343.111,10,10,10,72464.800000000000000000,5,14093431,2183,6057.6878992126385,9057.687899212639,905.7687899212639,1,1300.000000000000000000,171.53846153846152,3000,1000
72,yinyang,uncommon,29,29,1,0,5.4551972027972028,3900.466,687,715,3,400,0,50998,22,6.839448267603345,6.839448267603345,0.009955528773803995,80,,,,
73,waffle2,legendary,29,29,1,0,17.4465000000000000,314.037,18,18,6,47660.000000000000000000,0,18914,2,1.5891624986799646,1.5891624986799646,0.08828680548222026,84,,,,
74,snowman,epic,29,29,1,0,12.3696000000000000,618.480,50,50,18,6954.600000000000000000,1,1283342,130,577.814910304336,577.814910304336,11.55629820608672,20,,,,
75,crosshair,common,21,21,1,0,3.5279135000000000,7055.827,2000,2000,27,810.000000000000000000,2,5961075,1629,2718.073986607462,3218.073986607462,1.609036993303731,3,,,500,
76,xmasball2,common,29,29,1,0,3.4755890080428954,12963.947,3510,3980,3,55,0,235022,207,30.669462160223443,30.669462160223443,0.008737738507186166,61,,,,
77,xmasball1,rare,29,21,1,100.000000000000000000,11.4732900000000000,1147.329,100,100,32,7680,1,4720555,355,1430.054295990348,1430.054295990348,14.30054295990348,8,,,,
78,vase,common,29,29,1,0,2.4950665000000000,4990.133,1999,2000,29,180.000000000000000000,0,396380,138,208.84746456718878,208.84746456718878,0.10447597026872875,37,,,,
79,ufo,uncommon,29,29,1,0,5.9076316666666667,3544.579,600,600,24,996.000000000000000000,0,1410150,290,227.2645323412189,227.2645323412189,0.3787742205686982,32,,,,
80,wheeee,rare,29,29,1,0,8.8825933333333333,1332.389,150,150,11,4000,0,721057,128,216.7718723904519,216.7718723904519,1.445145815936346,34,,,,
81,owl,epic,29,24,1,200.000000000000000000,17.5480400000000000,877.402,50,50,6,18400.000000000000000000,0,1394795,160,241.0106944787629,241.0106944787629,4.820213889575258,30,,,,
83,ape,epic,29,29,1,0,16.9273200000000000,846.366,50,50,30,22200.000000000000000000,1,2607100,444,632.2467825056743,632.2467825056743,12.644935650113487,16,100.000000000000000000,,,
84,ghost,epic,29,21,1,0,22.5370200000000000,1126.851,50,50,23,49599.800000000000000000,0,4563120,985,1192.8810626663872,1192.8810626663872,23.857621253327743,11,200.000000000000000000,,,
85,diver,rare,29,24,1,0,8.1721466666666667,1225.822,150,150,31,5650.000000000000000000,2,7503265,1298,2175.227075409055,2175.227075409055,14.501513836060367,6,,,,
86,cobra,legendary,29,29,1,0,34.1736000000000000,341.736,10,10,4,72500,0,2464756,515,912.4777765471924,912.4777765471924,91.24777765471924,14,,,,
87,clock,common,29,29,1,0,2.4595420000000000,4919.084,2000,2000,20,210,0,105719,47,16.186119012320834,16.186119012320834,0.008093059506160417,69,,,,
88,ladybug,rare,29,29,1,0,9.6235600000000000,1443.534,150,150,15,4320,0,533854,109,327.76575433271796,327.76575433271796,2.185105028884786,28,,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.4443600000000000,822.218,50,50,31,13965.000000000000000000,0,1254945,461,577.9032128307282,577.9032128307282,11.558064256614564,19,,,,
90,virus,common,29,29,1,0,2.5472285000000000,5094.457,2000,2000,21,173.000000000000000000,0,220604,104,20.264606457960138,20.264606457960138,0.01013230322898007,64,,,,
91,cougar,rare,29,29,1,0,9.5306333333333333,1429.595,150,150,9,2800,1,1656143,418,484.9845064213279,484.9845064213279,3.2332300428088527,24,,,,
92,botroyale,legendary,29,29,1,0,23.4826000000000000,234.826,10,10,11,47240.000000000000000000,0,298533,121,40.0368839890276,40.0368839890276,4.00368839890276,51,,,,
93,mummy,epic,24,24,1,0,15.1412800000000000,757.064,50,50,13,9523,1,4237970,575,994.8257065203506,994.8257065203506,19.896514130407013,12,,,,
94,frankie,rare,29,29,1,0,7.1336733333333333,1070.051,150,150,14,3000,0,353003,130,74.49493797462455,74.49493797462455,0.4966329198308303,47,,,,
95,earth,uncommon,29,29,1,0,3.0251283333333333,1815.077,600,600,25,1400,0,335192,169,115.88726397135038,115.88726397135038,0.19314543995225064,46,,,,
131,bat,epic,29,29,1,0,10.2430200000000000,512.151,50,50,32,11780.000000000000000000,1,1350089,343,422.7908145703305,422.7908145703305,8.45581629140661,25,,,,
