id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
22,egg,rare,29,29,1,0,13.9952400000000000,1399.524,100,100,19,8500,0,777054,734009,194,539.7646125565977,539.7646125565977,5.397646125565977,20,,,,
23,coconut,rare,29,29,1,0,7.0194558303886926,1986.506,271,283,10,1550,0,386568,205731,109,186.99325140708157,186.99325140708157,0.6900119978121091,38,,,,
24,cute,uncommon,29,29,1,0,5.7206022099447514,4141.716,707,724,32,475,0,378264,174396,91,46.197490525675896,46.197490525675896,0.06534298518483153,55,,,,
25,devil,epic,29,24,1,0,14.9749756097560976,1227.948,81,82,27,11699.600000000000000000,2,2726709,2576505,993,1140.4474985296947,1140.4474985296947,14.079598747280182,12,,,,
26,revolver,uncommon,29,29,1,0,4.1416583333333333,2484.995,600,600,22,599,1,1536370,1237435,297,521.8068451654386,521.8068451654386,0.869678075275731,21,,,,
27,disguise,epic,29,29,1,0,12.3920675675675676,917.013,73,74,17,7380.000000000000000000,0,268595,137459,66,158.54380490044448,158.54380490044448,2.1718329438417054,39,,,,
28,dog,uncommon,29,29,1,0,5.0516550000000000,3030.993,600,600,33,494.400000000000000000,0,141037,141037,63,100.04159814330407,100.04159814330407,0.16673599690550678,50,,,,
29,donut,uncommon,29,29,1,0,5.5133284182305630,4112.943,686,746,12,400,0,144457,144457,70,22.699510203151753,22.699510203151753,0.033089665019171655,62,,,,
30,baseball,epic,29,29,1,0,9.6983714285714286,678.886,69,70,25,6718.800000000000000000,0,,,,,,,84,,,,
31,bowie,rare,29,29,1,0,7.8889050632911392,2492.894,312,316,15,1400,0,130294,130294,22,30.24789100908889,30.24789100908889,0.09694836861887464,59,,,,
32,eyeball,rare,29,17,1,0,7.0312708333333333,2025.006,275,288,18,1450,0,,,,,,,85,,,,
33,eyeball2,epic,29,29,1,0,10.5326266666666667,789.947,71,75,14,5690.000000000000000000,0,,,,,,,86,,,,
34,discoball,epic,29,29,1,0,14.3176792452830189,758.837,53,53,7,7820.000000000000000000,0,357992,357992,80,89.28119544413687,89.28119544413687,1.6845508574365446,51,,,,
35,fishcake,uncommon,29,29,1,0,5.3527510259917921,3912.861,681,731,14,392.000000000000000000,0,31665,30839,46,218.71796519606954,218.71796519606954,0.3211717550603077,36,,,,
36,floater,rare,29,29,1,0,8.5607866666666667,1284.118,150,150,28,2920.000000000000000000,0,383376,179904,109,53.726699111691374,53.726699111691374,0.3581779940779425,53,,,,
37,fox,uncommon,29,29,1,0,6.0477432605905006,4711.192,707,779,11,394,0,16469,16469,14,2.3661392798384813,2.3661392798384813,0.003346731654651317,78,,,,
38,fox777,legendary,29,29,1,0,31.8613571428571429,446.059,14,14,14,104100.000000000000000000,0,347908,347908,108,263.05712764475993,263.05712764475993,18.789794831768567,32,,,,
40,gamer,rare,29,29,1,0,10.3655200000000000,1036.552,99,100,16,5000,1,794756,794756,199,367.97495755968134,367.97495755968134,3.7169187632291045,28,,,,
41,xmasball,epic,29,29,1,0,10.8072833333333333,648.437,60,60,19,8005.000000000000000000,0,212628,212628,83,113.02684534402648,113.02684534402648,1.8837807557337747,49,,,,
42,derp,uncommon,29,29,1,0,7.0958476190476190,2980.256,420,420,12,1360.000000000000000000,0,228666,228666,48,139.95354938965696,139.95354938965696,0.3332227366420404,43,,,,
43,moneybag,legendary,29,29,1,0,19.1983000000000000,191.983,10,10,15,41000.138000000000000000,0,150151,77839,28,34.382574789294004,34.382574789294004,3.4382574789294003,57,,,,
44,moon,uncommon,29,24,1,0,6.2179700000000000,3730.782,600,600,30,4919,0,776032,776032,265,235.70545074268114,235.70545074268114,0.39284241790446855,34,,,,
45,bull,uncommon,29,29,1,0,6.3815634715025907,4926.567,738,772,3,474.000000000000000000,0,290160,290160,52,131.48397475773518,131.48397475773518,0.1781625674224054,44,,,,
46,opencan,uncommon,29,29,1,0,5.0134050000000000,3008.043,600,600,5,480.000000000000000000,0,1727423,1108747,242,306.9884336488965,306.9884336488965,0.5116473894148275,30,,,,
47,candyswirl,rare,29,29,1,0,11.6863500000000000,1168.635,100,100,23,7100.000000000000000000,0,882617,882617,318,220.37018691495024,220.37018691495024,2.2037018691495023,35,,,,
48,royman,epic,29,29,1,0,12.5451600000000000,627.258,50,50,29,7200,0,9046,9046,1,1.9460185353032147,1.9460185353032147,0.03892037070606429,79,,,,
49,panda,uncommon,29,24,1,0,5.5017583333333333,3301.055,599,600,6,505,0,206779,206779,120,33.43802082327466,33.43802082327466,0.05582307316072565,58,,,,
50,melon,rare,29,29,1,0,7.0416111111111111,1901.235,266,270,6,1333.3238095238096,0,756956,472148,66,245.62360215537112,245.62360215537112,0.9233970005841019,33,,,,
51,casinochip,uncommon,29,29,1,0,5.3514050000000000,3210.843,600,600,29,2885.000000000000000000,1,4567578,3560842,1242,3446.5326101237038,3946.5326101237038,6.577554350206173,3,500.000000000000000000,500,124,
52,pizza,rare,29,29,1,0,8.9072333333333333,1336.085,150,150,16,2350,0,434112,434112,59,50.80941951167321,50.80941951167321,0.33872946341115473,54,,,,
53,jackolantern,rare,29,29,1,0,9.7028733333333333,1455.431,150,150,33,2250,0,71510,71510,57,17.31046197967677,17.31046197967677,0.1154030798645118,66,,,,
54,waffle,uncommon,29,21,1,0,5.1740123796423659,3761.507,678,727,22,400.598000000000000000,0,31336,15376,15,3.5314866289524147,3.5314866289524147,0.005208682343587632,77,,,,
55,saturn,common,29,29,1,0,3.7599155000000000,7519.831,1996,2000,21,230,0,121708,121708,117,11.440522240641885,11.440522240641885,0.005731724569459862,71,,,,
56,marble,rare,29,29,1,0,7.5313832752613240,2161.507,278,287,18,1300,0,439118,439118,83,269.66553414736956,269.66553414736956,0.9700199070049265,31,,,,
57,skull,uncommon,29,29,1,0,6.5785414110429448,4289.209,650,652,15,822,0,1158725,1158725,380,379.47756066702163,379.47756066702163,0.583811631795418,27,,,,
58,skullpatch,rare,29,29,1,0,9.1552866666666667,1373.293,150,150,18,2350,0,145395,80196,31,130.11536851702002,130.11536851702002,0.8674357901134667,45,,,,
59,football,common,29,19,1,0,4.2112720000000000,8422.544,1997,2000,24,1050,7,12283589,10225110,2578,6063.058659149799,9063.0586591498,4.538336834827141,1,400.000000000000000000,3000,393.75,1000
60,starballoon,common,29,29,1,0,3.4702555102040816,12753.189,3412,3676,11,94.94,0,88388,88388,39,12.698908170888558,12.698908170888558,0.003721837095805556,69,,,,
61,tamagochi,epic,29,29,1,0,12.1184605263157895,921.003,76,76,16,7460.000000000000000000,0,125227,125227,30,16.445565902901276,16.445565902901276,0.21638902503817467,67,,,,
62,target,uncommon,29,29,1,0,5.0463243967828418,3764.558,711,746,18,355.600000000000000000,0,3802,3802,4,1.020212316116167,1.020212316116167,0.001434897772315284,83,,,,
64,tomato,uncommon,29,29,1,0,5.0361340341655716,3832.498,739,761,25,395,0,136781,132649,38,23.402023125727816,23.402023125727816,0.03166714901992938,61,,,,
65,volleyball,common,29,29,1,0,3.1088085000000000,6217.617,2000,2000,20,235,0,331092,331068,125,61.75123172440481,61.75123172440481,0.030875615862202405,52,,,,
66,racoon,uncommon,29,29,1,0,6.3592721437740693,4953.873,733,779,19,399,0,84528,85408,46,15.385682967262895,15.385682967262895,0.020990017690672436,68,,,,
67,peach,rare,29,29,1,0,10.2040000000000000,1020.400,100,100,31,4475,0,2209970,1258525,559,662.2826112012731,662.2826112012731,6.6228261120127305,17,,,,
68,watermelon,uncommon,29,21,1,0,4.2232083333333333,2533.925,600,600,29,555,1,1452303,1143425,595,909.0392865921651,909.0392865921651,1.5150654776536085,14,,,,
69,citrus,epic,29,29,1,0,15.7527800000000000,787.639,50,50,6,7245,0,6708,6708,4,1.1117396285515817,1.1117396285515817,0.022234792571031635,82,,,,
70,potion,epic,29,29,1,0,14.0656800000000000,703.284,50,50,9,9540.000000000000000000,0,15621,15621,11,1.6053254874028753,1.6053254874028753,0.0321065097480575,81,,,,
71,crlogo,legendary,24,29,1,0,35.3225000000000000,353.225,10,10,3,72464.800000000000000000,4,7822667,7111846,1083,4673.137677555123,5673.137677555123,567.3137677555123,2,700.000000000000000000,1000,150.71428571428572,
72,yinyang,uncommon,29,29,1,0,5.4762447552447552,3915.515,687,715,4,415,0,73679,73679,50,11.618477170846653,11.618477170846653,0.016911902723212014,70,,,,
73,waffle2,legendary,29,29,1,0,17.7478888888888889,319.462,18,18,8,40000,0,1573271,1573271,255,472.7896866336989,472.7896866336989,26.266093701872162,22,,,,
74,snowman,epic,29,29,1,0,12.5316600000000000,626.583,50,50,11,6955.400000000000000000,1,1283592,802245,173,466.01942824011394,466.01942824011394,9.320388564802279,23,,,,
75,crosshair,common,29,29,1,0,3.5748470000000000,7149.694,2000,2000,4,1000,1,3819837,3728397,1275,1344.5512879138473,1344.5512879138473,0.6722756439569236,8,0.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.3811354271356784,13456.919,3760,3980,16,55,0,402514,402514,256,118.76126931684385,118.76126931684385,0.031585443967245705,47,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5062600000000000,1150.626,100,100,18,4016.800000000000000000,0,,,,,,,87,,,,
78,vase,common,29,29,1,0,2.5098825000000000,5019.765,1999,2000,11,160.800000000000000000,1,1827679,1262505,438,684.3933329093938,684.3933329093938,0.3423678503798869,16,,,,
79,ufo,uncommon,29,29,1,0,5.9507700000000000,3570.462,600,600,32,1900,1,4049435,3641603,546,1192.2368010220825,1192.2368010220825,1.9870613350368043,11,,,,
80,wheeee,rare,29,29,1,0,9.0091666666666667,1351.375,150,150,21,4211.400000000000000000,0,943911,720614,241,144.77169703337816,144.77169703337816,0.9651446468891878,41,,,,
81,owl,epic,29,24,1,200.000000000000000000,17.5685000000000000,878.425,50,50,13,16800.000000000000000000,0,1038249,630771,236,339.99355989853973,339.99355989853973,6.799871197970795,29,,,,
83,ape,epic,29,24,1,0,16.9759600000000000,848.798,50,50,21,11111,0,256719,136408,71,24.131523228508758,24.131523228508758,0.48263046457017517,60,,,,
84,ghost,epic,29,24,1,0,23.2566800000000000,1162.834,50,50,27,49600.000000000000000000,2,4281278,4043222,1037,1819.326531429049,1819.326531429049,36.38653062858098,5,300.000000000000000000,,,
85,diver,rare,29,24,1,0,8.2900400000000000,1243.506,150,150,22,6550.000000000000000000,1,2604871,2604806,808,1315.8026288492172,1315.8026288492172,8.772017525661449,10,,,,
86,cobra,legendary,29,24,1,0,34.3810000000000000,343.810,10,10,30,72500,3,2434180,2072763,435,1325.8301106978042,1325.8301106978042,132.5830110697804,9,,,,
87,clock,common,29,29,1,0,2.4693530000000000,4938.706,2000,2000,20,176.000000000000000000,0,22760,22760,6,5.875405572864328,5.875405572864328,0.002937702786432164,75,,,,
88,ladybug,rare,24,24,1,0,9.8966000000000000,1484.490,150,150,22,7500,1,4391914,3904491,1119,1707.8843372038166,1707.8843372038166,11.385895581358778,6,400.000000000000000000,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.5230800000000000,826.154,50,50,31,11000,0,1300221,1300221,371,392.7236641020461,392.7236641020461,7.854473282040922,26,,,,
90,virus,common,29,21,1,0,2.5541635000000000,5108.327,2000,2000,30,150.000000000000000000,0,509132,279283,133,143.89304164612588,143.89304164612588,0.07194652082306294,42,,,,
91,cougar,rare,29,29,1,0,9.1703733333333333,1375.556,150,150,15,2790,0,186806,186968,85,127.92513239939488,127.92513239939488,0.8528342159959659,46,,,,
92,botroyale,legendary,29,29,1,0,23.6242000000000000,236.242,10,10,3,47240.000000000000000000,0,225734,225734,65,45.770162821073164,45.770162821073164,4.577016282107317,56,,,,
93,mummy,epic,29,29,1,0,15.1875000000000000,759.375,50,50,3,9000,1,635517,380777,81,419.4611756348621,419.4611756348621,8.389223512697242,25,,,,
94,frankie,rare,29,24,1,0,7.3956066666666667,1109.341,150,150,10,3150,0,2998338,2714221,707,804.2739270442902,804.2739270442902,5.361826180295268,15,,,,
95,earth,uncommon,29,29,1,0,3.0775533333333333,1846.532,600,600,7,850,0,823414,459449,228,438.5353665710172,438.5353665710172,0.7308922776183621,24,,,,
131,bat,epic,29,29,1,0,11.0202200000000000,551.011,50,50,27,11380.000000000000000000,1,1388462,931086,294,545.5959590576041,545.5959590576041,10.911919181152081,19,,,,
