id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7956000000000000,307.956,10,10,29,56400.000000000000000000,1,4108673,412,1717.8904123712293,1717.8904123712293,171.78904123712294,8,,,,
4,8ball,common,29,29,1,0,4.2012613191727222,15032.113,3309,3578,9,110,0,877261,338,199.28219498332203,199.28219498332203,0.06022429585473618,40,,,,
7,alien,common,29,29,1,0,4.7019150000000000,9403.830,2000,2000,17,205,0,173699,111,18.99931564806816,18.99931564806816,0.009499657824034079,64,,,,
8,angel,epic,29,29,1,0,15.2600800000000000,763.004,50,50,19,10400,1,2014341,331,943.9867021599164,943.9867021599164,18.879734043198326,10,,,,
9,banana,rare,29,29,1,0,7.9532000000000000,1192.980,150,150,26,1935.998000000000000000,0,95561,67,16.59490896699978,16.59490896699978,0.11063272644666519,66,,,,
11,basketball,common,29,29,1,0,3.2403194369247428,11969.740,3496,4239,3,81.800000000000000000,0,362230,198,113.37823657214842,113.37823657214842,0.03243084570141545,49,,,,
12,beachball,common,29,24,1,0,3.6076361817662189,12623.119,3265,3499,11,100,0,1405205,289,337.88946064870674,337.88946064870674,0.10348834935641861,34,,,,
13,bomb,uncommon,29,29,1,0,5.2396216666666667,3143.773,600,600,23,1200,0,2923045,689,620.4262402177401,620.4262402177401,1.0340437336962334,24,,,,
14,shades,epic,29,29,1,0,14.9742600000000000,748.713,50,50,7,11111,0,50352,15,7.968424260710055,7.968424260710055,0.1593684852142011,73,,,,
15,bowling,common,29,29,1,0,2.9528675000000000,5905.735,1998,2000,20,210,0,149997,98,17.523717613705657,17.523717613705657,0.008770629436289118,65,,,,
17,ninja,rare,29,29,1,0,10.4757300000000000,1047.573,100,100,12,5020.000000000000000000,1,2600162,303,672.9831439748377,672.9831439748377,6.729831439748377,20,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.6273400000000000,1444.101,150,150,28,7120.000000000000000000,0,1093641,319,672.2643632082859,672.2643632082859,4.481762421388573,21,,,,
19,button,common,29,29,1,0,3.8307303202633942,12798.470,3084,3341,17,100,0,830592,259,179.96127404247903,179.96127404247903,0.058353201699895926,44,,,,
20,cat,uncommon,29,24,1,0,5.1789616666666667,3107.377,600,600,10,923.600000000000000000,1,2709945,596,646.8849572152892,646.8849572152892,1.0781415953588154,22,,,,
21,cherry,rare,29,29,1,0,10.2325600000000000,1023.256,98,100,22,3200.000000000000000000,0,2359,6,0.7228331197274384,0.7228331197274384,0.007375848160484065,86,,,,
22,egg,rare,29,29,1,0,13.9015300000000000,1390.153,100,100,9,7720.000000000000000000,0,1768645,357,478.3048975978626,478.3048975978626,4.783048975978626,31,,,,
23,coconut,rare,29,29,1,0,6.9539475524475524,1988.829,274,286,25,1500,0,128849,47,20.761966040131004,20.761966040131004,0.0757735986866095,62,,,,
24,cute,uncommon,29,29,1,0,5.6703075862068966,4110.973,708,725,13,544.000000000000000000,0,8299,12,1.2089718689783822,1.2089718689783822,0.0017075873855626866,84,,,,
25,devil,epic,24,24,1,0,14.2643780487804878,1169.679,81,82,27,8002.400000000000000000,1,3607652,1073,937.4161382527964,937.4161382527964,11.573038743861684,11,,,,
26,revolver,uncommon,29,29,1,0,4.1083883333333333,2465.033,600,600,24,900,0,216561,85,27.425401323225106,27.425401323225106,0.045709002205375174,59,,,,
27,disguise,epic,29,29,1,0,12.2435540540540541,906.023,73,74,14,8000,0,89860,57,13.829823213771133,13.829823213771133,0.189449633065358,68,,,,
28,dog,uncommon,29,29,1,0,4.9603933333333333,2976.236,600,600,28,555,0,1431781,455,370.6817616963326,370.6817616963326,0.6178029361605544,33,,,,
29,donut,uncommon,29,29,1,0,5.4946769436997319,4099.029,686,746,25,430,0,195704,119,131.6663688051881,131.6663688051881,0.19193348222330628,47,,,,
30,baseball,epic,29,29,1,0,9.6631714285714286,676.422,69,70,18,6718.800000000000000000,0,12595,4,2.545389827956178,2.545389827956178,0.03688970765153881,81,,,,
31,bowie,rare,29,29,1,0,7.8556835443037975,2482.396,312,316,15,1420,0,262591,126,155.99645149815015,155.99645149815015,0.4999886265966351,45,,,,
32,eyeball,rare,29,29,1,0,6.9970657439446367,2022.152,276,289,13,1500,0,45715,31,6.659615494679688,6.659615494679688,0.024129041647390173,75,,,,
33,eyeball2,epic,29,29,1,0,10.4533866666666667,784.004,71,75,5,6100,0,65868,34,7.852176296454726,7.852176296454726,0.11059403234443275,74,,,,
34,discoball,epic,29,29,1,0,14.0291132075471698,743.543,53,53,4,8740.000000000000000000,1,2110667,404,743.3986973657992,743.3986973657992,14.026390516335834,16,,,,
35,fishcake,uncommon,29,29,1,0,5.3573651226158038,3932.306,684,734,33,439,0,6587,13,0.9194822280656298,0.9194822280656298,0.0013442722632538448,85,,,,
36,floater,rare,29,29,1,0,8.5225000000000000,1278.375,150,150,13,3300,1,2515065,198,1912.3464330102004,1912.3464330102004,12.748976220068002,7,,,,
37,fox,uncommon,29,29,1,0,5.9702637644046095,4662.776,709,781,24,384,0,77426,74,9.137308065167884,9.137308065167884,0.012887599527740316,71,,,,
38,fox777,legendary,29,29,1,0,31.6310000000000000,442.834,14,14,32,104100.000000000000000000,0,426670,117,308.2925472200417,308.2925472200417,22.02089623000298,35,,,,
40,gamer,rare,29,29,1,0,10.2710200000000000,1027.102,99,100,25,5000,0,60634,25,9.578631888756792,9.578631888756792,0.09675385746218983,70,,,,
41,xmasball,epic,29,29,1,0,10.7801666666666667,646.810,60,60,30,8005.000000000000000000,0,33530,25,4.5331868688121535,4.5331868688121535,0.07555311448020256,78,,,,
42,derp,uncommon,29,29,1,0,7.0773238095238095,2972.476,420,420,7,1610.000000000000000000,0,12963,13,2.0514514555843752,2.0514514555843752,0.0048844082275818455,82,,,,
43,moneybag,legendary,29,29,1,0,19.0286000000000000,190.286,10,10,30,41000.138000000000000000,0,150885,46,20.39934090965469,20.39934090965469,2.039934090965469,63,,,,
44,moon,uncommon,21,24,1,0,6.1055816666666667,3663.349,600,600,28,8000,3,7799318,2193,4162.641194006941,4662.641194006941,7.771068656678235,3,500,700.000000000000000000,125.42857142857142,
45,bull,uncommon,29,29,1,0,6.3708056994818653,4918.262,738,772,7,432.000000000000000000,0,262551,103,41.549844257898116,41.549844257898116,0.0563006019754717,56,,,,
46,opencan,uncommon,29,29,1,0,4.9923283333333333,2995.397,600,600,16,500.000000000000000000,0,358486,112,126.248253950071,126.248253950071,0.21041375658345168,48,,,,
47,candyswirl,rare,29,24,1,0,11.4452800000000000,1144.528,100,100,6,6650.000000000000000000,0,1425840,609,578.086327892121,578.086327892121,5.78086327892121,25,,,,
48,royman,epic,29,24,1,0,12.4652600000000000,623.263,50,50,30,6980,0,926942,242,291.43068147644385,291.43068147644385,5.828613629528877,37,,,,
49,panda,uncommon,29,29,1,0,5.4571433333333333,3274.286,599,600,10,720,1,3442316,782,734.8869983426109,734.8869983426109,1.2268564246120384,17,,,,
50,melon,rare,29,29,1,0,7.0043051470588235,1905.171,268,272,5,1500,0,837949,57,100.38453251663947,100.38453251663947,0.37456915118149053,51,,,,
51,casinochip,uncommon,29,29,1,0,5.1058216666666667,3063.493,600,600,17,1300.000000000000000000,3,5065861,1102,2108.5848871411076,2108.5848871411076,3.514308145235179,6,,,,
52,pizza,rare,29,29,1,0,8.9361066666666667,1340.416,150,150,15,4500,1,1676530,275,690.8782244466922,690.8782244466922,4.605854829644615,19,,,,
53,jackolantern,rare,29,29,1,0,9.6424466666666667,1446.367,150,150,30,2130.000000000000000000,0,33387,23,4.513853563645433,4.513853563645433,0.03009235709096955,79,,,,
54,waffle,uncommon,29,29,1,0,5.1456104252400549,3751.150,680,729,9,398.090000000000000000,0,31662,32,3.985127476887157,3.985127476887157,0.005860481583657584,80,,,,
55,saturn,common,29,24,1,0,3.7356125000000000,7471.225,1996,2000,32,210,0,203060,191,62.19034505194256,62.19034505194256,0.031157487500973226,54,,,,
56,marble,rare,29,29,1,0,7.3916724738675958,2121.410,278,287,17,1580,0,364819,208,39.904152213959655,39.904152213959655,0.14354011587755272,57,,,,
57,skull,uncommon,29,29,1,0,6.5680612557427259,4288.944,651,653,33,1050.662626200000000000,1,2391147,588,577.8406327761629,577.8406327761629,0.8876200196254422,26,,,,
58,skullpatch,rare,29,29,1,0,9.0554600000000000,1358.319,150,150,25,2599.99,0,97666,27,15.734541382639016,15.734541382639016,0.10489694255092677,67,,,,
59,football,common,29,21,1,0,4.0718190000000000,8143.638,1997,2000,12,1000,3,7558943,2235,3596.9679619965727,3596.9679619965727,1.801185759637743,4,,100.000000000000000000,,
60,starballoon,common,29,29,1,0,3.4517332064182758,12692.023,3414,3678,5,95,0,52757,64,6.28920363259947,6.28920363259947,0.001842180325893225,77,,,,
61,tamagochi,epic,29,29,1,0,11.9788026315789474,910.389,76,76,5,7093.000000000000000000,0,69008,15,8.22649817613633,8.22649817613633,0.10824339705442539,72,,,,
62,target,uncommon,29,29,1,0,5.0383119143239625,3763.619,712,747,7,430.000000000000000000,0,66677,35,10.551926923088743,10.551926923088743,0.014820122082989808,69,,,,
64,tomato,uncommon,29,29,1,0,4.9534338138925295,3779.470,741,763,29,389.400000000000000000,0,243601,85,74.41069898015598,74.41069898015598,0.10041929686930633,52,,,,
65,volleyball,common,29,29,1,0,3.0669030000000000,6133.806,2000,2000,19,234.400000000000000000,0,156491,47,25.507786686800124,25.507786686800124,0.012753893343400062,60,,,,
66,racoon,uncommon,29,29,1,0,6.3450345268542199,4961.817,736,782,10,470,0,53446,67,6.4635371676284485,6.4635371676284485,0.008781979847321262,76,,,,
67,peach,rare,29,29,1,0,10.1006500000000000,1010.065,100,100,20,3000.000000000000000000,0,940126,182,187.37818092577666,187.37818092577666,1.8737818092577667,41,,,,
68,watermelon,uncommon,29,29,1,0,4.1257966666666667,2475.478,600,600,8,611,0,864280,238,632.0272155714182,632.0272155714182,1.0533786926190303,23,,,,
69,citrus,epic,29,29,1,0,15.6327200000000000,781.636,50,50,7,9000,0,9529,12,1.3769451830831672,1.3769451830831672,0.027538903661663342,83,,100.000000000000000000,,
70,potion,epic,29,29,1,0,13.7586400000000000,687.932,50,50,7,10500,0,493,1,0.07801940658822008,0.07801940658822008,0.0015603881317644017,87,,100.000000000000000000,,
71,crlogo,legendary,24,29,1,0,32.5439000000000000,325.439,10,10,24,57464.800000000000000000,6,11293859,2388,7562.28565761004,10562.28565761004,1056.2285657610041,1,3000,400.000000000000000000,517.5,1000
72,yinyang,uncommon,29,29,1,0,5.4290601398601399,3881.778,687,715,16,420,0,345249,74,35.60217320617652,35.60217320617652,0.05182266842238213,58,,,,
73,waffle2,legendary,29,29,1,0,17.3789444444444444,312.821,18,18,8,40500,0,226466,105,73.52848348447775,73.52848348447775,4.084915749137653,53,,,,
74,snowman,epic,29,29,1,0,12.3264200000000000,616.321,50,50,32,7400,0,758858,106,572.5223304140964,572.5223304140964,11.450446608281927,27,,,,
75,crosshair,common,29,29,1,0,3.4484530000000000,6896.906,2000,2000,22,945,0,1680465,797,762.0007860512355,762.0007860512355,0.3810003930256178,14,,100.000000000000000000,,
