id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.5808000000000000,305.808,10,10,3,56400.000000000000000000,0,404524,128,91.01815294126519,91.01815294126519,9.101815294126519,54,,,,
4,8ball,common,24,29,1,0,4.1969849246231156,15033.600,3313,3582,25,189,0,526370,258,65.0439750150912,65.0439750150912,0.019632953521005494,60,0.000000000000000000,,,
7,alien,common,29,29,1,0,4.6910955000000000,9382.191,2000,2000,14,250,0,690590,385,125.91162737654386,125.91162737654386,0.06295581368827192,49,,,,
8,angel,epic,29,29,1,0,17.9966200000000000,899.831,50,50,16,25000,0,198595,91,28.76192244182303,28.76192244182303,0.5752384488364606,76,,,,
9,banana,rare,29,29,1,0,7.9590066666666667,1193.851,150,150,20,2254.000000000000000000,0,189649,101,19.54553200922421,19.54553200922421,0.1303035467281614,80,,,,
11,basketball,common,29,29,1,0,3.5652606158833063,10998.829,2886,4273,5,88.100000000000000000,0,465632,406,333.90657497446614,333.90657497446614,0.11569874392739644,35,,,,
12,beachball,common,29,29,1,0,3.6011076527698458,12611.079,3268,3502,17,137.000000000000000000,0,348632,181,58.0897666979241,58.0897666979241,0.017775326406953517,63,,,,
13,bomb,uncommon,29,24,1,0,5.1328050000000000,3079.683,600,600,31,1210.000000000000000000,1,3954276,877,1662.0503226213752,1662.0503226213752,2.7700838710356255,8,,,,
14,shades,epic,29,29,1,0,14.8457200000000000,742.286,50,50,32,13240.000000000000000000,0,461287,156,337.4074378831807,337.4074378831807,6.748148757663614,34,,,,
15,bowling,common,29,29,1,0,2.9361025000000000,5872.205,1998,2000,26,207,0,428416,222,145.7804503364324,145.7804503364324,0.07296318835657278,47,,,,
17,ninja,rare,29,29,1,0,10.4471200000000000,1044.712,100,100,24,5000,0,5134,5,0.874858914622333,0.874858914622333,0.00874858914622333,85,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.4383200000000000,1415.748,150,150,13,4685.000000000000000000,0,2472184,440,800.9189922295484,800.9189922295484,5.339459948196989,17,,,,
19,button,common,29,29,1,0,3.8241216741405082,12791.687,3087,3345,11,119.600000000000000000,0,219485,282,42.12201281765138,42.12201281765138,0.013644966899142009,70,,,,
20,cat,uncommon,29,24,1,0,5.1562216666666667,3093.733,600,600,20,950,0,791967,239,189.4350248721717,189.4350248721717,0.3157250414536195,44,,,,
