id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
36,floater,rare,24,29,1,0,8.3261800000000000,1248.927,150,150,26,8000,5,9121872,2233,7567.577913145948,10567.577913145948,70.45051942097298,1,1000,3000,800.000000000000000000,235
37,fox,uncommon,29,29,1,0,5.9039786432160804,4699.567,723,796,4,556.000000000000000000,0,34974,37,4.710355714746323,4.710355714746323,0.0065150148198427705,83,,,,
38,fox777,legendary,29,29,1,0,29.7145714285714286,416.004,14,14,23,100000,2,2900509,760,1533.4056539242054,1533.4056539242054,109.52897528030039,7,,,,
40,gamer,rare,29,29,1,0,9.3593000000000000,935.930,99,100,18,3370.000000000000000000,0,838133,422,383.8111826770344,383.8111826770344,3.876880633101358,31,,,,
41,xmasball,epic,29,29,1,0,10.7022333333333333,642.134,59,60,17,5980.000000000000000000,0,136818,111,20.408125317405297,20.408125317405297,0.34590042910856433,71,,,,
42,derp,uncommon,29,21,1,0,6.8928428571428571,2894.994,420,420,32,1200,0,789000,753,128.57046217712588,128.57046217712588,0.3061201480407759,49,,,,
43,moneybag,legendary,29,29,1,0,17.2318000000000000,172.318,10,10,9,45813.142000000000000000,0,164047,152,151.001086430265,151.001086430265,15.100108643026498,47,,,,
44,moon,uncommon,29,19,1,0,5.4906466666666667,3294.388,600,600,15,3250.000000000000000000,2,8135650,2896,5032.530910672953,6032.530910672953,10.054218184454921,2,,1000,800.000000000000000000,84
45,bull,uncommon,29,21,1,0,6.1398225000000000,4911.858,766,800,22,970,0,889542,632,538.3173567388425,538.3173567388425,0.7027641732883061,24,,,,
46,opencan,uncommon,29,29,1,0,4.9009633333333333,2940.578,600,600,29,650,0,423327,131,161.18949024523846,161.18949024523846,0.2686491504087308,46,,,,
47,candyswirl,rare,29,29,1,0,10.4392200000000000,1043.922,100,100,4,6778.500000000000000000,0,405152,257,148.55917667305036,148.55917667305036,1.4855917667305036,48,,,,
48,royman,epic,29,24,1,0,12.5455800000000000,627.279,50,50,19,8000,0,7777,10,1.923767730150537,1.923767730150537,0.03847535460301074,85,,,,
49,panda,uncommon,29,29,1,0,5.2971316666666667,3178.279,599,600,29,591.800000000000000000,1,1412884,516,1406.246480620234,1406.246480620234,2.347656895860157,9,,,,
50,melon,rare,29,29,1,0,6.9851785714285714,1955.850,276,280,4,1290.000000000000000000,0,285006,68,38.385075794504225,38.385075794504225,0.13907636157429068,67,,,,
51,casinochip,uncommon,29,29,1,0,4.7274366666666667,2836.462,600,600,16,640.000000000000000000,0,258993,76,47.28455413890788,47.28455413890788,0.07880759023151312,62,,,,
52,pizza,rare,29,29,1,0,8.6438600000000000,1296.579,150,150,26,3890.138000000000000000,0,1518991,606,1111.8380201370594,1111.8380201370594,7.412253467580396,11,,,,
53,jackolantern,rare,29,29,1,0,9.6003400000000000,1440.051,150,150,9,2120.000000000000000000,0,129285,55,97.69212432777648,97.69212432777648,0.6512808288518432,54,,,,
54,waffle,uncommon,29,29,1,0,5.1059337837837838,3778.391,691,740,3,620,0,256169,171,64.86985253315764,64.86985253315764,0.09387822363698646,58,,,,
55,saturn,common,29,29,1,0,3.8470648095508812,6766.987,1754,2000,29,159.000000000000000000,0,352973,394,329.8640623101109,329.8640623101109,0.18806388957246917,34,,,,
56,marble,rare,29,29,1,0,7.2079134948096886,2083.087,279,289,26,1500,0,604179,148,263.8992484281985,263.8992484281985,0.9458754423949768,38,,,,
57,skull,uncommon,29,29,1,0,6.5044777947932619,4247.424,651,653,25,2130.000000000000000000,0,654600,253,327.7796065990291,327.7796065990291,0.5035016998448988,35,,,,
58,skullpatch,rare,29,29,1,0,8.8279533333333333,1324.193,150,150,9,2470.000000000000000000,1,909503,206,480.97118436426575,480.97118436426575,3.2064745624284385,26,,,,
59,soccerball,common,24,19,1,0,3.4852750000000000,6970.550,1997,2000,18,323.000000000000000000,1,1496275,894,792.1111906606096,792.1111906606096,0.39665057118708547,19,,,,
60,starball,common,29,29,1,0,3.4988979411764706,11896.253,3136,3695,31,145,0,163986,220,61.04540043272445,61.04540043272445,0.019466007791047336,59,,,,
61,tamagochi,epic,29,29,1,0,11.8568421052631579,901.120,76,76,6,8920.000000000000000000,0,384492,267,245.92613833243354,245.92613833243354,3.235870241216231,39,,,,
62,target,uncommon,29,29,1,0,5.0122055702917772,3779.203,719,754,4,388.000000000000000000,0,72927,54,9.821928038237125,9.821928038237125,0.013660539691567629,77,,,,
64,tomato,uncommon,29,29,1,0,4.8927012987012987,3767.380,748,770,4,432.400000000000000000,0,96158,95,12.950717241910477,12.950717241910477,0.01731379310415839,76,,,,
65,volleyball,common,29,29,1,0,3.4276970284237726,5306.075,1548,2000,3,153.000000000000000000,0,582714,153,314.19226645605556,314.19226645605556,0.20296658039796872,36,,,,
66,racoon,uncommon,29,29,1,0,6.3089287531806616,4958.818,739,786,4,520,0,123262,164,16.60112844144397,16.60112844144397,0.022464314535106857,73,,,,
67,peach,rare,29,29,1,0,10.0532376237623762,1015.377,101,100,30,2730.000000000000000000,0,211830,74,46.86237208898392,46.86237208898392,0.4639838820691477,63,,,,
68,watermelon,uncommon,24,29,1,0,3.8819133333333333,2329.148,600,600,19,569,1,867453,724,690.6671200147049,690.6671200147049,1.1511118666911748,22,,,,
69,citrus,epic,29,29,1,0,15.5949800000000000,779.749,50,50,16,9500,0,237792,75,42.154893492701056,42.154893492701056,0.8430978698540211,65,,,,
70,potion,epic,29,29,1,0,13.9133000000000000,695.665,50,50,33,11131.000000000000000000,0,445003,140,116.50563014910162,116.50563014910162,2.3301126029820325,51,,,,
71,crlogo,legendary,29,19,1,0,20.3668000000000000,203.668,10,10,33,56733.333320000000000000,0,2032402,1456,829.2924251525731,829.2924251525731,82.9292425152573,16,,,,
72,yinyang,uncommon,29,29,1,0,5.4105313751668892,4052.488,721,749,4,450,0,41270,35,5.55831132691659,5.55831132691659,0.007709169662852413,82,,,,
73,waffle2,legendary,29,29,1,0,17.1089500000000000,342.179,20,20,8,44600.000000000000000000,0,323076,107,361.9148890765664,361.9148890765664,18.09574445382832,32,,,,
74,snowman,epic,29,29,1,0,12.4798600000000000,623.993,50,50,21,7800,0,695636,224,407.9119951385735,407.9119951385735,8.15823990277147,29,,,,
75,crosshair,common,29,29,1,0,3.1998210000000000,6399.642,2000,2000,31,599,0,799718,333,792.0028897115889,792.0028897115889,0.3960014448557944,20,,,,
76,xmasball2,common,29,29,1,0,3.8645624575695859,11385.001,2726,4015,10,55,0,204635,186,127.21957270805959,127.21957270805959,0.046668955505524426,50,,,,
77,xmasball1,rare,19,29,1,100.000000000000000000,10.7351300000000000,1073.513,100,100,7,6630.000000000000000000,1,3807497,1345,3098.542409888598,3098.542409888598,30.98542409888598,5,,,,
78,vase,common,29,29,1,0,2.7952182672934856,4162.080,1488,2000,4,157.000000000000000000,0,55338,72,8.219864553779345,8.219864553779345,0.005524102522701173,79,,,,
79,ufo,uncommon,21,19,1,0,5.3465933333333333,3207.956,600,600,23,3714.000000000000000000,5,8286419,2613,4272.3908541640785,4772.3908541640785,7.953984756940131,3,,500,800.000000000000000000,131
80,wheeee,rare,29,29,1,0,8.4321600000000000,1264.824,150,150,3,3030.000000000000000000,0,297605,84,164.94272132436532,164.94272132436532,1.0996181421624356,45,,,,
81,owl,epic,29,24,1,200.000000000000000000,16.9489000000000000,847.445,50,50,15,18000,1,907941,100,531.566087713869,531.566087713869,10.63132175427738,25,,,,
83,ape,epic,29,24,1,0,14.9633400000000000,748.167,50,50,33,18628.000000000000000000,1,1200340,365,749.0346341718962,749.0346341718962,14.980692683437924,21,,,,
84,ghost,epic,29,24,1,0,18.3760400000000000,918.802,50,50,13,19828.400000000000000000,0,1449809,407,478.4653859323821,478.4653859323821,9.569307718647643,28,,,,
85,diver,rare,29,29,1,0,7.5879200000000000,1138.188,150,150,28,5982.856000000000000000,1,1746803,337,1254.9476968214904,1254.9476968214904,8.366317978809935,10,,,,
86,cobra,legendary,29,29,1,0,30.8989000000000000,308.989,10,10,20,73400.000000000000000000,3,2564086,537,2213.471797936114,2213.471797936114,221.3471797936114,6,,,,
87,clock,common,29,29,1,0,2.2590465000000000,4518.093,2000,2000,13,141.597800000000000000,0,277565,155,37.29743358952081,37.29743358952081,0.018648716794760403,69,,,,
88,ladybug,rare,29,24,1,0,9.3199400000000000,1397.991,150,150,25,5570.000000000000000000,0,2551304,1059,995.1383669016986,995.1383669016986,6.634255779344658,13,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.9480200000000000,747.401,50,50,22,12350,0,637570,278,187.09627559686828,187.09627559686828,3.7419255119373656,44,,,100.000000000000000000,
90,virus,common,29,29,1,0,2.3891020000000000,4778.204,2000,2000,4,147.800000000000000000,0,308552,277,41.79094955092514,41.79094955092514,0.02089547477546257,66,,,,
91,cougar,rare,29,29,1,0,8.6135400000000000,1292.031,150,150,30,2900,1,1263826,583,816.4448893555447,816.4448893555447,5.442965929036965,18,,,,
92,botroyale,legendary,29,29,1,0,17.0450000000000000,170.450,10,10,12,39840.000000000000000000,1,745612,448,638.1339487630379,638.1339487630379,63.81339487630379,23,,,,
93,mummy,epic,24,29,1,0,13.9603400000000000,698.017,50,50,7,14119.000000000000000000,2,3965502,1564,3202.4820191013428,3202.4820191013428,64.04964038202685,4,,,100.000000000000000000,
94,frankie,rare,29,29,1,0,6.0839333333333333,912.590,150,150,26,2160.895238095238000000,0,674474,371,221.68257903763086,221.68257903763086,1.4778838602508724,41,,,,
