id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.8807000000000000,308.807,10,10,27,56400.000000000000000000,0,1638986,288,392.39972716139414,392.39972716139414,39.23997271613941,24,,,,
4,8ball,common,29,29,1,0,4.2042875908328675,15042.941,3309,3578,25,100,0,278474,217,34.29838303529948,34.29838303529948,0.010365180729918247,58,,,,
7,alien,common,29,29,1,0,4.7109905000000000,9421.981,2000,2000,15,200,0,131504,63,17.093360989693263,17.093360989693263,0.008546680494846632,70,,,,
8,angel,epic,29,29,1,0,15.2742000000000000,763.710,50,50,28,10400,0,78382,22,21.245060952912958,21.245060952912958,0.42490121905825917,66,,,,
9,banana,rare,29,29,1,0,7.9680000000000000,1195.200,150,150,4,1950,0,427672,96,151.08371789935606,151.08371789935606,1.007224785995707,39,,,,
11,basketball,common,29,29,1,0,3.1838431119152236,12318.289,3671,4235,13,90,0,82529,119,23.171556417254262,23.171556417254262,0.006312055684351474,63,,,,
12,beachball,common,29,29,1,0,3.6087896541869105,12627.155,3265,3499,3,118.800000000000000000,0,508082,111,165.19994171187645,165.19994171187645,0.050597225639165834,36,,,,
13,bomb,uncommon,29,29,1,0,5.2665166666666667,3159.910,600,600,10,1150.000000000000000000,0,2935803,659,852.6288054508824,852.6288054508824,1.4210480090848039,15,,,,
14,shades,epic,29,29,1,0,14.9798800000000000,748.994,50,50,30,11111,0,118175,36,22.953712019203497,22.953712019203497,0.45907424038406996,64,,,,
15,bowling,common,29,29,1,0,2.9566660000000000,5913.332,1998,2000,33,200,0,61024,76,11.407272152642674,11.407272152642674,0.00570934542174308,75,,,,
17,ninja,rare,29,29,1,0,10.4864500000000000,1048.645,100,100,23,5020.000000000000000000,0,2550,4,0.40824661782159544,0.40824661782159544,0.004082466178215954,87,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6532800000000000,1447.992,150,150,7,8000,1,3254340,740,1800.516405139413,1800.516405139413,12.003442700929421,7,,,,
19,button,common,29,29,1,0,3.8341101466626758,12809.762,3084,3341,24,119.998000000000000000,0,69840,86,22.179235050454768,22.179235050454768,0.007191710457345904,65,,,,
20,cat,uncommon,29,29,1,0,5.1819700000000000,3109.182,600,600,15,988.000000000000000000,0,1019932,285,255.09853096089515,255.09853096089515,0.4251642182681586,31,,,,
21,cherry,rare,29,29,1,0,10.2395200000000000,1023.952,98,100,26,3200.000000000000000000,0,9782,8,1.7969541241621276,1.7969541241621276,0.018336266573082936,83,,,,
22,egg,rare,29,29,1,0,13.9287500000000000,1392.875,100,100,12,7720.000000000000000000,0,3323658,690,806.7136720104131,806.7136720104131,8.06713672010413,17,,,,
23,coconut,rare,29,29,1,0,6.9515578947368421,1981.194,273,285,25,1500,0,170613,80,21.013631523235745,21.013631523235745,0.07697300924262178,67,,,,
24,cute,uncommon,29,29,1,0,5.6714551724137931,4111.805,708,725,23,449,0,5137,4,0.8224168140194259,0.8224168140194259,0.001161605669518963,86,,,,
25,devil,epic,29,19,1,0,14.4229268292682927,1182.680,81,82,9,8502.400000000000000000,2,2944784,1098,1245.9112768088225,1245.9112768088225,15.381620701343488,11,,,,
26,revolver,uncommon,29,29,1,0,4.1140300000000000,2468.418,600,600,22,810.9969,0,426161,198,254.0807104575618,254.0807104575618,0.423467850762603,32,,,,
27,disguise,epic,29,29,1,0,12.2511351351351351,906.584,73,74,19,8000,0,36320,20,6.488089211783508,6.488089211783508,0.08887793440799326,79,,,,
28,dog,uncommon,29,29,1,0,4.9958233333333333,2997.494,600,600,25,536,0,375871,199,136.38635487129073,136.38635487129073,0.2273105914521512,40,,,,
29,donut,uncommon,29,29,1,0,5.5015965147453083,4104.191,686,746,32,400,0,184695,100,29.28923646082165,29.28923646082165,0.042695679972043224,59,,,,
30,baseball,epic,29,29,1,0,9.6659000000000000,676.613,69,70,4,6718.800000000000000000,0,4067,7,1.6032092526579806,1.6032092526579806,0.023234916705188124,85,,,,
31,bowie,rare,29,29,1,0,7.8708164556962025,2487.178,312,316,13,1420,0,382997,172,238.01499870570063,238.01499870570063,0.7628685855951943,33,,,,
32,eyeball,rare,29,29,1,0,6.9998546712802768,2022.958,276,289,5,1500,0,26728,38,5.335589326475766,5.335589326475766,0.01933184538578176,81,,,,
33,eyeball2,epic,29,29,1,0,10.4601066666666667,784.508,71,75,22,5990.000000000000000000,0,29424,25,6.351297077877369,6.351297077877369,0.08945488842080802,80,,,,
34,discoball,epic,29,29,1,0,14.0419433962264151,744.223,53,53,10,8000,0,56440,30,6.742643933030303,6.742643933030303,0.12721969684962836,77,,,,
35,fishcake,uncommon,29,29,1,0,5.3517718579234973,3917.497,682,732,9,400,0,268141,80,127.01044150966419,127.01044150966419,0.18623231892912637,44,,,,
36,floater,rare,29,29,1,0,8.5259133333333333,1278.887,150,150,6,2940.000000000000000000,0,593224,74,257.06074036080764,257.06074036080764,1.7137382690720508,30,,,,
37,fox,uncommon,29,29,1,0,5.9998527528809219,4685.885,709,781,23,349.800000000000000000,0,447379,146,71.6239073076108,71.6239073076108,0.10102102582173597,48,,,,
38,fox777,legendary,29,29,1,0,31.6821428571428571,443.550,14,14,7,104100.000000000000000000,0,2293023,611,829.8578116050686,829.8578116050686,59.27555797179061,16,,,,
40,gamer,rare,29,29,1,0,10.2883500000000000,1028.835,99,100,25,4500,0,1164310,166,293.55616962244517,293.55616962244517,2.9652138345701533,28,,,,
41,xmasball,epic,29,29,1,0,10.7857833333333333,647.147,60,60,14,8005.000000000000000000,0,84524,47,14.141917120679418,14.141917120679418,0.2356986186779903,73,,,,
42,derp,uncommon,29,29,1,0,7.0803547619047619,2973.749,420,420,4,1670.000000000000000000,0,312014,107,291.149127184215,291.149127184215,0.6932122075814643,29,,,,
43,moneybag,legendary,29,29,1,0,19.0753000000000000,190.753,10,10,6,41000.138000000000000000,0,238423,88,37.864792364066524,37.864792364066524,3.7864792364066524,55,,,,
44,moon,uncommon,19,24,1,0,6.1337466666666667,3680.248,600,600,33,8000,6,11562964,2992,7363.337139294461,10363.337139294461,17.272228565490767,1,3000,400.000000000000000000,420,
45,bull,uncommon,29,29,1,0,6.3732772020725389,4920.170,738,772,11,432.000000000000000000,0,1071902,220,303.3021596955048,303.3021596955048,0.41097853617277075,27,,,,
46,opencan,uncommon,29,29,1,0,4.9957183333333333,2997.431,600,600,7,537.000000000000000000,0,130958,51,20.380125001273495,20.380125001273495,0.03396687500212249,68,,,,
47,candyswirl,rare,29,24,1,0,11.4920200000000000,1149.202,100,100,33,6850.000000000000000000,2,2543785,1059,1524.7836679989057,1524.7836679989057,15.247836679989057,10,,,,
48,royman,epic,29,29,1,0,12.4820000000000000,624.100,50,50,3,6980,0,36112,17,4.826564863398588,4.826564863398588,0.09653129726797176,82,,,,
49,panda,uncommon,29,29,1,0,5.4664850000000000,3279.891,599,600,10,680,0,370743,228,44.29107086575928,44.29107086575928,0.07394168758891366,52,,,,
50,melon,rare,29,29,1,0,7.0066250000000000,1905.802,268,272,23,1350,0,367177,79,58.783830741913704,58.783830741913704,0.21934265202206607,49,,,,
51,casinochip,uncommon,29,29,1,0,5.1401366666666667,3084.082,600,600,23,2540.000000000000000000,1,7108962,1488,3147.851058338747,3147.851058338747,5.246418430564578,5,,,,
52,pizza,rare,29,29,1,0,8.9444933333333333,1341.674,150,150,12,4000,1,1831792,416,1081.7599724140423,1081.7599724140423,7.211733149426949,13,,,,
53,jackolantern,rare,29,29,1,0,9.6608933333333333,1449.134,150,150,30,2140.000000000000000000,0,93855,43,18.229918693144437,18.229918693144437,0.12153279128762959,69,,,,
54,waffle,uncommon,29,29,1,0,5.1516982167352538,3755.588,680,729,22,375,0,231156,70,49.89601778595096,49.89601778595096,0.07337649674404553,51,,,,
55,saturn,common,29,29,1,0,3.7389740000000000,7477.948,1996,2000,30,190.000000000000000000,0,147658,123,28.68034025243537,28.68034025243537,0.01436890794210189,60,,,,
56,marble,rare,29,29,1,0,7.4253972125435540,2131.089,278,287,28,1440.000000000000000000,0,376824,97,163.01174304202445,163.01174304202445,0.5863731764101598,37,,,,
57,skull,uncommon,29,29,1,0,6.5720444104134763,4291.545,651,653,14,1000,0,1957516,710,693.6701616632128,693.6701616632128,1.0655455632307416,20,,,,
58,skullpatch,rare,29,29,1,0,9.0724000000000000,1360.860,150,150,28,2450,0,1089718,209,613.5161519707351,613.5161519707351,4.090107679804901,22,,,,
59,football,common,24,21,1,0,4.0879315000000000,8175.863,1997,2000,32,1100,2,8330487,2669,3846.6561083787847,3846.6561083787847,1.926217380259782,4,,300.000000000000000000,200.66666666666669,
60,starballoon,common,29,29,1,0,3.4545972259994561,12702.554,3414,3678,8,95.600000000000000000,0,482349,167,90.2235500426732,90.2235500426732,0.02642751905174962,47,,,,
61,tamagochi,epic,29,29,1,0,11.9807763157894737,910.539,76,76,17,7093.000000000000000000,0,59858,10,8.548504570596725,8.548504570596725,0.11248032329732532,76,,,,
62,target,uncommon,29,29,1,0,5.0407751004016064,3765.459,712,747,31,375,0,89344,23,15.714649756327521,15.714649756327521,0.02207113729821281,71,,,,
64,tomato,uncommon,29,29,1,0,4.9710013123359580,3787.903,740,762,18,370,0,602910,284,230.80456089730436,230.80456089730436,0.3118980552666275,34,,,,
65,volleyball,common,29,29,1,0,3.0745315000000000,6149.063,2000,2000,6,200,0,9745,29,1.6620932472093186,1.6620932472093186,0.0008310466236046593,84,,,,
66,racoon,uncommon,29,29,1,0,6.3417119078104994,4952.877,735,781,19,449,0,36072,39,6.6827552290593735,6.6827552290593735,0.009092183985114794,78,,,,
67,peach,rare,29,29,1,0,10.1508500000000000,1015.085,100,100,11,3546.400000000000000000,0,87053,49,11.854712450564291,11.854712450564291,0.1185471245056429,74,,,,
68,watermelon,uncommon,29,29,1,0,4.1329683333333333,2479.781,600,600,26,596.600000000000000000,0,180432,112,127.55739563239331,127.55739563239331,0.2125956593873222,43,,,,
69,citrus,epic,29,21,1,0,15.6710000000000000,783.550,50,50,21,9000,1,1196202,246,732.7908181566302,732.7908181566302,14.655816363132603,18,,,,
70,potion,epic,29,29,1,0,13.8613400000000000,693.067,50,50,5,10500,1,1979300,256,869.2987766076892,869.2987766076892,17.385975532153783,14,,,,
71,crlogo,legendary,24,29,1,0,33.2839000000000000,332.839,10,10,24,72464.800000000000000000,7,10722202,2562,7141.566324231119,8141.566324231119,814.1566324231119,2,1000,1100.000000000000000000,119.81818181818183,1000
72,yinyang,uncommon,29,29,1,0,5.4344279720279720,3885.616,687,715,24,405.000000000000000000,0,115146,57,37.12470259944378,37.12470259944378,0.05403886841258192,57,,,,
73,waffle2,legendary,29,29,1,0,17.3965555555555556,313.138,18,18,8,40000,0,295603,88,55.29264508325781,55.29264508325781,3.071813615736545,50,,,,
74,snowman,epic,29,29,1,0,12.3493400000000000,617.467,50,50,17,6750,0,308547,70,134.15656729014768,134.15656729014768,2.6831313458029538,42,,,,
75,crosshair,common,21,29,1,0,3.4944410000000000,6988.882,2000,2000,23,1000,0,4359698,1603,1622.8483230195402,1622.8483230195402,0.8114241615097701,8,,100.000000000000000000,,
76,xmasball2,common,29,29,1,0,3.4985909964315125,12745.367,3423,3982,20,55,0,255085,204,161.24118534861998,161.24118534861998,0.04710522505072158,38,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4575000000000000,1145.750,100,100,33,8720,0,259770,59,135.68473965777173,135.68473965777173,1.3568473965777172,41,,,,
78,vase,common,29,29,1,0,2.4863535000000000,4972.707,1999,2000,18,148.000000000000000000,0,565291,166,105.08326286591041,105.08326286591041,0.05256791539065053,46,,,,
79,ufo,uncommon,29,29,1,0,5.8770666666666667,3526.240,600,600,28,1500,0,1650313,396,386.11425226714596,386.11425226714596,0.6435237537785766,25,,,,
80,wheeee,rare,29,29,1,0,8.8765866666666667,1331.488,150,150,21,4200,0,69151,37,15.543452769732475,15.543452769732475,0.10362301846488317,72,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5294000000000000,876.470,50,50,18,18400.000000000000000000,0,139076,42,24.821146097621096,24.821146097621096,0.49642292195242194,62,,,,
83,ape,epic,29,29,1,0,16.9043200000000000,845.216,50,50,12,22200.000000000000000000,1,1894645,338,640.5243115171932,640.5243115171932,12.810486230343862,21,,,,
84,ghost,epic,17,24,1,0,22.4250000000000000,1121.250,50,50,19,49599.800000000000000000,3,7398408,1680,3909.204550600963,4409.204550600964,88.18409101201927,3,500,700.000000000000000000,,
85,diver,rare,29,29,1,0,8.1213266666666667,1218.199,150,150,32,5650.000000000000000000,2,5065193,1244,2656.6775113205367,2656.6775113205367,17.711183408803578,6,,,,
86,cobra,legendary,29,24,1,0,33.1442000000000000,331.442,10,10,29,75400.000000000000000000,1,3241298,622,1550.6547411988754,1550.6547411988754,155.06547411988754,9,,,,
87,clock,common,29,29,1,0,2.4527065000000000,4905.413,2000,2000,7,208,0,690347,311,107.43412509548216,107.43412509548216,0.05371706254774108,45,,,,
88,ladybug,rare,29,29,1,0,9.6169533333333333,1442.543,150,150,16,5040,0,189239,48,28.040571108291466,28.040571108291466,0.18693714072194312,61,,,,
89,dragon,epic,29,24,1,100.000000000000000000,16.3769200000000000,818.846,50,50,14,11665.000000000000000000,1,2540030,751,1124.0836647909161,1124.0836647909161,22.48167329581832,12,,,,
90,virus,common,29,29,1,0,2.5440535000000000,5088.107,2000,2000,30,175,0,725795,210,309.1281090249603,309.1281090249603,0.15456405451248015,26,,,,
91,cougar,rare,29,29,1,0,9.5087600000000000,1426.314,150,150,33,2700,0,1160905,332,452.3486283912359,452.3486283912359,3.0156575226082394,23,,,,
92,botroyale,legendary,29,29,1,0,23.3984000000000000,233.984,10,10,11,47240.000000000000000000,0,306521,95,41.74144848608798,41.74144848608798,4.174144848608798,54,,,,
93,mummy,epic,29,29,1,0,15.1114000000000000,755.570,50,50,4,9523,0,203614,77,181.15655516850927,181.15655516850927,3.6231311033701856,35,,,,
94,frankie,rare,29,29,1,0,7.1141800000000000,1067.127,150,150,19,3100,0,220998,76,43.17061470237354,43.17061470237354,0.28780409801582363,53,,,,
95,earth,uncommon,29,29,1,0,2.8882800000000000,1732.968,600,600,17,920,0,2220437,729,700.8362690836707,700.8362690836707,1.1680604484727846,19,,,,
131,bat,epic,29,24,1,0,9.4977600000000000,474.888,50,50,17,11760.000000000000000000,0,266157,120,37.629107478353255,37.629107478353255,0.7525821495670652,56,,,,
