id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,ZonePrize,RankPrize,BetPrize
2,spy,legendary,29,29,1,300.000000000000000000,30.1738000000000000,301.738,10,10,32,63900.000000000000000000,0,162947,70,26.456047138396254,26.456047138396254,2.6456047138396253,69,,,,
4,8ball,common,29,24,1,0,4.1798864080379570,14976.533,3314,3583,9,120.800000000000000000,0,734643,605,430.5260678302063,430.5260678302063,0.1299113059234177,26,,,,
7,alien,common,29,29,1,0,4.6610845000000000,9322.169,2000,2000,27,182.800000000000000000,0,338716,268,57.55050418303695,57.55050418303695,0.028775252091518475,59,,,,
8,angel,epic,29,29,1,0,17.9096200000000000,895.481,50,50,7,30280.000000000000000000,0,328495,83,218.94300951243417,218.94300951243417,4.378860190248684,42,100.000000000000000000,,,
9,banana,rare,29,29,1,0,7.9221666666666667,1188.325,150,150,9,2000,0,63027,38,21.098875178166363,21.098875178166363,0.1406591678544424,71,,,,
11,basketball,common,29,29,1,0,3.8692988549618321,10137.563,2420,4283,22,114,0,351101,415,97.27639683752669,97.27639683752669,0.04019685819732508,49,,,,
12,beachball,common,29,29,1,0,3.5913927552766686,12591.423,3272,3506,3,97.800000000000000000,0,470774,255,289.95532295839905,289.95532295839905,0.08861715249339824,36,,,,
13,bomb,uncommon,29,29,1,0,5.0806966666666667,3048.418,600,600,24,825.000000000000000000,0,1114346,227,574.2693691544011,574.2693691544011,0.9571156152573352,24,,,,
14,shades,epic,29,24,1,0,14.7576400000000000,737.882,50,50,6,10500,0,166514,125,32.45840486123684,32.45840486123684,0.6491680972247369,67,,,,
15,bowling,common,29,29,1,0,2.8880935000000000,5776.187,1998,2000,20,160.000000000000000000,0,176114,180,38.43027503040418,38.43027503040418,0.01923437188708918,65,,,,
17,ninja,rare,29,24,1,0,10.4257600000000000,1042.576,100,100,28,5650.000000000000000000,0,297103,82,45.37256028781232,45.37256028781232,0.4537256028781232,63,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.3460800000000000,1401.912,150,150,23,3626.400000000000000000,0,2124448,474,986.91617706953,986.91617706953,6.579441180463533,14,,,,
19,button,common,29,29,1,0,3.8167756869772999,12778.565,3090,3348,27,128.800000000000000000,0,98982,136,13.914053473136974,13.914053473136974,0.004502929926581545,77,,,,
20,cat,uncommon,29,29,1,0,5.1407350000000000,3084.441,600,600,3,1155.400000000000000000,0,1472031,395,808.920359745675,808.920359745675,1.348200599576125,19,,,,
21,cherry,rare,29,24,1,0,10.1523900000000000,1015.239,98,100,9,3662.000000000000000000,0,488277,194,355.5687860353321,355.5687860353321,3.6282529187278785,34,,,,
22,egg,rare,29,29,1,0,13.6975200000000000,1369.752,100,100,28,8000,0,2744760,481,826.1765797168842,826.1765797168842,8.261765797168842,18,,,,
23,coconut,rare,29,29,1,0,6.8837881944444444,1982.531,275,288,23,1325,0,26781,16,5.383716418276277,5.383716418276277,0.019577150611913736,84,,,,
24,cute,uncommon,29,29,1,0,5.6454366391184573,4098.587,709,726,15,650,0,60814,98,19.184064591205164,19.184064591205164,0.027057919028498117,73,,,,
25,devil,epic,29,29,1,0,13.9433209876543210,1129.409,80,81,22,8640.000000000000000000,0,1194290,512,672.3563156294304,672.3563156294304,8.40445394536788,21,,,,
26,revolver,uncommon,24,29,1,0,3.9659383333333333,2379.563,600,600,7,1070.000000000000000000,0,1001546,674,600.0588643925349,600.0588643925349,1.0000981073208914,23,,,,
27,disguise,epic,29,29,1,0,12.1517333333333333,911.380,74,75,17,8000,1,1635678,218,751.694531578802,751.694531578802,10.15803421052435,20,,,,
28,dog,uncommon,29,29,1,0,4.7826633333333333,2869.598,600,600,27,677.000000000000000000,0,187139,148,182.37004875212946,182.37004875212946,0.3039500812535491,45,,,,
29,donut,uncommon,29,29,1,0,5.4433395472703063,4087.948,691,751,19,399,0,61112,43,18.630472006403533,18.630472006403533,0.02696160927120627,74,,,,
30,baseball,epic,29,24,1,0,9.6136000000000000,672.952,69,70,23,6718.800000000000000000,0,4087,2,0.8215992308537823,0.8215992308537823,0.011907235229764961,86,,,,
31,bowie,rare,29,29,1,0,7.8029538461538462,2535.960,321,325,31,1285.000000000000000000,0,123973,140,25.136995901264797,25.136995901264797,0.07830839844630778,70,,,,
32,eyeball,rare,29,29,1,0,6.9911958762886598,2034.438,278,291,27,1493.323809523800000000,0,64810,16,13.02858971167938,13.02858971167938,0.04686543061755173,79,,,,
33,eyeball2,epic,29,29,1,0,10.3178533333333333,773.839,71,75,23,6640.000000000000000000,0,40989,22,8.239914576331216,8.239914576331216,0.11605513487790445,81,,,,
34,discoball,epic,29,29,1,0,13.8388679245283019,733.460,53,53,5,8709.332000000000000000,0,233610,81,84.19637678806002,84.19637678806002,1.5886108827935854,50,,,,
35,fishcake,uncommon,29,29,1,0,5.3238328840970350,3950.284,692,742,27,379,0,39446,37,6.321952030701762,6.321952030701762,0.009135768830493876,83,,,,
36,floater,rare,29,29,1,0,8.5078600000000000,1276.179,150,150,25,3400,0,43475,19,7.05894843902953,7.05894843902953,0.04705965626019687,82,,,,
37,fox,uncommon,29,24,1,0,5.9367295597484277,4719.700,723,795,23,470,0,216296,140,43.48143558520913,43.48143558520913,0.06014029818147874,64,,,,
38,fox777,legendary,29,29,1,0,30.6901428571428571,429.662,14,14,8,90000,0,516696,232,429.0565032625959,429.0565032625959,30.646893090185422,27,,,,
40,gamer,rare,29,29,1,0,9.5524400000000000,955.244,99,100,30,2720.000000000000000000,0,470893,241,417.83832670175605,417.83832670175605,4.220589158603596,28,,,,
41,xmasball,epic,29,21,1,0,10.7391333333333333,644.348,60,60,23,6980.000000000000000000,0,104433,67,20.993900777037695,20.993900777037695,0.3498983462839616,72,,,,
42,derp,uncommon,29,29,1,0,7.0110452380952381,2944.639,420,420,33,1329.800000000000000000,0,250254,295,397.77647025778646,397.77647025778646,0.9470868339471106,30,,,,
43,moneybag,legendary,29,29,1,0,18.0185000000000000,180.185,10,10,14,38800.138000000000000000,0,617224,332,382.1661463413669,382.1661463413669,38.21661463413669,31,,,,
44,moon,uncommon,17,21,1,0,5.8317016666666667,3499.021,600,600,6,4700,8,14748956,4446,11424.254456157048,14424.254456157048,24.04042409359508,1,100.000000000000000000,1000,3000,1365
45,bull,uncommon,24,29,1,0,6.3228427835051546,4906.526,742,776,13,675,0,296427,148,115.32301540584959,115.32301540584959,0.15542185364669756,48,,,,
46,opencan,uncommon,29,29,1,0,4.9134666666666667,2948.080,600,600,10,586.600000000000000000,0,334783,92,208.83869402395803,208.83869402395803,0.34806449003993006,43,100.000000000000000000,,,
47,candyswirl,rare,29,19,1,0,10.8078700000000000,1080.787,100,100,18,7881.400000000000000000,1,1835128,1223,1208.2739657451316,1208.2739657451316,12.082739657451317,13,,,,
48,royman,epic,29,29,1,0,12.0633600000000000,603.168,50,50,23,7450,0,62811,22,12.626735818242457,12.626735818242457,0.25253471636484914,80,,,,
49,panda,uncommon,29,24,1,0,5.3680833333333333,3220.850,599,600,12,814.000000000000000000,0,859097,340,255.97818777730745,255.97818777730745,0.4273425505464231,37,,,,
50,melon,rare,29,29,1,0,6.9967226277372263,1917.102,270,274,28,1900,0,350509,124,53.52854307738666,53.52854307738666,0.19825386324958022,60,,,,
51,casinochip,uncommon,29,29,1,0,4.9409933333333333,2964.596,600,600,13,1900,0,2083197,949,1473.7456623860467,1473.7456623860467,2.456242770643411,10,,,,
52,pizza,rare,29,29,1,0,8.7909733333333333,1318.646,150,150,28,4800.000000000000000000,3,4725753,949,3142.317521703951,3142.317521703951,20.94878347802634,7,,,,
53,jackolantern,rare,29,29,1,0,9.5731666666666667,1435.975,150,150,27,2491.000000000000000000,0,341105,132,60.15875876528631,60.15875876528631,0.4010583917685754,57,,,,
54,waffle,uncommon,29,29,1,0,5.1411476964769648,3794.167,689,738,32,356.800000000000000000,0,498476,249,80.93247837247209,80.93247837247209,0.11746368414001755,51,,,,
55,saturn,common,29,29,1,0,3.6531520000000000,7306.304,1996,2000,4,296.000000000000000000,0,630086,445,381.3093322322059,381.3093322322059,0.19103673959529355,32,,,,
56,marble,rare,29,24,1,0,7.2928125000000000,2100.330,279,288,33,1652.000000000000000000,0,560244,178,62.47724097447264,62.47724097447264,0.22393276334936432,56,,,,
57,skull,uncommon,29,29,1,0,6.5432649310872894,4272.752,651,653,8,1139.095238095200000000,0,1431671,545,907.516293584664,907.516293584664,1.3940342451377328,17,,,,
58,skullpatch,rare,29,29,1,0,8.9070066666666667,1336.051,150,150,14,2130.000000000000000000,0,416922,73,66.68528276078484,66.68528276078484,0.44456855173856563,55,,,,
59,football,common,17,19,1,0,3.8140520000000000,7628.104,1997,2000,32,1040,3,9688044,3949,4068.0951211983843,4068.0951211983843,2.0371032154223254,5,,,,
60,starballoon,common,29,29,1,0,3.4660956352515986,12467.546,3334,3687,7,105.600000000000000000,0,240612,266,57.629833314928824,57.629833314928824,0.01728549289589947,58,,,,
61,tamagochi,epic,29,29,1,0,11.9461710526315789,907.909,76,76,33,7713.000000000000000000,0,101761,38,18.149489579877848,18.149489579877848,0.23880907341944538,76,,,,
62,target,uncommon,29,29,1,0,5.0159906790945406,3767.009,716,751,27,370,0,189171,98,29.953135625092052,29.953135625092052,0.04183398830320119,68,,,,
64,tomato,uncommon,29,29,1,0,4.9110404699738903,3761.857,744,766,27,380,0,33728,29,5.11969735492058,5.11969735492058,0.006881313649086802,85,,,,
65,volleyball,common,29,29,1,0,3.0141550000000000,6028.310,2000,2000,7,212.200000000000000000,0,957467,459,236.2753937116176,236.2753937116176,0.1181376968558088,39,,,,
66,racoon,uncommon,29,24,1,0,6.3311094147582697,4976.252,740,786,15,450,0,114743,86,36.330212543758265,36.330212543758265,0.04909488181588954,66,,,,
67,peach,rare,29,29,1,0,10.0357000000000000,1003.570,100,100,26,3099.800000000000000000,0,281166,133,51.198169430085564,51.198169430085564,0.5119816943008556,62,,,,
68,watermelon,uncommon,24,29,1,0,4.0612950000000000,2436.777,600,600,25,688.000000000000000000,0,592094,393,248.57410357509022,248.57410357509022,0.4142901726251504,38,,,,
69,citrus,epic,29,29,1,0,15.2680600000000000,763.403,50,50,27,9400,0,752632,438,120.71989364419869,120.71989364419869,2.4143978728839737,47,,,,
70,potion,epic,29,29,1,0,13.5687000000000000,678.435,50,50,29,11000,0,669691,225,374.4269842022031,374.4269842022031,7.488539684044062,33,,,,
71,crlogo,legendary,19,19,1,0,29.0663000000000000,290.663,10,10,32,68733.333320000000000000,3,9609578,3267,5231.143443840251,5231.143443840251,523.1143443840251,4,0.000000000000000000,,,
72,yinyang,uncommon,29,29,1,0,5.4022952646239554,3878.848,690,718,27,369,0,81769,59,13.514248337426533,13.514248337426533,0.019585867155690627,78,,,,
73,waffle2,legendary,29,29,1,0,16.7891666666666667,302.205,18,18,8,41500,0,253474,83,80.51793354778334,80.51793354778334,4.473218530432408,52,,,,
74,snowman,epic,29,29,1,0,12.1074000000000000,605.370,50,50,27,7619.038095238095,0,217508,82,18.506188288766904,18.506188288766904,0.37012376577533806,75,,,,
75,crosshair,common,29,29,1,0,3.2618405000000000,6523.681,2000,2000,14,999,1,3633638,1521,1965.210306562201,1965.210306562201,0.9826051532811004,9,,,,
76,xmasball2,common,29,29,1,0,3.8739088471849866,11559.744,2764,4002,4,55,0,268606,246,68.7111480548319,68.7111480548319,0.024859315504642508,54,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.2521300000000000,1125.213,100,100,7,10323.000000000000000000,1,4207149,1080,3247.5773863196055,3247.5773863196055,32.47577386319605,6,,,,
78,vase,common,29,29,1,0,2.4419160000000000,4883.832,1999,2000,27,154.600000000000000000,0,703858,326,456.87591451636104,456.87591451636104,0.22855223337486796,25,,,,
79,ufo,uncommon,24,19,1,0,5.6857250000000000,3411.435,600,600,24,4000,5,8502014,2584,5911.281738736365,6911.281738736365,11.518802897893941,2,500.000000000000000000,,1000,201.79999999999998
80,wheeee,rare,29,29,1,0,8.4375800000000000,1265.637,150,150,4,2680,0,860158,160,309.7633114796977,309.7633114796977,2.0650887431979843,35,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2973000000000000,864.865,50,50,23,17000,0,391216,94,77.40380342527854,77.40380342527854,1.5480760685055708,53,,,,
83,ape,epic,29,29,1,0,15.6399200000000000,781.996,50,50,14,20800.000000000000000000,0,2136299,707,946.7534848732158,946.7534848732158,18.935069697464318,16,100.000000000000000000,,,
84,ghost,epic,19,19,1,0,20.8057800000000000,1040.289,50,50,29,45200.000000000000000000,3,7282325,2389,5665.752925340863,6165.752925340863,123.31505850681725,3,1400.000000000000000000,,500,66.14285714285715
85,diver,rare,29,29,1,0,7.9178666666666667,1187.680,150,150,31,5650.000000000000000000,0,2257179,924,984.9697929895791,984.9697929895791,6.566465286597194,15,,,,
86,cobra,legendary,29,29,1,0,32.3020000000000000,323.020,10,10,5,75400.000000000000000000,1,2390904,657,1220.3554465595148,1220.3554465595148,122.03554465595148,12,,,,
