id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.7506000000000000,307.506,10,10,10,56400.000000000000000000,0,155494,39,145.31576081483394,145.31576081483394,14.531576081483394,45,,,,
4,8ball,common,24,29,1,0,4.2012349818385024,15036.220,3310,3579,16,110,0,572537,341,160.13556592295535,160.13556592295535,0.04837932505225237,43,,,,
7,alien,common,29,29,1,0,4.6994750000000000,9398.950,2000,2000,23,190,0,265469,201,44.44815756624041,44.44815756624041,0.022224078783120205,54,,,,
8,angel,epic,29,29,1,0,15.2257000000000000,761.285,50,50,29,11500,0,311215,106,50.87247352180619,50.87247352180619,1.0174494704361239,52,,,,
9,banana,rare,29,29,1,0,7.9366000000000000,1190.490,150,150,17,2000,0,180987,66,147.5883084061114,147.5883084061114,0.9839220560407427,44,,,,
11,basketball,common,29,29,1,0,3.2962754321337489,11632.556,3331,4242,29,92,0,399278,418,237.24583064850205,237.24583064850205,0.0712236057185536,33,,,,
12,beachball,common,29,29,1,0,3.6033803943983995,12608.228,3265,3499,22,91.400000000000000000,0,310770,148,54.28127924290877,54.28127924290877,0.016625200380676497,51,,,,
13,bomb,uncommon,24,29,1,0,5.2249650000000000,3134.979,600,600,16,1501,0,2019010,753,972.0946911089748,972.0946911089748,1.6201578185149579,15,,,,
14,shades,epic,29,29,1,0,14.9415000000000000,747.075,50,50,31,13000,0,286260,83,38.581364855493156,38.581364855493156,0.7716272971098631,59,,,,
15,bowling,common,29,29,1,0,2.9488855000000000,5897.771,1998,2000,20,195.000000000000000000,0,100444,84,16.482783978606747,16.482783978606747,0.008249641630934309,71,,,,
17,ninja,rare,29,29,1,0,10.4581100000000000,1045.811,100,100,5,4500,0,10794,18,2.354967755238321,2.354967755238321,0.02354967755238321,81,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.5836066666666667,1437.541,150,150,27,6720.000000000000000000,1,3041719,660,1079.8382434271539,1079.8382434271539,7.198921622847693,14,,,,
19,button,common,29,29,1,0,3.8269371445674948,12785.797,3084,3341,24,91.000000000000000000,0,123164,118,36.438871620641066,36.438871620641066,0.011815457723943277,62,,,,
20,cat,uncommon,29,29,1,0,5.1735416666666667,3104.125,600,600,11,930,1,2153439,535,1114.9115938009484,1114.9115938009484,1.8581859896682473,13,,,,
21,cherry,rare,29,29,1,0,10.2253000000000000,1022.530,98,100,11,3200,0,201711,90,40.939560154615414,40.939560154615414,0.41775061382260625,56,,,,
22,egg,rare,29,29,1,0,13.8682500000000000,1386.825,100,100,14,7720.000000000000000000,2,2519870,495,1922.0992432389855,1922.0992432389855,19.220992432389856,8,,,,
23,coconut,rare,29,29,1,0,6.9504250871080139,1994.772,275,287,23,1700,0,109938,78,18.407202146078593,18.407202146078593,0.06693528053119488,67,,,,
24,cute,uncommon,29,24,1,0,5.6733549723756906,4107.509,707,724,23,544.000000000000000000,0,13256,27,2.2194861799233916,2.2194861799233916,0.0031393015274729726,82,,,,
25,devil,epic,29,21,1,0,14.2845432098765432,1157.048,80,81,32,7702.400000000000000000,1,4665131,1488,1249.1713926552293,1249.1713926552293,15.614642408190367,11,,,,
26,revolver,uncommon,29,29,1,0,4.1031266666666667,2461.876,600,600,18,832.000000000000000000,0,739136,299,471.64240574759384,471.64240574759384,0.7860706762459897,22,,,,
27,disguise,epic,29,29,1,0,12.2294459459459459,904.979,73,74,23,8000,0,55211,26,9.244119755563547,9.244119755563547,0.12663177747347326,74,,,,
28,dog,uncommon,29,29,1,0,4.9246016666666667,2954.761,600,600,23,521.600000000000000000,0,228997,171,167.372978786004,167.372978786004,0.27895496464334,41,,,,
29,donut,uncommon,29,29,1,0,5.4894718498659517,4095.146,686,746,21,451.800000000000000000,0,173742,134,38.86182642828898,38.86182642828898,0.05664989275260784,58,,,,
30,baseball,epic,29,29,1,0,9.6449000000000000,675.143,69,70,10,6718.800000000000000000,0,8083,6,2.7314921173503257,2.7314921173503257,0.0395868422804395,80,,,,
31,bowie,rare,29,29,1,0,7.8741875000000000,2519.740,316,320,24,1500,0,314375,154,259.6258878172064,259.6258878172064,0.8216009108139443,30,,,,
32,eyeball,rare,29,29,1,0,6.9956955017301038,2021.756,276,289,23,1500,0,1614,4,0.2702361718766109,0.2702361718766109,0.0009791165647703294,87,,,,
33,eyeball2,epic,29,29,1,0,10.4216933333333333,781.627,71,75,5,6360.000000000000000000,0,390712,240,206.81271083102763,206.81271083102763,2.9128550821271495,36,,,,
34,discoball,epic,29,29,1,0,14.0147735849056604,742.783,53,53,6,8740.000000000000000000,0,206611,44,163.61071542023004,163.61071542023004,3.086994630570378,42,,,,
35,fishcake,uncommon,29,29,1,0,5.3385319727891156,3923.821,685,735,23,379.798000000000000000,0,7947,18,1.0710756183420809,1.0710756183420809,0.0015636140413753006,83,,,,
36,floater,rare,29,29,1,0,8.4997266666666667,1274.959,150,150,13,3300,0,7301,11,0.8056213338780941,0.8056213338780941,0.005370808892520627,86,,,,
37,fox,uncommon,29,29,1,0,5.9652653061224490,4676.768,712,784,30,395,0,113817,178,16.52066486923853,16.52066486923853,0.02320318099612153,70,,,,
38,fox777,legendary,29,29,1,0,31.5916428571428571,442.283,14,14,11,104100.000000000000000000,1,3700283,738,847.337675533645,847.337675533645,60.52411968097464,17,,,,
40,gamer,rare,29,29,1,0,10.2531200000000000,1025.312,99,100,18,6000,0,557802,128,373.663648790871,373.663648790871,3.7743802908168784,25,,,,
41,xmasball,epic,29,29,1,0,10.7740833333333333,646.445,60,60,30,8005.000000000000000000,0,108903,52,15.807392272285194,15.807392272285194,0.26345653787141987,72,,,,
42,derp,uncommon,29,29,1,0,7.0680142857142857,2968.566,420,420,29,900,0,53446,126,8.736501196428364,8.736501196428364,0.020801193324829437,75,,,,
43,moneybag,legendary,29,29,1,0,18.9589000000000000,189.589,10,10,28,41000.138000000000000000,0,299043,139,69.13216642115195,69.13216642115195,6.913216642115195,49,,,,
44,moon,uncommon,24,16,1,0,6.0584500000000000,3635.070,600,600,27,9000,4,7838419,2002,4671.935808525108,5171.935808525108,8.619893014208513,3,500,400.000000000000000000,184,
45,bull,uncommon,29,29,1,0,6.3606955958549223,4910.457,738,772,31,444,0,282195,118,38.03349491859111,38.03349491859111,0.05153590097370069,61,,,,
46,opencan,uncommon,29,29,1,0,4.9696866666666667,2981.812,600,600,12,550,1,691656,229,563.9204892715587,563.9204892715587,0.9398674821192645,21,,,,
