id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,27.8279000000000000,278.279,10,10,22,59900.000000000000000000,0,1229162,240,420.2382806211914,420.2382806211914,42.02382806211914,23,,,,
4,8ball,common,29,29,1,0,4.2110503074343208,15067.138,3309,3578,25,105.600000000000000000,0,379411,318,49.78636940738069,49.78636940738069,0.015045744758954576,53,,,,
7,alien,common,29,29,1,0,4.7120320000000000,9424.064,2000,2000,5,200,0,1413899,311,358.60383981033516,358.60383981033516,0.17930191990516758,26,,,,
8,angel,epic,29,29,1,0,15.2792000000000000,763.960,50,50,21,10400,1,1517214,275,687.0351661559708,687.0351661559708,13.740703323119417,18,,,,
9,banana,rare,29,29,1,0,8.0362333333333333,1205.435,150,150,11,2000,0,354299,129,161.7994708199569,161.7994708199569,1.0786631387997125,41,,,,
11,basketball,common,29,29,1,0,3.1511512096774194,12503.768,3770,4234,11,92.600000000000000000,0,183596,156,37.28582326833283,37.28582326833283,0.009890138797966267,58,,,,
12,beachball,common,29,24,1,0,3.6101480422977994,12631.908,3265,3499,28,94,0,1207014,284,334.20343445256356,334.20343445256356,0.10235939799465958,27,,,,
13,bomb,uncommon,29,29,1,0,5.2838833333333333,3170.330,600,600,13,1370.000000000000000000,1,6295183,873,1948.4105844850199,1948.4105844850199,3.2473509741416997,7,,,,
14,shades,epic,29,29,1,0,14.9919200000000000,749.596,50,50,17,10333,1,2714555,237,712.8730780386057,712.8730780386057,14.257461560772114,17,,,,
15,bowling,common,29,29,1,0,2.9698095000000000,5939.619,1998,2000,4,214.000000000000000000,0,3589078,704,359.70269582470667,359.70269582470667,0.18003137929164498,25,,,,
17,ninja,rare,29,29,1,0,10.4913400000000000,1049.134,100,100,27,5020.000000000000000000,0,790,2,0.07586010441366053,0.07586010441366053,0.0007586010441366053,86,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6647733333333333,1449.716,150,150,8,8720.000000000000000000,1,3699121,831,1075.091164066254,1075.091164066254,7.167274427108359,14,100.000000000000000000,,,
19,button,common,29,29,1,0,3.8371188266985932,12819.814,3084,3341,33,102.000000000000000000,0,83937,37,7.826183275837977,7.826183275837977,0.002537672916938384,77,,,,
20,cat,uncommon,29,29,1,0,5.1832800000000000,3109.968,600,600,27,988.000000000000000000,0,421533,155,40.47789543519439,40.47789543519439,0.06746315905865732,55,,,,
21,cherry,rare,29,29,1,0,10.2441400000000000,1024.414,98,100,5,3200.000000000000000000,0,71558,34,8.824437561378032,8.824437561378032,0.09004528123855135,75,,,,
