id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
37,fox,uncommon,29,29,1,0,6.0073790012804097,4691.763,709,781,29,398,0,169695,109,23.584522674022853,23.584522674022853,0.03326448896195043,63,,,,
38,fox777,legendary,24,29,1,0,31.7155714285714286,444.018,14,14,31,104100.000000000000000000,1,4021363,556,1581.195648028283,1581.195648028283,112.94254628773449,8,,,,
40,gamer,rare,29,29,1,0,10.2920000000000000,1029.200,99,100,7,4000,0,675934,131,151.31272479813688,151.31272479813688,1.5284113615973423,36,,,,
41,xmasball,epic,29,29,1,0,10.7897166666666667,647.383,60,60,11,8005.000000000000000000,0,54633,35,9.974761205320805,9.974761205320805,0.16624602008868009,74,,,,
42,derp,uncommon,29,29,1,0,7.0837357142857143,2975.169,420,420,15,1200,0,170505,84,53.39527760491731,53.39527760491731,0.12713161334504122,53,,,,
43,moneybag,legendary,29,29,1,0,19.1137000000000000,191.137,10,10,33,41000.138000000000000000,0,298514,149,138.9170160695461,138.9170160695461,13.891701606954609,40,,,,
44,moon,uncommon,21,19,1,0,6.1584833333333333,3695.090,600,600,9,8000,11,14061705,2491,8321.801141930335,11321.801141930335,18.869668569883892,1,1000,3000,900.000000000000000000,203.88888888888889
45,bull,uncommon,29,29,1,0,6.3744106217616580,4921.045,738,772,6,432.000000000000000000,0,190242,53,20.67051167898875,20.67051167898875,0.028008823413263887,64,,,,
46,opencan,uncommon,29,29,1,0,5.0028116666666667,3001.687,600,600,17,570,0,1297238,395,265.6255518534643,265.6255518534643,0.44270925308910714,25,,,,
47,candyswirl,rare,29,24,1,0,11.5314400000000000,1153.144,100,100,23,6850.000000000000000000,0,2903516,1121,895.3297796024923,895.3297796024923,8.953297796024923,12,,,,
48,royman,epic,29,29,1,0,12.4986600000000000,624.933,50,50,11,6980,0,19612,19,1.3561223609135595,1.3561223609135595,0.02712244721827119,85,,,,
49,panda,uncommon,29,29,1,0,5.4781816666666667,3286.909,599,600,31,610.000000000000000000,0,64534,48,11.907343178925137,11.907343178925137,0.019878703136769843,73,,,,
50,melon,rare,29,29,1,0,7.0168118081180812,1901.556,267,271,23,1500,0,303589,45,40.939739465155206,40.939739465155206,0.15333235754739777,57,,,,
51,casinochip,uncommon,29,24,1,0,5.1800233333333333,3108.014,600,600,23,2180.000000000000000000,2,6102152,1277,2887.036221022884,2887.036221022884,4.81172703503814,5,,,100.000000000000000000,
52,pizza,rare,29,29,1,0,8.9498466666666667,1342.477,150,150,10,2500,1,797324,126,510.6432471510797,510.6432471510797,3.4042883143405316,16,,,,
53,jackolantern,rare,29,29,1,0,9.6665400000000000,1449.981,150,150,6,2140.000000000000000000,0,66837,33,7.262092435364278,7.262092435364278,0.048413949569095185,79,,,,
54,waffle,uncommon,29,29,1,0,5.1740453296703297,3766.705,679,728,33,380,0,43429,43,9.275181334914167,9.275181334914167,0.01366006087616225,76,,,,
55,saturn,common,29,29,1,0,3.7424865000000000,7484.973,1996,2000,14,218.000000000000000000,0,490547,226,326.9237291326097,326.9237291326097,0.16378944345321128,21,,,,
56,marble,rare,29,29,1,0,7.4304773519163763,2132.547,278,287,30,1400,0,272262,94,42.9450066847856,42.9450066847856,0.15447844131217842,55,,,,
57,skull,uncommon,29,29,1,0,6.5738024502297090,4292.693,651,653,5,984.800000000000000000,1,4853595,566,766.9867486341234,766.9867486341234,1.1781670485931235,13,,,,
58,skullpatch,rare,29,29,1,0,9.0996466666666667,1364.947,150,150,13,2450,0,2255211,360,387.12412732596744,387.12412732596744,2.5808275155064497,19,,,,
59,football,common,19,24,1,0,4.1174430000000000,8234.886,1997,2000,25,1100,4,11023580,2769,4429.363408592617,5429.363408592617,2.718759844062402,2,,1000,600.000000000000000000,143.5
60,starballoon,common,29,29,1,0,3.4572523796573293,12712.317,3414,3678,20,100,0,343110,106,132.89814232661666,132.89814232661666,0.038927399627011326,44,,,,
61,tamagochi,epic,29,29,1,0,11.9825263157894737,910.672,76,76,16,7293.000000000000000000,0,89598,13,18.050990032216976,18.050990032216976,0.23751302673969707,69,,,,
62,target,uncommon,29,29,1,0,5.0476827309236948,3770.619,712,747,33,388,0,385873,82,207.68307038392743,207.68307038392743,0.2916897055954037,28,,,,
64,tomato,uncommon,29,29,1,0,4.9952926509186352,3806.413,740,762,21,350,0,84044,81,16.546626290042433,16.546626290042433,0.022360305797354638,71,,,,
65,volleyball,common,29,29,1,0,3.0813735000000000,6162.747,2000,2000,6,238.000000000000000000,0,89272,20,9.6997399028957,9.6997399028957,0.00484986995144785,75,,,,
66,racoon,uncommon,29,29,1,0,6.3445300896286812,4955.078,735,781,11,400,0,59164,65,5.888334540593448,5.888334540593448,0.008011339511011493,80,,,,
67,peach,rare,29,29,1,0,10.1648000000000000,1016.480,100,100,21,3706.400000000000000000,0,212774,95,41.800559529883,41.800559529883,0.41800559529883,56,,,,
68,watermelon,uncommon,29,29,1,0,4.1395433333333333,2483.726,600,600,26,598.800000000000000000,0,738819,290,148.1827495681605,148.1827495681605,0.24697124928026748,38,,,,
69,citrus,epic,29,29,1,0,15.6881000000000000,784.405,50,50,10,9000,1,2526129,346,1246.9709804673337,1246.9709804673337,24.939419609346672,9,,,,
70,potion,epic,29,29,1,0,13.8846000000000000,694.230,50,50,32,10000,1,2203201,482,1014.4810347541072,1014.4810347541072,20.289620695082146,11,,,,
71,crlogo,legendary,24,29,1,0,33.9954000000000000,339.954,10,10,20,72464.800000000000000000,3,9861972,1933,4071.733208793878,4571.733208793878,457.17332087938775,3,,500,600.000000000000000000,92.33333333333333
72,yinyang,uncommon,29,29,1,0,5.4548097902097902,3900.189,687,715,11,439,0,16101,21,1.6232795310721455,1.6232795310721455,0.002362852301415059,84,,,,
73,waffle2,legendary,29,29,1,0,17.4345000000000000,313.821,18,18,6,47660.000000000000000000,0,484344,67,241.6702925491396,241.6702925491396,13.426127363841088,26,,,,
74,snowman,epic,29,29,1,0,12.3654600000000000,618.273,50,50,4,6700,0,61047,12,13.751579676154828,13.751579676154828,0.27503159352309653,72,,,,
75,crosshair,common,19,29,1,0,3.5175065000000000,7035.013,2000,2000,23,1100,0,4259944,1210,1695.6238100806215,1695.6238100806215,0.8478119050403108,7,,,100.000000000000000000,
76,xmasball2,common,29,29,1,0,3.4832863305473173,12919.509,3489,3981,11,55,0,479125,394,134.1895351661347,134.1895351661347,0.03846074381373881,41,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4630100000000000,1146.301,100,100,8,7777,0,691031,78,283.7518421399547,283.7518421399547,2.837518421399547,24,,,,
78,vase,common,29,29,1,0,2.4943020000000000,4988.604,1999,2000,6,190.000000000000000000,0,468503,116,133.30936092856018,133.30936092856018,0.06668802447651835,43,,,,
79,ufo,uncommon,29,29,1,0,5.8843450000000000,3530.607,600,600,23,1000,0,786907,167,106.11638617771688,106.11638617771688,0.17686064362952814,47,,,,
80,wheeee,rare,29,29,1,0,8.8798933333333333,1331.984,150,150,25,4100,0,313865,65,61.2263220926109,61.2263220926109,0.408175480617406,51,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5444600000000000,877.223,50,50,23,18400.000000000000000000,0,689265,107,235.4179753365906,235.4179753365906,4.708359506731812,27,,,,
83,ape,epic,29,24,1,0,16.9159200000000000,845.796,50,50,22,22200.000000000000000000,0,379594,91,312.4520865451035,312.4520865451035,6.24904173090207,22,,,,
84,ghost,epic,29,19,1,0,22.4945000000000000,1124.725,50,50,32,49599.800000000000000000,2,6815065,1388,3268.5453906832613,3268.5453906832613,65.37090781366523,4,,,200.000000000000000000,
85,diver,rare,29,24,1,0,8.1582933333333333,1223.744,150,150,21,5650.000000000000000000,0,1535341,643,714.2741144206739,714.2741144206739,4.761827429471159,15,,,,
86,cobra,legendary,29,29,1,0,34.1413000000000000,341.413,10,10,4,72500,1,2604335,502,1178.8231361743979,1178.8231361743979,117.88231361743979,10,,,,
87,clock,common,29,29,1,0,2.4592475000000000,4918.495,2000,2000,30,220,0,45524,35,7.803650885956684,7.803650885956684,0.003901825442978342,78,,,,
88,ladybug,rare,29,29,1,0,9.6226400000000000,1443.396,150,150,25,4500,0,96506,36,28.192124507840617,28.192124507840617,0.18794749671893746,62,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4268000000000000,821.340,50,50,7,11665.000000000000000000,0,462574,231,73.40342125588175,73.40342125588175,1.468068425117635,49,,,,
90,virus,common,29,29,1,0,2.5466580000000000,5093.316,2000,2000,27,196.000000000000000000,0,778944,250,304.62108214613,304.62108214613,0.152310541073065,23,,,,
91,cougar,rare,29,29,1,0,9.5216933333333333,1428.254,150,150,17,3150,0,201383,82,100.44934111604869,100.44934111604869,0.6696622741069912,48,,,,
92,botroyale,legendary,29,29,1,0,23.4666000000000000,234.666,10,10,13,47240.000000000000000000,0,432434,160,154.7670076224092,154.7670076224092,15.47670076224092,35,,,,
93,mummy,epic,29,24,1,0,15.1234800000000000,756.174,50,50,16,9523,0,174465,35,35.148842339904185,35.148842339904185,0.7029768467980837,59,,,,
94,frankie,rare,29,29,1,0,7.1234200000000000,1068.513,150,150,15,3000,0,191792,75,133.76335363862734,133.76335363862734,0.8917556909241823,42,,,,
95,earth,uncommon,29,29,1,0,3.0179483333333333,1810.769,600,600,3,1450,0,502700,298,181.55297192834917,181.55297192834917,0.3025882865472486,31,,,,
131,bat,epic,29,29,1,0,10.0466000000000000,502.330,50,50,30,11280.000000000000000000,0,1140249,237,381.3063074206007,381.3063074206007,7.626126148412014,20,,,,
