id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.5548000000000000,325.548,10,10,6,70000,0,179965,19,142.40401155578562,142.40401155578562,14.240401155578562,46,,,,
4,8ball,common,29,29,1,0,4.1598962632459565,14917.388,3317,3586,33,150,1,687133,551,589.7058884838282,589.7058884838282,0.17778290276871517,20,,,,
7,alien,common,29,29,1,0,4.6242460000000000,9248.492,2000,2000,32,244,0,314207,196,367.808442576485,367.808442576485,0.1839042212882425,30,,,,
8,angel,epic,29,24,1,0,17.7374400000000000,886.872,50,50,21,18718.000000000000000000,0,184976,78,38.864034823381694,38.864034823381694,0.7772806964676339,59,,,,
9,banana,rare,29,29,1,0,7.8903600000000000,1183.554,150,150,5,2019.800000000000000000,0,577533,90,220.5526592033657,220.5526592033657,1.4703510613557713,36,,,,
11,basketball,common,29,29,1,0,3.9084790606653620,9986.164,2356,4289,5,134.800000000000000000,0,246301,291,36.26508913645364,36.26508913645364,0.015392652434827521,60,,,,
12,beachball,common,29,29,1,0,3.6050240756663801,12577.929,3254,3512,5,115.400000000000000000,0,402363,208,187.59904753921273,187.59904753921273,0.0576518277625116,42,,,,
13,bomb,uncommon,29,29,1,0,5.0477600000000000,3028.656,600,600,33,684.000000000000000000,0,1000700,317,449.43011630082,449.43011630082,0.7490501938347,26,,,,
14,shades,epic,29,29,1,0,14.6482600000000000,732.413,50,50,32,12064.000000000000000000,0,21875,27,9.542982230934808,9.542982230934808,0.19085964461869614,78,,,,
15,bowling,common,29,29,1,0,3.3594942837928716,4995.568,1485,2000,5,165,0,176105,134,33.65988106293108,33.65988106293108,0.02266658657436436,64,,,,
17,ninja,rare,29,29,1,0,10.4096300000000000,1040.963,100,100,15,5590.000000000000000000,0,22907,29,5.067328685799553,5.067328685799553,0.05067328685799553,81,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.2509466666666667,1387.642,150,150,9,3550,1,1374572,406,910.7365826786502,910.7365826786502,6.0715772178576675,16,,,,
19,button,common,29,29,1,0,3.8190924545183418,12805.417,3095,3353,5,145,0,280683,177,41.23446226114832,41.23446226114832,0.013322928032681203,58,,,,
20,cat,uncommon,29,24,1,0,5.1201216666666667,3072.073,600,600,6,1015.400000000000000000,0,828579,400,448.69718618097284,448.69718618097284,0.7478286436349547,27,,,,
21,cherry,rare,29,24,1,0,10.0715900000000000,1007.159,98,100,24,3962.000000000000000000,0,9995,13,1.826460957550265,1.826460957550265,0.018637356709696584,84,,,,
22,egg,rare,29,19,1,0,13.5144700000000000,1351.447,100,100,32,6600.000000000000000000,1,2331504,1174,2242.69853183809,2242.69853183809,22.426985318380897,7,100.000000000000000000,,,
23,coconut,rare,29,24,1,0,6.8422733564013841,1977.417,276,289,15,1600,0,4647,11,1.0279773171044013,1.0279773171044013,0.0037245554967550772,86,,,,
24,cute,uncommon,29,24,1,0,5.6270839064649243,4090.890,710,727,5,585.000000000000000000,0,110708,123,16.254499499476932,16.254499499476932,0.02289366126686892,73,,,,
25,devil,epic,29,29,1,0,13.7131111111111111,1110.762,80,81,6,7500,1,981635,320,655.2254890774364,655.2254890774364,8.190318613467955,19,,,,
26,revolver,uncommon,29,21,1,0,3.8882350000000000,2332.941,600,600,15,1480.666000000000000000,0,1128056,782,906.2969847274768,906.2969847274768,1.5104949745457947,17,,,,
27,disguise,epic,29,29,1,0,12.3011428571428571,947.188,76,77,15,5957.000000000000000000,0,1281717,322,577.7112104056583,577.7112104056583,7.6014632948112935,21,,,,
28,dog,uncommon,29,29,1,0,4.6837916666666667,2810.275,600,600,23,594.000000000000000000,0,273765,141,179.1986777104754,179.1986777104754,0.29866446285079234,44,,,,
29,donut,uncommon,29,29,1,0,5.4565869853917663,4108.810,693,753,25,399,0,261869,163,47.64716599989614,47.64716599989614,0.06875492929277942,55,,,,
30,baseball,epic,29,29,1,0,9.6036714285714286,672.257,69,70,17,5518.800000000000000000,0,5529,10,1.4334234478760874,1.4334234478760874,0.020774252867769384,85,,,,
31,bowie,rare,29,29,1,0,7.7195636363636364,2547.456,326,330,5,1350,0,275598,227,53.93539369896545,53.93539369896545,0.1654459929416118,54,,,,
32,eyeball,rare,29,29,1,0,6.9960952380952381,2056.852,281,294,5,1450,0,70919,49,10.612559843394173,10.612559843394173,0.037767116880406314,76,,,,
33,eyeball2,epic,29,29,1,0,10.6488157894736842,809.310,72,76,17,6420.000000000000000000,0,137367,53,128.13598141699237,128.13598141699237,1.7796664085693383,47,,,,
34,discoball,epic,29,29,1,0,13.8129056603773585,732.084,53,53,28,8600,0,449500,104,380.40624985165437,380.40624985165437,7.177476412295365,29,,,,
35,fishcake,uncommon,29,29,1,0,5.3175895020188425,3950.969,693,743,16,500,0,250528,227,60.60753975254635,60.60753975254635,0.08745676731969171,52,,,,
36,floater,rare,29,29,1,0,8.4918066666666667,1273.771,150,150,5,5800,0,32576,21,4.7829115844831485,4.7829115844831485,0.031886077229887656,82,,,,
37,fox,uncommon,29,29,1,0,5.9198329145728643,4712.187,724,796,16,400.000000000000000000,0,47934,43,11.596156160183918,11.596156160183918,0.016016790276497123,74,,,,
38,fox777,legendary,29,29,1,0,30.3658571428571429,425.122,14,14,23,150000,0,902805,251,536.7384546054865,536.7384546054865,38.33846104324903,22,,,,
40,gamer,rare,29,29,1,0,9.4853100000000000,948.531,99,100,25,3630.000000000000000000,0,401526,258,73.05781125400219,73.05781125400219,0.7379576894343656,50,,,,
41,xmasball,epic,29,29,1,0,10.7227666666666667,643.366,59,60,17,6580.000000000000000000,0,96145,44,24.926116367525125,24.926116367525125,0.42247654860212075,68,,,,
42,derp,uncommon,29,29,1,0,6.9498047619047619,2918.918,420,420,27,1102.000000000000000000,0,300971,113,202.05013537573038,202.05013537573038,0.48107175089459614,39,,,,
43,moneybag,legendary,29,29,1,0,19.1822000000000000,191.822,10,10,7,43413.142000000000000000,0,252148,168,31.802366997039304,31.802366997039304,3.18023669970393,65,,,,
44,moon,uncommon,21,19,1,0,5.6523250000000000,3391.395,600,600,10,3100.000000000000000000,5,5771799,2264,6486.001935178871,7486.001935178871,12.476669891964784,2,200.000000000000000000,1000,,
