id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
28,dog,uncommon,29,29,1,0,5.0472250000000000,3028.335,600,600,12,529,0,439528,257788,99,132.17112604753152,132.17112604753152,0.2202852100792192,44,,,,
29,donut,uncommon,29,29,1,0,5.5097252010723861,4110.255,686,746,30,316.000000000000000000,0,100627,100627,55,18.480810618479364,18.480810618479364,0.02693995716979499,67,,,,
30,baseball,epic,29,29,1,0,9.6970571428571429,678.794,69,70,13,6718.800000000000000000,0,,,,,,,86,,,,
31,bowie,rare,29,29,1,0,7.8851582278481013,2491.710,312,316,5,1564.000000000000000000,0,50975,50975,33,11.35782900400282,11.35782900400282,0.03640329808975263,70,,,,
32,eyeball,rare,29,24,1,0,7.0360103806228374,2033.407,276,289,23,1440.000000000000000000,0,252617,252617,101,47.175517709120214,47.175517709120214,0.1709257888011602,58,,,,
33,eyeball2,epic,29,29,1,0,10.5317733333333333,789.883,71,75,14,5690.000000000000000000,0,32226,32226,4,2.426279133003343,2.426279133003343,0.034172945535258355,78,,,,
34,discoball,epic,29,29,1,0,14.0827924528301887,746.388,53,53,22,8000,0,45361,45361,8,8.304324467084959,8.304324467084959,0.15668536730348978,73,,,,
35,fishcake,uncommon,29,29,1,0,5.3580573770491803,3922.098,682,732,10,380,0,4161,4161,4,0.3751953683400091,0.3751953683400091,0.0005501398362756732,82,,,,
36,floater,rare,29,29,1,0,8.5529466666666667,1282.942,150,150,25,2920.000000000000000000,0,49755,49755,23,7.021472268213175,7.021472268213175,0.04680981512142117,74,,,,
37,fox,uncommon,29,29,1,0,6.0509282970550576,4725.775,709,781,10,370.390476190476200000,0,163850,163850,53,78.65905749770849,78.65905749770849,0.1109436636074873,51,,,,
38,fox777,legendary,29,29,1,0,31.8167142857142857,445.434,14,14,8,104100.000000000000000000,0,895474,729015,215,553.6058264449364,553.6058264449364,39.543273317495455,16,,,,
40,gamer,rare,29,29,1,0,10.3342800000000000,1033.428,99,100,27,5000,0,1167143,1137346,290,302.663891047003,302.663891047003,3.057211020676798,30,,,,
41,xmasball,epic,29,29,1,0,10.7968166666666667,647.809,60,60,31,8005.000000000000000000,0,88866,88866,40,8.78828166512804,8.78828166512804,0.14647136108546732,72,,,,
42,derp,uncommon,29,29,1,0,7.0874214285714286,2976.717,420,420,15,1160.000000000000000000,0,125068,125068,50,104.0168674871608,104.0168674871608,0.2476592083027638,49,,,,
43,moneybag,legendary,29,29,1,0,19.1698000000000000,191.698,10,10,7,41000.138000000000000000,0,90814,90814,21,20.91726349048665,20.91726349048665,2.091726349048665,64,,,,
44,moon,uncommon,29,24,1,0,6.2107033333333333,3726.422,600,600,14,5700,0,1318988,1326115,350,129.3969943952962,129.3969943952962,0.21566165732549364,45,,,,
45,bull,uncommon,29,29,1,0,6.3786968911917098,4924.354,738,772,11,472.000000000000000000,0,413644,413644,106,182.25033476182688,182.25033476182688,0.24695167311900662,41,,,,
46,opencan,uncommon,29,29,1,0,5.0067416666666667,3004.045,600,600,5,519.600000000000000000,0,187836,186260,41,28.33134042936396,28.33134042936396,0.047218900715606596,63,,,,
47,candyswirl,rare,29,29,1,0,11.6537000000000000,1165.370,100,100,22,7250.000000000000000000,0,719990,719839,319,255.42468255159156,255.42468255159156,2.5542468255159156,33,,,,
48,royman,epic,29,29,1,0,12.5210200000000000,626.051,50,50,3,6900,1,1107981,546930,194,492.37081078161884,492.37081078161884,9.847416215632377,20,,,,
49,panda,uncommon,29,29,1,0,5.4901733333333333,3294.104,599,600,6,610,0,358798,358798,136,207.72647458734838,207.72647458734838,0.346788772266024,38,,,,
50,melon,rare,29,29,1,0,7.0323357933579336,1905.763,267,271,7,1500,0,290124,290124,32,66.82450010916763,66.82450010916763,0.25027902662609597,54,,,,
51,casinochip,uncommon,29,29,1,0,5.2361833333333333,3141.710,600,600,23,3119.800000000000000000,1,3596853,2985126,942,2176.652305755227,2176.652305755227,3.6277538429253786,4,200.000000000000000000,,,
52,pizza,rare,29,29,1,0,8.9895933333333333,1348.439,150,150,29,2250,0,830980,564524,117,413.12072543714817,413.12072543714817,2.7541381695809877,25,,,,
53,jackolantern,rare,29,29,1,0,9.6793866666666667,1451.908,150,150,27,2160.000000000000000000,0,126222,126222,78,16.22979160191603,16.22979160191603,0.1081986106794402,68,,,,
54,waffle,uncommon,29,29,1,0,5.1689243466299862,3757.808,678,727,22,398,0,63143,33374,19,11.559708997269583,11.559708997269583,0.01704971828505838,69,,,,
55,saturn,common,29,29,1,0,3.7556685000000000,7511.337,1996,2000,27,200.000000000000000000,1,1397661,804130,472,536.1867637784715,536.1867637784715,0.2686306431755869,18,,,,
56,marble,rare,29,29,1,0,7.5073588850174216,2154.612,278,287,26,1340.000000000000000000,1,800269,508430,107,410.33296365333825,410.33296365333825,1.4760178548681233,26,,,,
57,skull,uncommon,29,29,1,0,6.5810673813169985,4297.437,651,653,20,999,1,2163976,1617855,582,550.6772220250012,550.6772220250012,0.8458943502688191,17,,,,
58,skullpatch,rare,29,29,1,0,9.1456266666666667,1371.844,150,150,32,2600,0,199610,196504,82,60.12388039870126,60.12388039870126,0.40082586932467507,56,,,,
59,football,common,24,21,1,0,4.1778120000000000,8355.624,1997,2000,33,1200,6,11645972,10723814,3566,6520.954593318412,9520.954593318413,4.76762873976886,1,1900.000000000000000000,148.42105263157893,1000,3000
60,starballoon,common,29,29,1,0,3.4633915646258503,12727.964,3412,3676,30,93,1,479897,253645,167,442.2849273660412,442.2849273660412,0.12962629758676472,23,,,,
61,tamagochi,epic,29,29,1,0,11.9876710526315789,911.063,76,76,16,7293.000000000000000000,0,,,,,,,87,,,,
62,target,uncommon,29,29,1,0,5.0436662198391421,3762.575,711,746,23,310.000000000000000000,0,163,163,1,0.03043979378500495,0.03043979378500495,4.28126494866455e-05,84,,,,
64,tomato,uncommon,29,24,1,0,5.0198503937007874,3825.126,740,762,18,303.000000000000000000,0,424797,224523,113,263.35998063578353,263.35998063578353,0.3558918657240318,32,,,,
65,volleyball,common,29,29,1,0,3.0966345000000000,6193.269,2000,2000,13,203.000000000000000000,0,23989,23989,26,4.259423338333526,4.259423338333526,0.0021297116691667626,77,,,,
66,racoon,uncommon,29,29,1,0,6.3550460947503201,4963.291,735,781,23,399,0,2378,2378,1,0.4440848442990293,0.4440848442990293,0.0006041970670735092,80,,,,
67,peach,rare,29,29,1,0,10.1856500000000000,1018.565,100,100,15,3799.800000000000000000,0,31567,31567,17,4.450315414915554,4.450315414915554,0.04450315414915554,76,,,,
68,watermelon,uncommon,29,29,1,0,4.1637716666666667,2498.263,600,600,16,577.196000000000000000,0,1341445,1303762,479,683.2157143526665,683.2157143526665,1.1386928572544441,14,,,,
69,citrus,epic,29,29,1,0,15.7254000000000000,786.270,50,50,3,8850,0,421365,398926,69,199.1904353436604,199.1904353436604,3.9838087068732078,40,,,,
70,potion,epic,29,29,1,0,13.9185800000000000,695.929,50,50,33,10000,1,1357619,741463,288,496.3761712579776,496.3761712579776,9.927523425159553,19,,,,
71,crlogo,legendary,29,24,1,0,34.8418000000000000,348.418,10,10,12,72464.800000000000000000,0,5603071,5449224,846,2722.2615379987683,3222.2615379987683,322.22615379987684,3,400.000000000000000000,,,500
72,yinyang,uncommon,29,29,1,0,5.4628909090909091,3905.967,687,715,4,399,0,683942,341118,97,247.1017885311653,247.1017885311653,0.3596823704966016,35,,,,
73,waffle2,legendary,29,29,1,0,17.4635000000000000,314.343,18,18,8,45000,1,1263214,767748,172,1070.3633914018199,1070.3633914018199,59.46463285565666,13,,,,
74,snowman,epic,29,29,1,0,12.5007400000000000,625.037,50,50,24,6500,1,1919301,1125688,221,404.8517411614611,404.8517411614611,8.097034823229222,27,,,,
75,crosshair,common,21,24,1,0,3.5576030000000000,7115.206,2000,2000,33,1200,2,4257241,4186199,1011,3162.468939074622,4162.4689390746225,2.081234469537311,2,100.000000000000000000,,,1000
76,xmasball2,common,29,21,1,0,3.4371582377476538,13184.939,3616,3980,9,55,0,335772,335772,192,82.66700153851657,82.66700153851657,0.022861449540518965,50,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.5040400000000000,1150.404,100,100,8,7044,1,2153474,1280477,246,488.59530226666857,488.59530226666857,4.885953022666686,21,,,,
78,vase,common,29,29,1,0,2.5057555000000000,5011.511,1999,2000,28,165,0,393934,394052,165,251.97744251500308,251.97744251500308,0.12605174713106707,34,,,,
79,ufo,uncommon,29,29,1,0,5.9353900000000000,3561.234,600,600,23,1400,0,1138935,1138935,249,212.69292352469085,212.69292352469085,0.35448820587448476,37,,,,
80,wheeee,rare,29,29,1,0,8.9010066666666667,1335.151,150,150,24,4040.000000000000000000,1,1756069,1169613,244,481.5670780551792,481.5670780551792,3.210447187034528,22,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5580800000000000,877.904,50,50,8,18400.000000000000000000,0,123317,123317,36,41.70516932591656,41.70516932591656,0.8341033865183312,60,,,,
83,ape,epic,29,29,1,0,16.9462800000000000,847.314,50,50,26,18000,0,38575,38575,17,6.593810629153532,6.593810629153532,0.13187621258307064,75,,,,
84,ghost,epic,29,29,1,0,22.9819000000000000,1149.095,50,50,14,49599.800000000000000000,1,6246472,6054965,1087,2083.3808604633127,2083.3808604633127,41.667617209266254,5,200.000000000000000000,214,,
85,diver,rare,29,24,1,0,8.2476066666666667,1237.141,150,150,14,5650.000000000000000000,2,3886750,3759965,953,1453.8823113032718,1453.8823113032718,9.692548742021811,9,,,,
86,cobra,legendary,29,29,1,0,34.2862000000000000,342.862,10,10,5,72500,2,2793270,2372991,497,1146.169013906291,1146.169013906291,114.6169013906291,12,,,,
87,clock,common,29,29,1,0,2.4662675000000000,4932.535,2000,2000,23,200.000000000000000000,0,51587,51587,15,9.570864196281981,9.570864196281981,0.00478543209814099,71,,,,
88,ladybug,rare,29,29,1,0,9.6307533333333333,1444.613,150,150,11,4988.000000000000000000,1,1220878,761163,153,583.5603220743981,583.5603220743981,3.890402147162654,15,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4867400000000000,824.337,50,50,26,13965.000000000000000000,0,365697,365697,117,127.92481263301218,127.92481263301218,2.5584962526602437,46,,,,
90,virus,common,29,29,1,0,2.5515575000000000,5103.115,2000,2000,32,161.800000000000000000,0,518539,300080,164,427.66208598070045,427.66208598070045,0.21383104299035022,24,,,,
91,cougar,rare,29,29,1,0,9.6189066666666667,1442.836,150,150,26,3232,0,1139781,1138830,333,305.24084267338463,305.24084267338463,2.0349389511558975,28,100.000000000000000000,,,
92,botroyale,legendary,29,29,1,0,23.5544000000000000,235.544,10,10,32,47240.000000000000000000,0,167100,167100,53,50.331648788252,50.331648788252,5.0331648788251995,57,,,,
93,mummy,epic,29,24,1,0,15.1779400000000000,758.897,50,50,14,9523,0,248024,248024,38,18.67360068528583,18.67360068528583,0.3734720137057166,66,,,,
94,frankie,rare,29,29,1,0,7.2796200000000000,1091.943,150,150,29,3000,0,439444,436869,143,234.05432135802673,234.05432135802673,1.5603621423868448,36,,,,
95,earth,uncommon,29,29,1,0,3.0585950000000000,1835.157,600,600,11,1199,0,257891,257891,168,110.95203321215283,110.95203321215283,0.18492005535358805,47,,,,
131,bat,epic,29,24,1,0,10.6615000000000000,533.075,50,50,32,11560.000000000000000000,0,217750,217750,97,65.58777093741395,65.58777093741395,1.311755418748279,55,,,,
