id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
28,dog,uncommon,29,29,1,0,4.6788116666666667,2807.287,600,600,24,575.000000000000000000,0,372920,216,152.80221547138436,152.80221547138436,0.25467035911897395,44,,,,
29,donut,uncommon,29,29,1,0,5.4497848605577689,4103.688,693,753,25,437.200000000000000000,0,516734,214,264.6679958143219,264.6679958143219,0.3819162998763664,36,,,,
30,baseball,epic,29,29,1,0,9.6014714285714286,672.103,69,70,17,5518.800000000000000000,0,,,,,,86,,,,
31,bowie,rare,29,29,1,0,7.6931212121212121,2538.730,326,330,24,1139.998000000000000000,0,59850,26,19.673800606462944,19.673800606462944,0.060349081614917005,72,,,,
32,eyeball,rare,29,29,1,0,7.0018745762711864,2065.553,282,295,23,1450,0,127221,41,20.71957508564327,20.71957508564327,0.0734736705164655,70,,,,
33,eyeball2,epic,29,29,1,0,10.6418815789473684,808.783,72,76,17,6420.000000000000000000,0,102748,27,27.21448034739562,27.21448034739562,0.3779788937138281,64,,,,
34,discoball,epic,29,24,1,0,13.8048113207547170,731.655,53,53,25,8875,0,123965,43,114.98293635348605,114.98293635348605,2.169489365160114,49,,,,
35,fishcake,uncommon,29,29,1,0,5.3209005376344086,3958.750,694,744,23,714.600000000000000000,0,16004,32,2.6064571074793856,2.6064571074793856,0.00375570188397606,82,,,,
36,floater,rare,29,29,1,0,8.4838800000000000,1272.582,150,150,18,7999,0,320727,115,117.43274787639508,117.43274787639508,0.7828849858426339,48,,,,
37,fox,uncommon,29,29,1,0,5.9190917085427136,4711.597,724,796,23,406.000000000000000000,0,43094,47,7.018411808905063,7.018411808905063,0.009693938962576054,77,,,,
38,fox777,legendary,29,29,1,0,30.3235000000000000,424.529,14,14,32,133000,0,3067151,601,1064.228051027395,1064.228051027395,76.01628935909964,15,400.000000000000000000,,,
40,gamer,rare,29,24,1,0,9.4615600000000000,946.156,99,100,10,3590.000000000000000000,1,1386305,457,528.1604229472051,528.1604229472051,5.334953767143486,24,,,,
41,xmasball,epic,29,29,1,0,10.7125833333333333,642.755,59,60,17,6580.000000000000000000,0,107230,57,28.40161100606564,28.40161100606564,0.481383237390943,63,,,,
42,derp,uncommon,29,24,1,0,6.9379309523809524,2913.931,420,420,19,1150,0,135997,106,35.937413353898386,35.937413353898386,0.08556526989023425,57,,,,
43,moneybag,legendary,29,29,1,0,18.9433000000000000,189.433,10,10,12,43413.142000000000000000,0,1261283,577,1116.280223226797,1116.280223226797,111.6280223226797,13,,,,
44,moon,uncommon,29,21,1,0,5.5958650000000000,3357.519,600,600,3,4000,2,3986393,1531,2243.381316697919,2243.381316697919,3.7389688611631984,7,100.000000000000000000,,,
45,bull,uncommon,29,24,1,0,6.2203672680412371,4827.005,742,776,29,771.800000000000000000,0,509905,366,533.2672903473506,533.2672903473506,0.71868907054899,23,,,,
46,opencan,uncommon,29,29,1,0,4.8928616666666667,2935.717,600,600,30,639,0,54510,31,18.50785109078461,18.50785109078461,0.030846418484641015,73,,,,
47,candyswirl,rare,29,29,1,0,10.5557500000000000,1055.575,100,100,7,7380.000000000000000000,0,12989,21,5.3732152046405774,5.3732152046405774,0.05373215204640577,79,,,,
48,royman,epic,29,29,1,0,12.5512400000000000,627.562,50,50,3,7499,0,27693,19,5.141535494967944,5.141535494967944,0.10283070989935889,80,,,,
49,panda,uncommon,29,29,1,0,5.3183266666666667,3190.996,599,600,19,771.998000000000000000,0,704702,290,477.8221201692106,477.8221201692106,0.7976996997816538,26,,,,
50,melon,rare,29,29,1,0,6.9990430107526882,1952.733,275,279,23,1250,0,203243,53,33.10073493473086,33.10073493473086,0.12036630885356676,59,,,,
51,casinochip,uncommon,29,29,1,0,4.7686883333333333,2861.213,600,600,19,1000.000000000000000000,0,136610,83,32.474349311783,32.474349311783,0.054123915519638334,60,,,,
52,pizza,rare,29,29,1,0,8.7015600000000000,1305.234,150,150,3,3890.138000000000000000,0,504216,167,188.40481754576209,188.40481754576209,1.2560321169717472,39,,,,
53,jackolantern,rare,29,29,1,0,9.5438200000000000,1431.573,150,150,7,2584.000000000000000000,0,183499,72,75.90881644748181,75.90881644748181,0.5060587763165454,51,,,,
54,waffle,uncommon,29,29,1,0,5.1027466124661247,3765.827,689,738,31,600,0,168342,150,56.54033108013015,56.54033108013015,0.08206143843269978,54,,,,
55,saturn,common,29,29,1,0,3.6050670000000000,7210.134,1995,2000,22,180.000000000000000000,0,185079,167,28.944163920891373,28.944163920891373,0.014508352842552067,62,,,,
56,marble,rare,29,29,1,0,7.2317508650519031,2089.976,280,289,24,1300,1,1031250,275,776.8388340328152,776.8388340328152,2.7744244072600543,19,,,,
57,skull,uncommon,29,24,1,0,6.5230275650842266,4259.537,651,653,8,1320.000000000000000000,0,873418,466,384.4718447435949,384.4718447435949,0.5905865510654299,33,,,,
58,skullpatch,rare,29,29,1,0,8.8758533333333333,1331.378,150,150,22,2400,0,1620637,372,546.4336152866083,546.4336152866083,3.642890768577389,22,,,,
59,football,common,29,29,1,0,3.5523935000000000,7104.787,1997,2000,28,398.000000000000000000,1,5338615,1988,2988.211577876696,2988.211577876696,1.496350314409963,4,,,,
60,starballoon,common,29,29,1,0,3.4970494219653179,12099.791,3196,3690,9,130,0,121372,211,20.07200319400665,20.07200319400665,0.006280351437423858,71,,,,
61,tamagochi,epic,29,29,1,0,11.9036315789473684,904.676,76,76,11,8900,0,355949,168,61.52450982841243,61.52450982841243,0.8095330240580583,52,,,,
62,target,uncommon,29,29,1,0,5.0125412234042553,3769.431,717,752,23,417.561904761904780000,0,3843,4,0.6258819460162008,0.6258819460162008,0.0008729176374005591,85,,,,
64,tomato,uncommon,29,29,1,0,4.9081755526657997,3774.387,747,769,23,362.800000000000000000,0,33714,29,5.4907582430367405,5.4907582430367405,0.007350412641280777,78,,,,
65,volleyball,common,29,29,1,0,3.1717138084632517,5696.398,1796,2000,12,149.400000000000000000,0,48632,28,13.406077560070566,13.406077560070566,0.007464408441019246,75,,,,
66,racoon,uncommon,29,29,1,0,6.3177366412213740,4965.741,740,786,32,457.000000000000000000,0,59106,95,23.653447751039394,23.653447751039394,0.03196411858248567,67,,,,
67,peach,rare,29,29,1,0,10.1155049504950495,1021.666,101,100,19,2980.000000000000000000,0,225828,78,154.71716318963828,154.71716318963828,1.5318531008875078,43,,,,
68,watermelon,uncommon,29,29,1,0,3.9286066666666667,2357.164,600,600,20,637.000000000000000000,0,344280,192,385.2478834707876,385.2478834707876,0.642079805784646,31,,,,
69,citrus,epic,29,29,1,0,15.4103000000000000,770.515,50,50,31,8890.000000000000000000,0,450157,155,447.46902144326543,447.46902144326543,8.94938042886531,28,,,,
70,potion,epic,29,29,1,0,13.4541400000000000,672.707,50,50,17,11400,2,2410957,387,1477.8428044790599,1477.8428044790599,29.556856089581196,11,,,,
71,crlogo,legendary,29,29,1,0,24.0285000000000000,240.285,10,10,15,56733.333320000000000000,1,2121264,1176,1031.5752661834097,1031.5752661834097,103.15752661834097,16,,,,
72,yinyang,uncommon,29,29,1,0,5.3763791666666667,3870.993,692,720,23,399,0,4241,9,0.6907013617108269,0.6907013617108269,0.0009981233550734492,84,,,,
73,waffle2,legendary,29,29,1,0,16.6918333333333333,300.453,18,18,8,44600.000000000000000000,0,7478,9,1.1666391798001492,1.1666391798001492,0.06481328776667496,83,,,,
74,snowman,epic,29,29,1,0,12.7880600000000000,639.403,50,50,22,7500.000000000000000000,0,187018,79,32.46734315254834,32.46734315254834,0.6493468630509668,61,,,,
75,crosshair,common,21,29,1,0,3.2166415000000000,6433.283,2000,2000,4,580.000000000000000000,1,4944590,1550,2208.597639901688,2208.597639901688,1.1042988199508441,9,200.000000000000000000,264,,
76,xmasball2,common,29,29,1,0,3.8792393364928910,11459.273,2734,4011,9,55,0,465628,553,252.48927836250624,252.48927836250624,0.0923516014493439,37,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.0425900000000000,1104.259,100,100,27,10323.000000000000000000,2,3464474,1383,3975.0127246686116,4975.012724668612,49.75012724668611,2,100.000000000000000000,,1000,
78,vase,common,29,29,1,0,2.6949368029739777,4349.628,1613,2000,27,160,0,90973,30,165.74672129798824,165.74672129798824,0.10275680179664491,41,,,,
79,ufo,uncommon,29,29,1,0,5.4884450000000000,3293.067,600,600,3,3800,4,5075732,1592,3296.524539464777,3796.524539464777,6.327540899107961,3,800.000000000000000000,137.75,500,
80,wheeee,rare,29,29,1,0,8.4584000000000000,1268.760,150,150,26,2999,0,209009,56,144.77334086774,144.77334086774,0.9651556057849333,45,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.0638200000000000,853.191,50,50,16,17100.000000000000000000,0,136387,60,165.73433236952962,165.73433236952962,3.3146866473905927,42,100.000000000000000000,,,
83,ape,epic,29,24,1,0,15.0671600000000000,753.358,50,50,5,17628.000000000000000000,0,870863,322,450.2131338025952,450.2131338025952,9.004262676051905,27,,,,
84,ghost,epic,29,24,1,0,19.0826200000000000,954.131,50,50,24,28200.000000000000000000,7,8470572,2058,8561.257310646553,11561.257310646553,231.22514621293107,1,800.000000000000000000,246.25,3000,1000
85,diver,rare,29,24,1,0,7.7206533333333333,1158.098,150,150,12,5042.856000000000000000,1,2661019,738,2692.040046293366,2692.040046293366,17.946933641955773,5,,,,
86,cobra,legendary,29,29,1,0,31.6097000000000000,316.097,10,10,33,75400.000000000000000000,2,2415818,625,2227.6979248208986,2227.6979248208986,222.76979248208985,8,,,,
87,clock,common,29,29,1,0,2.2902560000000000,4580.512,2000,2000,15,140.000000000000000000,0,270285,122,195.73582263311735,195.73582263311735,0.09786791131655867,38,,,,
88,ladybug,rare,29,29,1,0,9.3799200000000000,1406.988,150,150,13,3700,0,39569,24,20.771948214229493,20.771948214229493,0.13847965476152996,69,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.1324800000000000,756.624,50,50,31,13785.714000000000000000,2,2772043,872,2398.841179902097,2398.841179902097,47.97682359804194,6,100.000000000000000000,,,
90,virus,common,29,29,1,0,2.4066770000000000,4813.354,2000,2000,17,199,0,334986,161,174.7454102607535,174.7454102607535,0.08737270513037675,40,,,,
91,cougar,rare,29,29,1,0,8.9500933333333333,1342.514,150,150,17,3750.000000000000000000,1,1643601,639,1094.0272748623602,1094.0272748623602,7.293515165749068,14,,,,
92,botroyale,legendary,29,24,1,0,19.9029000000000000,199.029,10,10,12,39840.000000000000000000,1,678150,150,596.7401797516172,596.7401797516172,59.674017975161725,21,,,,
93,mummy,epic,29,29,1,0,14.6248800000000000,731.244,50,50,4,15500,0,1083674,350,903.9067303774871,903.9067303774871,18.078134607549742,18,,,,
94,frankie,rare,29,29,1,0,6.2504666666666667,937.570,150,150,19,2700,0,219251,157,57.937409025607735,57.937409025607735,0.3862493935040516,53,,,,
95,earth,uncommon,29,24,1,0,2.1473050000000000,1288.383,600,600,13,1400,0,780589,862,683.7284128608997,683.7284128608997,1.139547354768166,20,,,,
