id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
30,baseball,epic,29,29,1,0,9.6274366197183099,683.548,70,71,17,5178.800000000000000000,0,3768,6,0.6031390236545491,0.6031390236545491,0.008616271766493558,85,,,,
31,bowie,rare,29,29,1,0,7.6406826347305389,2551.988,330,334,29,1620.000000000000000000,0,218571,161,44.610301343990116,44.610301343990116,0.1351827313454246,62,,,,
32,eyeball,rare,29,29,1,0,6.9696983050847458,2056.061,282,295,25,1338.000000000000000000,0,92160,48,11.285284260650725,11.285284260650725,0.04001873851294583,74,,,,
33,eyeball2,epic,29,29,1,0,10.6468961038961039,819.811,73,77,17,7280.000000000000000000,0,73991,42,11.843646363912882,11.843646363912882,0.16224173101250522,73,,,,
34,discoball,epic,29,29,1,0,13.6715660377358491,724.593,53,53,18,9100.000000000000000000,0,1659305,307,323.02352710585916,323.02352710585916,6.094783530299229,37,,,,
35,fishcake,uncommon,29,29,1,0,5.3339292389853138,3995.113,699,749,31,367.800000000000000000,0,71681,76,8.802721219314632,8.802721219314632,0.012593306465400047,76,,,,
36,floater,rare,29,29,1,0,8.1192733333333333,1217.891,150,150,28,7640.000000000000000000,0,746485,242,505.2351075678271,505.2351075678271,3.3682340504521804,27,,,,
37,fox,uncommon,29,29,1,0,5.9010766331658291,4697.257,723,796,30,556.000000000000000000,0,75783,49,27.57425448027686,27.57425448027686,0.038138664564698284,68,,,,
38,fox777,legendary,29,29,1,0,28.0955714285714286,393.338,14,14,10,100000,1,1067747,258,510.3415922175964,510.3415922175964,36.45297087268546,26,,,,
40,gamer,rare,29,29,1,0,9.2540600000000000,925.406,99,100,24,2720.000000000000000000,1,977940,579,973.0414609257675,973.0414609257675,9.828701625512803,13,,,,
41,xmasball,epic,29,29,1,0,10.7030476190476190,674.292,62,63,17,5980.000000000000000000,0,165594,76,26.506423429684556,26.506423429684556,0.4275229585432993,69,,,,
42,derp,uncommon,29,29,1,0,6.8550047619047619,2879.102,420,420,32,1100,0,545062,293,514.0811061572531,514.0811061572531,1.2240026337077454,25,,,,
43,moneybag,legendary,29,29,1,0,21.8990000000000000,218.990,10,10,5,46200.000000000000000000,0,188307,100,167.57634978103343,167.57634978103343,16.757634978103344,46,,,,
44,moon,uncommon,29,21,1,0,5.4473033333333333,3268.382,600,600,23,3000,0,1080366,853,625.1580877588121,625.1580877588121,1.0419301462646868,21,100.000000000000000000,,,
45,bull,uncommon,29,19,1,0,6.1109200000000000,4888.736,766,800,23,1000,1,1463288,1172,829.0682944829141,829.0682944829141,1.082334588097799,15,,,,
46,opencan,uncommon,29,29,1,0,4.9212233333333333,2952.734,600,600,29,600.000000000000000000,0,641646,245,288.63179680781286,288.63179680781286,0.4810529946796881,42,,,,
47,candyswirl,rare,29,24,1,0,10.3610700000000000,1036.107,100,100,31,3775.500000000000000000,1,3133036,931,1433.4595656940867,1433.4595656940867,14.334595656940866,8,,,,
48,royman,epic,29,29,1,0,13.5330200000000000,676.651,50,50,17,8500,0,5223,8,0.8360390447313455,0.8360390447313455,0.01672078089462691,84,,,,
49,panda,uncommon,29,29,1,0,5.2747600000000000,3164.856,599,600,16,620,0,852839,381,542.1890287789377,542.1890287789377,0.9051569762586605,24,,,,
50,melon,rare,29,29,1,0,6.9976631205673759,1973.341,278,282,6,1550,1,515124,138,453.1587934048308,453.1587934048308,1.6300676021756504,33,,,,
51,casinochip,uncommon,29,29,1,0,4.7213050000000000,2832.783,600,600,25,699.000000000000000000,0,280950,104,41.80175003904679,41.80175003904679,0.06966958339841131,63,,,,
52,pizza,rare,29,24,1,0,8.6326200000000000,1294.893,150,150,23,3890.138000000000000000,1,1302746,492,1373.2437188293547,1373.2437188293547,9.154958125529031,9,,,,
53,jackolantern,rare,29,29,1,0,9.5853800000000000,1437.807,150,150,26,2120.000000000000000000,0,318431,76,206.41536877839582,206.41536877839582,1.3761024585226387,44,,,,
54,waffle,uncommon,29,29,1,0,5.1021770270270270,3775.611,691,740,31,500,0,243529,136,29.906361460058772,29.906361460058772,0.04327982845160459,67,,,,
55,saturn,common,24,29,1,0,3.9206333725029377,6672.918,1697,2000,17,179.9,0,387646,307,167.43348937115735,167.43348937115735,0.09866440151511924,47,,,,
56,marble,rare,29,29,1,0,7.1948892733564014,2079.323,279,289,18,1500,0,705573,220,164.9817885280445,164.9817885280445,0.591332575369335,48,,,,
57,skull,uncommon,29,29,1,0,6.4993139356814701,4244.052,651,653,7,1850,2,3205339,848,2373.1625220046194,2373.1625220046194,3.6454109400992616,3,,,,
58,skullpatch,rare,29,29,1,0,8.7956400000000000,1319.346,150,150,21,2550.000000000000000000,1,632856,189,631.677350687759,631.677350687759,4.211182337918394,20,,,,
59,soccerball,common,29,19,1,0,3.4593825000000000,6918.765,1997,2000,17,399,2,2862479,1793,1845.7816763306985,1845.7816763306985,0.9242772540464189,6,,,,
60,starball,common,29,29,1,0,3.5048718555785735,11842.962,3115,3697,31,122.000000000000000000,0,69683,35,12.63938129854491,12.63938129854491,0.0040575862916677075,72,,,,
61,tamagochi,epic,29,29,1,0,11.9852207792207792,922.862,77,77,17,7920.000000000000000000,0,69951,24,11.196968642160128,11.196968642160128,0.14541517717091074,75,,,,
62,target,uncommon,29,29,1,0,5.0184913907284768,3788.961,720,755,14,358.000000000000000000,0,115910,53,20.88363566163224,20.88363566163224,0.029005049530044777,71,,,,
64,tomato,uncommon,29,29,1,0,4.8938800000000000,3792.757,753,775,7,399.99,0,38810,15,8.654607523608137,8.654607523608137,0.011493502687394604,77,,,,
65,volleyball,common,29,29,1,0,3.5670646492434663,5186.512,1454,2000,14,180,0,595141,282,98.3698402049611,98.3698402049611,0.06765463562927172,57,,,,
66,racoon,uncommon,29,29,1,0,6.3215126903553299,4981.352,741,788,31,395.800000000000000000,0,38638,86,7.158680304949241,7.158680304949241,0.009660837118689935,78,,,,
67,peach,rare,29,29,1,0,10.0423069306930693,1014.273,101,100,30,2730.000000000000000000,0,200491,77,163.2851197194131,163.2851197194131,1.6166843536575555,49,,,,
68,watermelon,uncommon,29,29,1,0,3.8725450000000000,2323.527,600,600,33,570,0,258927,269,50.81531007343096,50.81531007343096,0.08469218345571826,60,,,,
69,citrus,epic,29,29,1,0,15.5385600000000000,776.928,50,50,3,9500,0,250746,129,194.453485085311,194.453485085311,3.88906970170622,45,,,,
70,potion,epic,29,24,1,0,13.8981000000000000,694.905,50,50,25,11131.000000000000000000,0,288932,98,98.71549541205628,98.71549541205628,1.9743099082411257,56,,,,
71,crlogo,legendary,29,29,1,0,18.3898000000000000,183.898,10,10,13,56733.333320000000000000,0,43157,25,6.5867684875299055,6.5867684875299055,0.6586768487529906,79,,,,
72,yinyang,uncommon,29,24,1,0,5.4076194926568758,4050.307,721,749,31,399.200000000000000000,0,21047,38,3.373561340046795,3.373561340046795,0.004679003245557275,80,,,,
73,waffle2,legendary,29,29,1,0,17.0706190476190476,358.483,21,21,15,39000.000000000000000000,0,335655,132,314.0764325230389,314.0764325230389,14.956020596335184,40,,,,
74,snowman,epic,29,29,1,0,12.4065600000000000,620.328,50,50,14,8000,0,580833,174,103.74420681448817,103.74420681448817,2.0748841362897634,54,,,,
75,crosshair,common,29,29,1,0,3.1876965000000000,6375.393,2000,2000,15,555,1,1761053,770,1001.2393349411092,1001.2393349411092,0.5006196674705546,12,,,,
76,xmasball2,common,29,29,1,0,3.8702743964637878,11382.477,2721,4016,8,55,0,277465,185,297.6345994388785,297.6345994388785,0.10938427028257204,41,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,10.6627000000000000,1066.270,100,100,7,6560.000000000000000000,0,1675117,804,1028.8377985869606,1028.8377985869606,10.288377985869607,11,,,,
78,vase,common,29,24,1,0,2.8135639455782313,4135.939,1469,2000,31,166.400000000000000000,0,430008,216,52.806748595514094,52.806748595514094,0.03594741225017978,59,,,,
79,ufo,uncommon,24,17,1,0,5.2558566666666667,3153.514,600,600,22,3500,3,7515268,2892,5779.577371652689,8779.57737165269,14.632628952754482,1,1000.000000000000000000,191,1000,3000
80,wheeee,rare,29,29,1,0,8.4264733333333333,1263.971,150,150,13,3090.000000000000000000,0,583463,173,329.6082053308658,329.6082053308658,2.1973880355391056,36,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.8860400000000000,844.302,50,50,32,18500,0,81736,38,35.94012933736115,35.94012933736115,0.718802586747223,65,,,,
83,ape,epic,29,24,1,0,14.9223200000000000,746.116,50,50,28,18628.000000000000000000,0,1792127,700,1784.3586985507745,1784.3586985507745,35.68717397101549,7,400.000000000000000000,,,
84,ghost,epic,29,24,1,0,18.9627000000000000,948.135,50,50,28,19200.000000000000000000,2,2215398,603,2178.0540472365306,2178.0540472365306,43.56108094473061,5,200.000000000000000000,,,
85,diver,rare,29,29,1,0,7.5573800000000000,1133.607,150,150,31,5600.000000000000000000,0,2332237,632,559.9468268931621,559.9468268931621,3.7329788459544138,23,,,,
86,cobra,legendary,29,21,1,0,29.6539000000000000,296.539,10,10,7,73400.000000000000000000,0,2111414,640,929.8235036553381,929.8235036553381,92.9823503655338,14,,,,
87,clock,common,29,29,1,0,2.2927299534402483,4431.847,1933,2000,27,142.798000000000000000,1,488771,269,610.1976893152225,610.1976893152225,0.3156739210114964,22,,,,
88,ladybug,rare,29,24,1,0,9.2843666666666667,1392.655,150,150,7,5430.000000000000000000,0,1265085,507,501.313009684439,501.313009684439,3.3420867312295934,29,,,,
89,dragon,epic,29,29,1,100.000000000000000000,14.8849000000000000,744.245,50,50,14,12350,1,2210346,660,1309.3698451828066,1309.3698451828066,26.187396903656133,10,,,,
90,virus,common,29,29,1,0,2.3822265000000000,4764.453,2000,2000,11,169,0,467516,335,341.1524223590986,341.1524223590986,0.1705762111795493,35,,,,
91,cougar,rare,29,24,1,0,8.5407133333333333,1281.107,150,150,25,2900,2,1238352,616,750.2842240029161,750.2842240029161,5.001894826686107,16,,,,
92,botroyale,legendary,29,24,1,0,14.4435000000000000,144.435,10,10,3,39200.000000000000000000,1,719917,332,501.7497226332889,501.7497226332889,50.17497226332889,28,,,,
93,mummy,epic,29,21,1,0,13.7686200000000000,688.431,50,50,12,13719.000000000000000000,3,4111386,1416,2400.9022931547333,2400.9022931547333,48.01804586309467,2,100.000000000000000000,394,,
94,frankie,rare,24,29,1,0,5.9968266666666667,899.524,150,150,27,2440,0,644395,272,657.6988339010384,657.6988339010384,4.384658892673589,18,,,,
