id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,28.5180000000000000,285.180,10,10,7,61918.914285714284000000,0,508566,488263,154,83.59893556406152,83.59893556406152,8.359893556406153,42,,,,
4,8ball,common,29,29,1,0,4.2222491610738255,15098.763,3307,3576,10,88,0,141841,141841,74,26.90386229293222,26.90386229293222,0.008135428573611195,60,,,,
7,alien,common,29,29,1,0,4.7224135000000000,9444.827,2000,2000,14,170.000000000000000000,0,194791,121562,86,23.643685948920766,23.643685948920766,0.011821842974460383,61,,,,
8,angel,epic,29,29,1,0,15.3587000000000000,767.935,50,50,30,9000.000000000000000000,0,3817,3817,1,0.629561760259589,0.629561760259589,0.01259123520519178,81,,,,
9,banana,rare,29,29,1,0,8.0913133333333333,1213.697,150,150,25,1948.400000000000000000,0,37617,37617,14,6.0990547314097965,6.0990547314097965,0.04066036487606531,72,,,,
11,basketball,common,29,29,1,0,3.1026558656575213,13118.029,4030,4228,12,88,0,488579,289958,139,233.0113029275763,233.0113029275763,0.05781918186788494,35,,,,
12,beachball,common,29,29,1,0,3.6106739130434783,12622.916,3262,3496,9,92.000000000000000000,0,35908,18190,19,8.826254893811377,8.826254893811377,0.0027057801636454254,68,,,,
13,bomb,uncommon,29,29,1,0,5.3839400000000000,3230.364,600,600,31,2100,0,3725422,3676970,431,1005.7979926358865,1005.7979926358865,1.6763299877264777,12,200.000000000000000000,,,
14,shades,epic,29,29,1,0,15.3265200000000000,766.326,50,50,7,9315.605714285714000000,4,7479196,6363502,596,3555.643914545224,4055.643914545224,81.11287829090448,3,,500,,
15,bowling,common,29,29,1,0,3.0101395000000000,6020.279,1998,2000,32,150,0,59228,59228,39,6.483143975946054,6.483143975946054,0.003244816804777805,71,,,,
