id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,vp_no_zones,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,ZonePrize,RankPrize
24,cute,uncommon,29,29,1,0,5.6756455172413793,4114.843,708,725,9,450,0,4601,4601,4,0.8977292795502024,0.8977292795502024,0.0012679792084042407,81,,,,
25,devil,epic,29,24,1,0,14.5271341463414634,1191.225,81,82,20,11000.000000000000000000,0,2620994,2281439,747,484.16921689519313,484.16921689519313,5.977397739446829,19,,,,
26,revolver,uncommon,29,29,1,0,4.1228816666666667,2473.729,600,600,20,550.000000000000000000,0,381501,381501,198,40.9481883443284,40.9481883443284,0.06824698057388066,53,,,,
27,disguise,epic,29,29,1,0,12.2857972972972973,909.149,73,74,31,7880.000000000000000000,0,166139,166139,68,23.546908395344314,23.546908395344314,0.32256038897731937,61,,,,
28,dog,uncommon,29,29,1,0,5.0223133333333333,3013.388,600,600,9,500.000000000000000000,0,459427,459427,266,201.47059745021488,201.47059745021488,0.3357843290836915,33,,,,
29,donut,uncommon,29,29,1,0,5.5081514745308311,4109.081,686,746,7,395,0,232860,119049,137,42.30383921278582,42.30383921278582,0.06166740410027087,51,,,,
30,baseball,epic,29,29,1,0,9.6968714285714286,678.781,69,70,13,6718.800000000000000000,0,,,,,,,86,,,,
31,bowie,rare,29,29,1,0,7.8817531645569620,2490.634,312,316,23,1500,0,189831,189831,40,26.638721597847315,26.638721597847315,0.08538051794181832,58,,,,
32,eyeball,rare,29,29,1,0,7.0118788927335640,2026.433,276,289,14,1500,0,,,,,,,87,,,,
33,eyeball2,epic,29,29,1,0,10.5309600000000000,789.822,71,75,14,5690.000000000000000000,0,485122,218229,150,271.0190508356893,271.0190508356893,3.8171697300801313,27,,,,
34,discoball,epic,29,21,1,0,14.0541320754716981,744.869,53,53,10,7900,0,269867,170072,12,109.65341128702923,109.65341128702923,2.068932288434514,44,,,,
35,fishcake,uncommon,29,29,1,0,5.3556584699453552,3920.342,682,732,30,390,0,655439,295110,97,125.19987106156029,125.19987106156029,0.18357752355067491,41,,,,
36,floater,rare,29,24,1,0,8.5444733333333333,1281.671,150,150,27,2920.000000000000000000,0,623964,349560,98,303.0005004362176,303.0005004362176,2.0200033362414507,25,,,,
37,fox,uncommon,29,29,1,0,6.0309910371318822,4710.204,709,781,28,395,0,494817,260019,150,251.68087367051612,251.68087367051612,0.3549800756988944,28,,,,
38,fox777,legendary,29,29,1,0,31.7413571428571429,444.379,14,14,14,104100.000000000000000000,1,2266122,1713428,554,877.2790282525929,877.2790282525929,62.66278773232806,10,,,,
40,gamer,rare,29,29,1,0,10.2971300000000000,1029.713,99,100,25,5000,0,623433,623433,162,133.92237168203826,133.92237168203826,1.3527512291114976,40,,,,
41,xmasball,epic,29,29,1,0,10.7918000000000000,647.508,60,60,11,8005.000000000000000000,0,53250,53250,41,8.525293773258333,8.525293773258333,0.14208822955430556,72,,,,
42,derp,uncommon,29,21,1,0,7.0844452380952381,2975.467,420,420,14,1278.000000000000000000,0,192034,192034,44,36.74229847956315,36.74229847956315,0.08748166304657894,55,,,,
43,moneybag,legendary,29,29,1,0,19.1425000000000000,191.425,10,10,25,41000.138000000000000000,0,914356,530677,125,209.91807013862194,209.91807013862194,20.991807013862193,31,,,,
44,moon,uncommon,24,21,1,0,6.2009000000000000,3720.540,600,600,12,6200.000000000000000000,2,7660639,5774582,2051,2519.278881488346,2519.278881488346,4.19879813581391,5,400.000000000000000000,113.99999999999999,,
45,bull,uncommon,29,29,1,0,6.3752823834196891,4921.718,738,772,20,400,0,316207,316207,73,33.728781200730836,33.728781200730836,0.04570295555654585,56,,,,
46,opencan,uncommon,29,29,1,0,5.0036250000000000,3002.175,600,600,3,524.000000000000000000,0,140990,140990,35,16.76528308474451,16.76528308474451,0.027942138474574184,64,,,,
47,candyswirl,rare,24,24,1,0,11.5958800000000000,1159.588,100,100,22,6850.000000000000000000,0,2877552,2877481,1413,441.77326479372744,441.77326479372744,4.4177326479372745,22,,,,
48,royman,epic,29,29,1,0,12.5096000000000000,625.480,50,50,3,6950,0,34982,34982,13,4.159749860774045,4.159749860774045,0.08319499721548089,78,,,,
49,panda,uncommon,29,29,1,0,5.4803866666666667,3288.232,599,600,20,633,0,609977,609977,160,139.80114115734932,139.80114115734932,0.23339088674014913,39,,,,
50,melon,rare,29,29,1,0,7.0181992619926199,1901.932,267,271,23,1500,0,329994,329994,33,46.3076014716249,46.3076014716249,0.17343670963155394,50,,,,
51,casinochip,uncommon,24,29,1,0,5.1874983333333333,3112.499,600,600,31,1140.000000000000000000,0,3137130,2991448,854,799.2919801406068,799.2919801406068,1.3321533002343446,11,,,,
52,pizza,rare,29,29,1,0,8.9508800000000000,1342.632,150,150,12,2500,0,853532,853532,205,120.04741175639016,120.04741175639016,0.8003160783759344,43,,,,
53,jackolantern,rare,29,29,1,0,9.6692333333333333,1450.385,150,150,12,2190.000000000000000000,0,11264,11264,12,0.6158217323610602,0.6158217323610602,0.004105478215740401,82,,,,
54,waffle,uncommon,29,29,1,0,5.1551664374140303,3747.806,678,727,22,379,0,114518,114518,90,8.98519699108879,8.98519699108879,0.01325250293670913,71,,,,
55,saturn,common,29,29,1,0,3.7515505000000000,7503.101,1996,2000,31,212.000000000000000000,0,989043,658122,422,387.78129480144315,387.78129480144315,0.19427920581234626,24,,,,
56,marble,rare,29,29,1,0,7.4873449477351916,2148.868,278,287,24,1160.000000000000000000,0,269374,269374,60,86.59209736690539,86.59209736690539,0.31148236462915607,46,,,,
57,skull,uncommon,29,29,1,0,6.5753889739663093,4293.729,651,653,8,899.800000000000000000,0,1726752,1200801,550,579.3788795120589,579.3788795120589,0.8899829178372641,16,,,,
58,skullpatch,rare,29,29,1,0,9.1172800000000000,1367.592,150,150,24,2600,0,74282,74282,40,9.79697615938076,9.79697615938076,0.06531317439587174,69,,,,
59,football,common,17,24,1,0,4.1366215000000000,8273.243,1997,2000,17,1150,6,8534519,7183802,2376,4593.137996290645,5593.137996290645,2.8007701533753857,2,500.000000000000000000,150.8,1000,1000
60,starballoon,common,29,29,1,0,3.4585114254624592,12713.488,3413,3677,32,90,0,317800,166999,107,41.61258924482717,41.61258924482717,0.012192378917324104,52,,,,
61,tamagochi,epic,29,29,1,0,11.9832631578947368,910.728,76,76,16,7293.000000000000000000,0,58734,58734,6,3.913421460297623,3.913421460297623,0.05149238763549504,79,,,,
62,target,uncommon,29,29,1,0,5.0374530831099196,3757.940,711,746,24,388,0,123365,66192,49,16.237036363397475,16.237036363397475,0.022836900651754536,66,,,,
64,tomato,uncommon,29,29,1,0,5.0118477690288714,3819.028,740,762,17,292.000000000000000000,0,159004,80427,70,23.553111485482276,23.553111485482276,0.03182852903443551,60,,,,
65,volleyball,common,29,29,1,0,3.0831445000000000,6166.289,2000,2000,8,192.000000000000000000,0,16600,16600,24,2.8155759836025545,2.8155759836025545,0.0014077879918012771,80,,,,
66,racoon,uncommon,29,29,1,0,6.3456978233034571,4955.990,735,781,33,400,0,54244,54244,35,11.460636224111072,11.460636224111072,0.01559270234572935,68,,,,
67,peach,rare,29,29,1,0,10.1756000000000000,1017.560,100,100,32,3739.800000000000000000,0,236239,234622,99,30.933028541877675,30.933028541877675,0.3093302854187768,57,,,,
68,watermelon,uncommon,29,29,1,0,4.1431833333333333,2485.910,600,600,29,458.000000000000000000,0,929072,693574,358,277.04770049233207,277.04770049233207,0.46174616748722014,26,,,,
69,citrus,epic,29,29,1,0,15.6990200000000000,784.951,50,50,23,9000,0,2712414,1695259,188,736.1288680439541,736.1288680439541,14.72257736087908,13,,,,
70,potion,epic,29,29,1,0,13.8918200000000000,694.591,50,50,29,10000,0,2164,2164,1,0.3290740295402174,0.3290740295402174,0.006581480590804348,84,,,,
71,crlogo,legendary,29,29,1,0,34.4279000000000000,344.279,10,10,24,72464.800000000000000000,5,13106927,12134249,2103,5974.220347010384,8974.220347010385,897.4220347010385,1,1800.000000000000000000,146.66666666666666,,3000
72,yinyang,uncommon,29,29,1,0,5.4553510489510490,3900.576,687,715,3,400,0,41855,41855,28,4.977026196978379,4.977026196978379,0.007244579617144657,77,,,,
73,waffle2,legendary,29,29,1,0,17.4500555555555556,314.101,18,18,8,45000,1,1693366,973712,191,510.6839268785063,510.6839268785063,28.37132927102813,18,,,,
74,snowman,epic,29,29,1,0,12.3764800000000000,618.824,50,50,6,6954.600000000000000000,0,484754,261888,106,205.59520886299245,205.59520886299245,4.111904177259849,32,,,,
75,crosshair,common,24,29,1,0,3.5295560000000000,7059.112,2000,2000,23,810.000000000000000000,1,3581973,3536809,1233,2217.400773582433,2217.400773582433,1.1087003867912164,6,100.000000000000000000,,,
76,xmasball2,common,29,29,1,0,3.4704634929125435,12976.063,3519,3980,3,55,0,279311,279311,205,107.46275637176359,107.46275637176359,0.030537867681660582,45,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.4760700000000000,1147.607,100,100,24,7044,3,9043660,7562142,625,3120.2886937948774,3620.2886937948774,36.202886937948776,3,,,,500
78,vase,common,29,29,1,0,2.4990110000000000,4998.022,1999,2000,32,162.000000000000000000,0,452349,449509,233,225.7676723277595,225.7676723277595,0.11294030631703827,30,,,,
79,ufo,uncommon,29,29,1,0,5.9081333333333333,3544.880,600,600,19,1000,1,1766351,1081660,352,459.78948995633397,459.78948995633397,0.7663158165938899,20,,,,
80,wheeee,rare,29,29,1,0,8.8829266666666667,1332.439,150,150,16,4000,0,104265,61371,36,7.1226689981507185,7.1226689981507185,0.04748445998767146,74,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5485600000000000,877.428,50,50,19,18400.000000000000000000,0,5097,5097,3,0.46975200183948956,0.46975200183948956,0.009395040036789792,83,,,,
83,ape,epic,29,29,1,0,16.9288200000000000,846.441,50,50,30,22200.000000000000000000,0,698973,670585,177,66.92024646104785,66.92024646104785,1.338404929220957,47,,,,
84,ghost,epic,21,29,1,0,22.5647200000000000,1128.236,50,50,14,49599.800000000000000000,2,7548662,7029128,1210,2728.088390520595,2728.088390520595,54.5617678104119,4,200.000000000000000000,,,
85,diver,rare,29,24,1,0,8.1830133333333333,1227.452,150,150,23,5650.000000000000000000,2,5950519,5557321,1017,2181.0240277275807,2181.0240277275807,14.540160184850539,7,,,,
86,cobra,legendary,29,29,1,0,34.1849000000000000,341.849,10,10,22,72500,0,1638651,1638651,441,661.8982074308008,661.8982074308008,66.18982074308008,14,,,,
87,clock,common,29,29,1,0,2.4616760000000000,4923.352,2000,2000,23,288.800000000000000000,0,274371,274371,101,38.50210283632792,38.50210283632792,0.01925105141816396,54,,,,
88,ladybug,rare,29,29,1,0,9.6243866666666667,1443.658,150,150,24,4160,0,45094,45094,10,5.94740102489319,5.94740102489319,0.0396493401659546,75,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.4511000000000000,822.555,50,50,29,13965.000000000000000000,0,1518940,1497902,530,456.6729053194379,456.6729053194379,9.133458106388758,21,,,,
90,virus,common,29,29,1,0,2.5476445000000000,5095.289,2000,2000,14,152.000000000000000000,0,154126,154126,82,23.982871762653076,23.982871762653076,0.011991435881326538,59,,,,
91,cougar,rare,29,29,1,0,9.5365933333333333,1430.489,150,150,11,2730.000000000000000000,1,1598406,1230495,339,606.701023441885,606.701023441885,4.044673489612567,15,,,,
92,botroyale,legendary,29,29,1,0,23.4920000000000000,234.920,10,10,11,47240.000000000000000000,0,306143,306143,136,121.01287883483101,121.01287883483101,12.101287883483101,42,,,,
93,mummy,epic,29,24,1,0,15.1418600000000000,757.093,50,50,13,9523,0,131105,131105,16,20.345555262096056,20.345555262096056,0.40691110524192114,63,,,,
94,frankie,rare,29,29,1,0,7.1494133333333333,1072.412,150,150,14,3000,0,85011,85011,45,16.265346428476956,16.265346428476956,0.10843564285651304,65,,,,
95,earth,uncommon,29,29,1,0,3.0339850000000000,1820.391,600,600,13,1200,0,558952,336313,262,197.440640336167,197.440640336167,0.32906773389361166,34,,,,
131,bat,epic,29,29,1,0,10.3172000000000000,515.860,50,50,17,11560.000000000000000000,1,1698588,1358403,459,773.7497925150105,773.7497925150105,15.47499585030021,12,,,,
