id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
23,coconut,rare,29,29,1,0,6.8209065743944637,1971.242,276,289,31,1800,0,180826,47,61.64088715138138,61.64088715138138,0.22333654764993252,60,,,,
24,cute,uncommon,29,29,1,0,5.5970550206327373,4069.059,710,727,23,525,0,77937,78,20.36400679105229,20.36400679105229,0.028681699705707452,72,,,,
25,devil,epic,29,29,1,0,13.7723975903614458,1143.109,82,83,25,8500,0,1211551,506,445.161557710066,445.161557710066,5.428799484269097,26,,,,
26,revolver,uncommon,29,29,1,0,3.8124366666666667,2287.462,600,600,11,694.000000000000000000,0,1032416,478,332.91098451377,332.91098451377,0.5548516408562834,31,,,,
27,disguise,epic,29,29,1,0,12.1956493506493506,939.065,76,77,31,5957.000000000000000000,0,1100899,311,803.9280546928871,803.9280546928871,10.578000719643251,18,,,,
28,dog,uncommon,29,29,1,0,4.6400100000000000,2784.006,600,600,25,531.000000000000000000,0,279701,196,145.81953034456487,145.81953034456487,0.24303255057427478,46,,,,
29,donut,uncommon,29,29,1,0,5.4269960264900662,4097.382,695,755,12,363.000000000000000000,1,532727,178,429.89573527852934,429.89573527852934,0.6185550147892509,27,,,,
30,baseball,epic,29,29,1,0,9.6290422535211268,683.662,70,71,17,5178.800000000000000000,0,27695,16,4.237116902322337,4.237116902322337,0.06053024146174767,84,,,,
31,bowie,rare,29,24,1,0,7.6433263473053892,2552.871,330,334,8,1620.000000000000000000,0,100939,33,14.17019100737896,14.17019100737896,0.042939972749633216,78,,,,
32,eyeball,rare,29,29,1,0,6.9706101694915254,2056.330,282,295,23,1338.000000000000000000,0,71339,40,18.640028233918155,18.640028233918155,0.06609939090041898,76,,,,
33,eyeball2,epic,29,29,1,0,10.6483896103896104,819.926,73,77,17,7100,0,52833,31,8.083032940978374,8.083032940978374,0.11072647864353936,82,,,,
34,discoball,epic,24,29,1,0,13.6875471698113208,725.440,53,53,27,9100.000000000000000000,0,320250,76,64.40278251625523,64.40278251625523,1.215146839929344,59,,,,
35,fishcake,uncommon,29,29,1,0,5.3295683646112601,3975.858,696,746,12,433.800000000000000000,0,79637,81,19.65372772928555,19.65372772928555,0.02823811455357119,74,,,,
36,floater,rare,24,24,1,0,8.1345800000000000,1220.187,150,150,12,7640.000000000000000000,7,7661338,1594,7658.797806470482,10658.797806470482,71.05865204313655,1,1000,3000,300.000000000000000000,299
37,fox,uncommon,29,29,1,0,5.9031017587939698,4698.869,723,796,31,556.000000000000000000,0,206747,120,70.47696955021206,70.47696955021206,0.0974785194332117,57,,,,
38,fox777,legendary,29,24,1,0,29.5470714285714286,413.659,14,14,23,100000,0,2950755,778,1689.6296266919264,1689.6296266919264,120.68783047799475,7,,,,
40,gamer,rare,29,24,1,0,9.2908800000000000,929.088,99,100,12,2940.000000000000000000,1,1007617,631,848.32598194881,848.32598194881,8.568949312614242,17,,,,
41,xmasball,epic,29,29,1,0,10.6994333333333333,641.966,59,60,17,5980.000000000000000000,0,145159,71,22.20818387521965,22.20818387521965,0.3764098961901636,71,,,,
42,derp,uncommon,29,29,1,0,6.8660404761904762,2883.737,420,420,27,1100,0,829188,510,420.4140379056355,420.4140379056355,1.0009858045372273,28,,,,
43,moneybag,legendary,29,29,1,0,16.6140000000000000,166.140,10,10,5,43000,0,83716,35,17.44132642189015,17.44132642189015,1.7441326421890149,77,,,,
44,moon,uncommon,29,24,1,0,5.4546933333333333,3272.816,600,600,23,3000,0,626558,415,163.56316920489118,163.56316920489118,0.272605282008152,43,,,,
45,bull,uncommon,29,29,1,0,6.1206050000000000,4896.484,766,800,27,1150,0,951694,737,353.54559580563404,353.54559580563404,0.4615477752031776,29,,,,
46,opencan,uncommon,29,29,1,0,4.9222200000000000,2953.332,600,600,22,614.000000000000000000,0,512727,185,476.81236852731087,476.81236852731087,0.7946872808788514,23,,,,
47,candyswirl,rare,21,24,1,0,10.4165400000000000,1041.654,100,100,10,3775.500000000000000000,0,2267423,822,981.0138372464362,981.0138372464362,9.810138372464362,14,,,,
48,royman,epic,29,29,1,0,12.5434400000000000,627.172,50,50,19,8000,0,261926,209,140.23284970715613,140.23284970715613,2.8046569941431225,49,,,,
49,panda,uncommon,29,29,1,0,5.2924283333333333,3175.457,599,600,16,650.000000000000000000,0,463781,331,168.40365033856722,168.40365033856722,0.2811413194299954,42,,,,
50,melon,rare,29,29,1,0,6.9947722419928826,1965.531,277,281,6,1350,0,482714,186,238.3607341998714,238.3607341998714,0.8605080657035068,38,,,,
51,casinochip,uncommon,29,29,1,0,4.7223700000000000,2833.422,600,600,17,700.000000000000000000,0,286691,184,111.19425508529997,111.19425508529997,0.18532375847549995,52,,,,
52,pizza,rare,29,29,1,0,8.6370533333333333,1295.558,150,150,16,3890.138000000000000000,0,751209,286,222.01970715554063,222.01970715554063,1.4801313810369374,40,,,100.000000000000000000,
53,jackolantern,rare,29,29,1,0,9.5943666666666667,1439.155,150,150,26,2120.000000000000000000,0,224965,105,205.70108103048625,205.70108103048625,1.3713405402032417,41,,,,
54,waffle,uncommon,29,29,1,0,5.1034500000000000,3776.553,691,740,8,500,0,137707,92,19.776932217209396,19.776932217209396,0.028620741269478143,73,,,,
55,saturn,common,19,29,1,0,3.8947332945961650,6702.836,1716,2000,13,179.9,0,489232,526,260.3813168106591,260.3813168106591,0.1517373641087757,37,,,,
56,marble,rare,29,29,1,0,7.1970311418685121,2079.942,279,289,18,1500,0,238820,84,44.92181941773697,44.92181941773697,0.16101010543991745,63,,,,
57,skull,uncommon,29,21,1,0,6.5012480857580398,4245.315,651,653,29,2000,0,491575,194,461.33145475172944,461.33145475172944,0.7086504681286167,24,,,,
58,skullpatch,rare,29,29,1,0,8.8169333333333333,1322.540,150,150,22,2400,0,1028313,287,538.6844404463033,538.6844404463033,3.591229602975355,22,,,,
59,soccerball,common,29,21,1,0,3.4709055000000000,6941.811,1997,2000,3,350.000000000000000000,1,1829525,1397,1229.3338814218237,1229.3338814218237,0.6155903262002121,12,,,,
60,starball,common,29,29,1,0,3.5007262536873156,11867.462,3126,3697,11,155.180000000000000000,0,119944,122,68.97499197616948,68.97499197616948,0.022064936652645386,58,,,,
61,tamagochi,epic,29,29,1,0,11.9873376623376623,923.025,77,77,16,7920.000000000000000000,0,157449,58,25.243562796347756,25.243562796347756,0.3278384778746462,69,,,,
62,target,uncommon,29,29,1,0,5.0187311258278146,3789.142,720,755,23,388.000000000000000000,0,124569,87,32.553986335121365,32.553986335121365,0.045213869909890785,67,,,,
64,tomato,uncommon,29,29,1,0,4.8932723735408560,3772.713,749,771,23,342.400000000000000000,0,44184,50,11.544751222857618,11.544751222857618,0.015413553034522855,80,,,,
65,volleyball,common,29,29,1,0,3.4959599198396794,5233.452,1497,2000,15,160.800000000000000000,0,80618,68,9.925729287018026,9.925729287018026,0.006630413685382783,81,,,,
66,racoon,uncommon,29,29,1,0,6.3223667512690355,4982.025,741,788,31,395.800000000000000000,0,57631,61,19.645548579414797,19.645548579414797,0.026512211308252088,75,,,,
67,peach,rare,29,29,1,0,10.0459900990099010,1014.645,101,100,30,2730.000000000000000000,0,157240,63,145.85187461285827,145.85187461285827,1.4440779664639432,45,,,,
68,watermelon,uncommon,24,29,1,0,3.8444400000000000,2306.664,600,600,12,590,0,252528,176,45.07022437690183,45.07022437690183,0.0751170406281697,62,,,,
69,citrus,epic,29,29,1,0,15.5433200000000000,777.166,50,50,20,9500,0,232407,66,141.7258584012297,141.7258584012297,2.8345171680245937,48,,,,
70,potion,epic,29,29,1,0,13.9020800000000000,695.104,50,50,16,11131.000000000000000000,0,414816,154,137.8144990677891,137.8144990677891,2.7562899813557817,50,,,,
71,crlogo,legendary,24,19,1,0,19.0458000000000000,190.458,10,10,5,56733.333320000000000000,1,2211923,1547,1267.2623943585406,1267.2623943585406,126.72623943585407,11,,,,
72,yinyang,uncommon,29,29,1,0,5.4083044058744993,4050.820,721,749,15,475,0,46230,59,5.852150612619674,5.852150612619674,0.00811671374843228,83,,,,
73,waffle2,legendary,29,29,1,0,17.7022857142857143,371.748,21,21,20,39000.000000000000000000,0,364007,177,229.72903899086086,229.72903899086086,10.93947804718385,39,,,,
74,snowman,epic,29,29,1,0,12.4666200000000000,623.331,50,50,5,7800,1,1065415,236,602.7229355799257,602.7229355799257,12.054458711598514,20,,,,
75,crosshair,common,29,29,1,0,3.1970555000000000,6394.111,2000,2000,24,613.800000000000000000,0,744077,464,304.6266092037621,304.6266092037621,0.15231330460188106,34,,,,
76,xmasball2,common,29,29,1,0,3.8712053723223393,11385.215,2721,4016,7,55,0,203789,176,57.69576603998996,57.69576603998996,0.021203883145898553,61,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,10.6755700000000000,1067.557,100,100,29,6930.000000000000000000,1,1827346,858,1411.9757061129133,1411.9757061129133,14.119757061129132,9,,,,
78,vase,common,29,29,1,0,2.8037254901960784,4146.710,1478,2000,8,149.000000000000000000,0,474442,219,73.02490945760374,73.02490945760374,0.04940792250176167,56,,,,
79,ufo,uncommon,21,19,1,0,5.3007800000000000,3180.468,600,600,10,3300,6,6204894,2094,3675.9926719969194,3675.9926719969194,6.126654453328199,2,,,1200.000000000000000000,71.5
80,wheeee,rare,29,29,1,0,8.4289133333333333,1264.337,150,150,31,3090.000000000000000000,0,108921,65,37.129544807802034,37.129544807802034,0.24753029871868024,65,,,,
81,owl,epic,29,29,1,200.000000000000000000,16.8981000000000000,844.905,50,50,4,16000,4,9132777,1447,2504.4132505058933,2504.4132505058933,50.088265010117865,3,,,700.000000000000000000,277.85714285714283
83,ape,epic,29,21,1,0,14.9381600000000000,746.908,50,50,31,18628.000000000000000000,1,1312054,523,1476.0148468456102,1476.0148468456102,29.520296936912203,8,,,,
84,ghost,epic,29,24,1,0,18.2066200000000000,910.331,50,50,8,18000,1,2803065,678,776.9646391142269,776.9646391142269,15.539292782284537,19,,,100.000000000000000000,
85,diver,rare,24,29,1,0,7.5666733333333333,1135.001,150,150,32,5600.000000000000000000,1,3711517,707,2060.494002326764,2060.494002326764,13.736626682178427,4,,,100.000000000000000000,
86,cobra,legendary,29,24,1,0,29.6956000000000000,296.956,10,10,12,73400.000000000000000000,1,2088974,625,1702.0652588515156,1702.0652588515156,170.20652588515156,6,,,,
87,clock,common,29,29,1,0,2.2843106448311157,4463.543,1954,2000,28,137.200000000000000000,0,554757,303,144.9656418505781,144.9656418505781,0.07418917187849441,47,,,,
88,ladybug,rare,29,21,1,0,9.2922533333333333,1393.838,150,150,31,5570.000000000000000000,0,2039416,732,1180.0025256687727,1180.0025256687727,7.866683504458485,13,,,,
89,dragon,epic,29,24,1,100.000000000000000000,14.9049800000000000,745.249,50,50,7,12350,0,996697,394,562.0422827959818,562.0422827959818,11.240845655919635,21,,,,
90,virus,common,29,29,1,0,2.3838000000000000,4767.600,2000,2000,13,156.800000000000000000,0,488832,198,111.1016044352301,111.1016044352301,0.05555080221761505,53,,,,
91,cougar,rare,29,29,1,0,8.5697533333333333,1285.463,150,150,10,2900,1,1969205,990,1348.9133045092387,1348.9133045092387,8.992755363394926,10,,,,
92,botroyale,legendary,29,24,1,0,14.6293000000000000,146.293,10,10,4,39200.000000000000000000,0,742588,351,291.35806221461775,291.35806221461775,29.135806221461774,35,,,,
93,mummy,epic,29,21,1,0,13.8556600000000000,692.783,50,50,19,13919.000000000000000000,2,2186475,1146,1715.474226704259,1715.474226704259,34.30948453408518,5,,,200.000000000000000000,
94,frankie,rare,29,29,1,0,6.0349866666666667,905.248,150,150,19,2500,0,670363,405,290.12007645986114,290.12007645986114,1.9341338430657409,36,,,,
