id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.8729000000000000,308.729,10,10,15,56400.000000000000000000,0,331864,57,70.26403767985514,70.26403767985514,7.026403767985514,51,,,,
4,8ball,common,29,29,1,0,4.2035483510340973,15040.296,3309,3578,28,110,0,565892,451,332.062515914465,332.062515914465,0.10035131940600332,32,,,,
7,alien,common,29,29,1,0,4.7106455000000000,9421.291,2000,2000,15,200.000000000000000000,0,709567,213,343.77273371847895,343.77273371847895,0.17188636685923947,30,,,,
8,angel,epic,29,29,1,0,15.2724800000000000,763.624,50,50,17,10400,0,163423,54,22.738622124845417,22.738622124845417,0.45477244249690835,65,,,,
9,banana,rare,29,29,1,0,7.9644933333333333,1194.674,150,150,27,2000.000000000000000000,0,599831,160,381.85177237430923,381.85177237430923,2.545678482495395,27,,,,
11,basketball,common,24,29,1,0,3.1999028032486246,12214.029,3619,4235,7,83.400000000000000000,0,335158,314,86.89144413366148,86.89144413366148,0.02400979390264202,48,,,,
12,beachball,common,29,29,1,0,3.6084132609316948,12625.838,3265,3499,5,118.800000000000000000,0,523650,117,43.14834383330982,43.14834383330982,0.013215419244505306,54,,,,
13,bomb,uncommon,29,21,1,0,5.2616916666666667,3157.015,600,600,33,1050.000000000000000000,0,3668494,835,1690.152882705825,1690.152882705825,2.816921471176375,10,,,,
14,shades,epic,29,29,1,0,14.9784600000000000,748.923,50,50,23,11111,0,281127,65,83.8964964773345,83.8964964773345,1.6779299295466898,49,,,,
15,bowling,common,29,24,1,0,2.9551435000000000,5910.287,1998,2000,26,195,0,56680,71,5.252877242668551,5.252877242668551,0.0026290676890232986,80,,,,
17,ninja,rare,29,29,1,0,10.4845800000000000,1048.458,100,100,32,5020.000000000000000000,0,2421,2,1.0090986607056844,1.0090986607056844,0.010090986607056844,83,,,,
18,burger,rare,29,24,1,300.000000000000000000,9.6507800000000000,1447.617,150,150,29,8000,2,3234505,754,1961.3643521572346,1961.3643521572346,13.075762347714898,8,,,,
19,button,common,29,29,1,0,3.8335764741095480,12807.979,3084,3341,32,120,0,533124,244,427.615404626392,427.615404626392,0.13865609747937482,25,,,,
20,cat,uncommon,29,24,1,0,5.1807716666666667,3108.463,600,600,26,968.800000000000000000,1,1923437,364,556.0177476134029,556.0177476134029,0.9266962460223381,21,,,,
21,cherry,rare,29,29,1,0,10.2383300000000000,1023.833,98,100,16,3200.000000000000000000,0,39280,20,10.116215844373034,10.116215844373034,0.10322669228952075,72,,,,
22,egg,rare,29,29,1,0,13.9178000000000000,1391.780,100,100,31,7720.000000000000000000,2,3024783,719,1524.419504218121,1524.419504218121,15.24419504218121,12,,,,
23,coconut,rare,29,29,1,0,6.9928251748251748,1999.948,274,286,25,1580,0,265458,119,233.567284834352,233.567284834352,0.8524353461107737,38,,,,
24,cute,uncommon,29,29,1,0,5.6713075862068966,4111.698,708,725,27,450,0,80384,35,24.860001580449516,24.860001580449516,0.03511299658255582,63,,,,
25,devil,epic,29,24,1,0,14.3959756097560976,1180.470,81,82,4,8002.400000000000000000,1,1981925,806,930.4042124481624,930.4042124481624,11.486471758619288,14,,,,
26,revolver,uncommon,29,29,1,0,4.1114366666666667,2466.862,600,600,19,895,0,303066,133,155.9896480662197,155.9896480662197,0.2599827467770328,42,,,,
27,disguise,epic,29,29,1,0,12.2504189189189189,906.531,73,74,19,8000,0,48457,14,8.318718016932854,8.318718016932854,0.11395504132784731,75,,,,
28,dog,uncommon,29,29,1,0,4.9936083333333333,2996.165,600,600,10,536,0,187774,123,110.44254416889197,110.44254416889197,0.18407090694815328,47,100.000000000000000000,,,
29,donut,uncommon,29,29,1,0,5.5010697050938338,4103.798,686,746,32,400,0,208379,106,35.99077441556798,35.99077441556798,0.05246468573697956,58,,,,
30,baseball,epic,29,29,1,0,9.6645571428571429,676.519,69,70,13,6718.800000000000000000,0,830,1,0.23185102965328153,0.23185102965328153,0.0033601598500475585,86,,,,
31,bowie,rare,29,29,1,0,7.8614841772151899,2484.229,312,316,20,1350,0,336623,178,245.10035808097564,245.10035808097564,0.7855780707723579,36,,,,
32,eyeball,rare,29,29,1,0,6.9985570934256055,2022.583,276,289,5,1500,0,741,1,0.06105781109611874,0.06105781109611874,0.00022122395324680703,87,,,,
33,eyeball2,epic,29,29,1,0,10.4579200000000000,784.344,71,75,5,5990.000000000000000000,0,117037,51,9.643755785771187,9.643755785771187,0.13582754627846744,74,,,,
34,discoball,epic,29,29,1,0,14.0393396226415094,744.085,53,53,10,8500,1,1716041,337,550.7544824916295,550.7544824916295,10.391594009276028,22,,,,
35,fishcake,uncommon,29,29,1,0,5.3577148703956344,3927.205,683,733,10,400,0,26869,18,6.1382825079312315,6.1382825079312315,0.008987236468420545,76,,,,
36,floater,rare,29,29,1,0,8.5251266666666667,1278.769,150,150,28,2940.000000000000000000,0,4627,4,0.6759653908019345,0.6759653908019345,0.004506435938679563,84,,,,
37,fox,uncommon,29,29,1,0,5.9878527528809219,4676.513,709,781,3,380,0,1004554,351,341.8664340271293,341.8664340271293,0.4821811481341739,31,,,,
38,fox777,legendary,29,29,1,0,31.6604285714285714,443.246,14,14,12,104100.000000000000000000,0,1750480,409,1013.7537470597026,1013.7537470597026,72.4109819328359,13,,,,
40,gamer,rare,29,29,1,0,10.2745800000000000,1027.458,99,100,6,4500,0,433848,88,184.97056864239863,184.97056864239863,1.868389582246451,40,,,,
41,xmasball,epic,29,29,1,0,10.7839166666666667,647.035,60,60,33,8005.000000000000000000,0,111121,36,16.749735693073386,16.749735693073386,0.2791622615512231,69,,,,
42,derp,uncommon,29,29,1,0,7.0796380952380952,2973.448,420,420,4,1670.000000000000000000,0,191346,63,26.419171749819004,26.419171749819004,0.06290278988052143,62,,,,
43,moneybag,legendary,29,29,1,0,19.0633000000000000,190.633,10,10,24,41000.138000000000000000,0,277284,96,72.39208014393564,72.39208014393564,7.239208014393564,50,,,,
44,moon,uncommon,29,24,1,0,6.1271966666666667,3676.318,600,600,8,8000,3,8502124,2498,4075.0936978583723,5075.093697858372,8.458489496430621,2,400.000000000000000000,1000,,
45,bull,uncommon,29,29,1,0,6.3727370466321244,4919.753,738,772,21,432.000000000000000000,0,327230,92,44.92751414297235,44.92751414297235,0.060877390437631906,53,,,,
46,opencan,uncommon,29,29,1,0,4.9948816666666667,2996.929,600,600,7,517.000000000000000000,0,794679,250,478.8227649391864,478.8227649391864,0.7980379415653107,23,,,,
47,candyswirl,rare,29,19,1,0,11.4800800000000000,1148.008,100,100,6,6850.000000000000000000,1,1727822,837,896.717543301346,896.717543301346,8.96717543301346,15,,,,
48,royman,epic,29,29,1,0,12.4748200000000000,623.741,50,50,17,6980,0,44305,11,6.009141327825438,6.009141327825438,0.12018282655650876,77,,,,
49,panda,uncommon,29,29,1,0,5.4644733333333333,3278.684,599,600,21,670,1,2312027,562,781.9275836116385,781.9275836116385,1.3053882864968924,17,,,,
50,melon,rare,29,29,1,0,7.0060625000000000,1905.649,268,272,23,1350,0,234977,46,70.12399041271249,70.12399041271249,0.2616566806444496,52,,,,
51,casinochip,uncommon,29,29,1,0,5.1275566666666667,3076.534,600,600,32,2500.000000000000000000,2,3816193,871,2825.7312799436963,2825.7312799436963,4.709552133239494,6,100.000000000000000000,,,
52,pizza,rare,29,29,1,0,8.9403400000000000,1341.051,150,150,4,4000,0,717020,191,271.0177477270545,271.0177477270545,1.8067849848470299,34,,,,
53,jackolantern,rare,29,29,1,0,9.6582133333333333,1448.732,150,150,30,2090.000000000000000000,0,123714,29,24.311193530064937,24.311193530064937,0.16207462353376625,64,,,,
54,waffle,uncommon,29,29,1,0,5.1479259259259259,3752.838,680,729,14,380,0,22621,25,5.582154986490186,5.582154986490186,0.008209051450720862,79,,,,
