id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,BetPrize,RankPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,30.0278000000000000,300.278,10,10,14,63900.000000000000000000,0,81366,65,34.574418653878205,34.574418653878205,3.4574418653878203,64,,,,
4,8ball,common,29,29,1,0,4.1781168758716876,14978.549,3316,3585,25,137.998000000000000000,0,340715,285,87.61824347849574,87.61824347849574,0.026422871977833457,51,,,,
7,alien,common,29,29,1,0,4.6580410000000000,9316.082,2000,2000,7,189.800000000000000000,0,320093,198,131.91835373419036,131.91835373419036,0.06595917686709518,47,,,,
8,angel,epic,29,17,1,0,17.8754400000000000,893.772,50,50,31,30280.000000000000000000,0,2409843,1241,530.6118939493734,530.6118939493734,10.612237878987468,28,100.000000000000000000,,,
9,banana,rare,29,29,1,0,7.9184133333333333,1187.762,150,150,9,2000,0,311121,80,67.37177661260353,67.37177661260353,0.4491451774173568,57,,,,
11,basketball,common,29,29,1,0,3.8993791634391944,10068.197,2383,4284,31,120,0,210046,263,27.36521014677482,27.36521014677482,0.011483512440946211,69,,,,
12,beachball,common,29,29,1,0,3.5900550484883058,12586.733,3272,3506,9,128,0,479528,218,202.1906488700867,202.1906488700867,0.0617942080898798,43,,,,
13,bomb,uncommon,21,29,1,0,5.0787850000000000,3047.271,600,600,17,825.000000000000000000,2,2682728,741,1848.292730576276,1848.292730576276,3.0804878842937935,10,,,,
14,shades,epic,29,29,1,0,14.7158800000000000,735.794,50,50,25,10500,0,26487,14,5.79501311092814,5.79501311092814,0.11590026221856281,83,,,,
15,bowling,common,24,29,1,0,3.0085738146551724,5583.913,1854,2000,20,157.000000000000000000,0,242333,259,47.62494554827495,47.62494554827495,0.025687672895509682,59,,,,
17,ninja,rare,29,29,1,0,10.4216500000000000,1042.165,100,100,28,5650.000000000000000000,0,11729,14,2.4210953929342507,2.4210953929342507,0.024210953929342506,85,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.3391400000000000,1400.871,150,150,22,3626.400000000000000000,0,1822507,393,662.0012014947733,662.0012014947733,4.413341343298489,26,,,,
19,button,common,29,29,1,0,3.8252503730229782,12818.414,3093,3351,26,118.000000000000000000,0,72062,116,13.359299667934389,13.359299667934389,0.004319204548313737,78,,,,
20,cat,uncommon,29,29,1,0,5.1370100000000000,3082.206,600,600,32,1075.400000000000000000,0,2038073,539,591.7964929263675,591.7964929263675,0.9863274882106124,27,,,,
21,cherry,rare,29,29,1,0,10.1443900000000000,1014.439,98,100,19,3962.000000000000000000,0,598596,237,236.4702651755858,236.4702651755858,2.412961889546794,40,,,,
22,egg,rare,29,29,1,0,13.6859400000000000,1368.594,100,100,23,6860.000000000000000000,0,2257960,606,1667.9390101101615,1667.9390101101615,16.679390101101614,12,,,,
23,coconut,rare,29,29,1,0,6.8828194444444444,1982.252,275,288,23,1568.523809523800000000,0,63707,27,22.89324156780873,22.89324156780873,0.08324815115566811,73,,,,
24,cute,uncommon,29,29,1,0,5.6417548209366391,4095.914,709,726,31,600,0,38596,53,5.028363552864234,5.028363552864234,0.0070921911888071005,84,,,,
25,devil,epic,29,29,1,0,13.9171234567901235,1127.287,80,81,15,9500,1,1833422,420,1167.869948780468,1167.869948780468,14.598374359755848,16,,,,
26,revolver,uncommon,29,29,1,0,3.9570583333333333,2374.235,600,600,18,1118.000000000000000000,0,1603046,757,742.1998254400194,742.1998254400194,1.2369997090666989,22,,,,
27,disguise,epic,29,29,1,0,12.1354533333333333,910.159,74,75,21,8000,0,130337,65,27.456802672075398,27.456802672075398,0.37103787394696486,68,,,,
28,dog,uncommon,29,29,1,0,4.7729383333333333,2863.763,600,600,5,675,0,571125,209,430.0759918897801,430.0759918897801,0.7167933198163001,34,,,,
29,donut,uncommon,29,29,1,0,5.4406671105193076,4085.941,691,751,19,600,0,238698,212,165.35651554320629,165.35651554320629,0.2393003119293868,46,,,,
30,baseball,epic,29,29,1,0,9.6116857142857143,672.818,69,70,23,6718.800000000000000000,0,4524,8,1.6257087110171047,1.6257087110171047,0.023560995811842098,86,,,,
31,bowie,rare,29,29,1,0,7.7833507692307692,2529.589,321,325,31,1420,0,167116,93,21.772204464205082,21.772204464205082,0.06782618213148,74,,,,
32,eyeball,rare,29,29,1,0,7.0002636986301370,2044.077,279,292,23,1420,0,37671,35,13.537151382123199,13.537151382123199,0.04852025584990394,77,,,,
33,eyeball2,epic,29,29,1,0,10.3139866666666667,773.549,71,75,23,6640.000000000000000000,0,67386,52,24.21529778969908,24.21529778969908,0.3410605322492828,71,,,,
34,discoball,epic,29,29,1,0,13.8334716981132075,733.174,53,53,5,8709.332000000000000000,0,287252,117,241.74298387098332,241.74298387098332,4.561188374924214,38,,,,
35,fishcake,uncommon,29,29,1,0,5.3221563342318059,3949.040,692,742,3,475,0,44221,51,6.653109526905421,6.653109526905421,0.009614320125585869,82,,,,
36,floater,rare,29,29,1,0,8.5050733333333333,1275.761,150,150,25,3900,0,65192,37,14.263166637506224,14.263166637506224,0.09508777758337482,76,,,,
37,fox,uncommon,29,29,1,0,5.9339672955974843,4717.504,723,795,23,419,0,82559,55,29.66774656782961,29.66774656782961,0.04103422761802159,67,,,,
38,fox777,legendary,29,29,1,0,30.6540714285714286,429.157,14,14,23,100000,0,1059398,399,882.7437712767378,882.7437712767378,63.053126519766984,20,,,,
40,gamer,rare,29,29,1,0,9.5409200000000000,954.092,99,100,4,2720.000000000000000000,0,930563,306,437.96992619561297,437.96992619561297,4.423938648440535,33,,,,
41,xmasball,epic,29,29,1,0,10.7358333333333333,644.150,60,60,23,6980.000000000000000000,0,323998,97,116.42934813265249,116.42934813265249,1.9404891355442082,49,,,,
42,derp,uncommon,29,19,1,0,6.9942309523809524,2937.577,420,420,29,1329.800000000000000000,0,279812,139,69.26177651866618,69.26177651866618,0.16490899171110995,56,,,,
43,moneybag,legendary,29,29,1,0,17.7921000000000000,177.921,10,10,25,39813.280000000000000000,0,527189,344,128.3227863116073,128.3227863116073,12.83227863116073,48,,,,
44,moon,uncommon,24,17,1,0,5.8069983333333333,3484.199,600,600,20,5000,2,8732680,3189,3814.382834139905,3814.382834139905,6.357304723566508,5,400.000000000000000000,191,,
45,bull,uncommon,29,29,1,0,6.3169239690721649,4901.933,742,776,20,925,0,331185,145,196.61792377169263,196.61792377169263,0.26498372475969356,45,,,,
46,opencan,uncommon,29,29,1,0,4.9115016666666667,2946.901,600,600,10,679.000000000000000000,1,3695785,529,1584.128725684853,1584.128725684853,2.640214542808088,14,,,,
47,candyswirl,rare,29,21,1,0,10.7598800000000000,1075.988,100,100,30,7881.400000000000000000,0,2042259,1236,954.737784281403,954.737784281403,9.547377842814031,19,,,,
48,royman,epic,29,29,1,0,12.3420000000000000,617.100,50,50,23,6969,0,70077,29,25.182314178148907,25.182314178148907,0.5036462835629781,70,,,,
49,panda,uncommon,29,29,1,0,5.3616200000000000,3216.972,599,600,20,860.000000000000000000,0,444030,253,217.60464132222174,217.60464132222174,0.36327986865145534,41,,,,
50,melon,rare,29,29,1,0,6.9911569343065693,1915.577,270,274,5,1593.800000000000000000,0,231825,49,69.9030286994306,69.9030286994306,0.2589001062941874,55,,,,
51,casinochip,uncommon,29,24,1,0,4.9229616666666667,2953.777,600,600,13,2400,0,2196330,1090,1091.3038430445447,1091.3038430445447,1.8188397384075745,17,,,,
52,pizza,rare,29,29,1,0,8.7750666666666667,1316.260,150,150,6,4900.000000000000000000,1,1069163,355,704.3676633451314,704.3676633451314,4.695784422300876,23,,,,
53,jackolantern,rare,29,29,1,0,9.5690533333333333,1435.358,150,150,23,2400,0,117357,88,42.17247948692183,42.17247948692183,0.28114986324614555,63,,,,
54,waffle,uncommon,29,29,1,0,5.1164959349593496,3775.974,689,738,29,490.5,0,73807,84,21.0136960839936,21.0136960839936,0.030498833213343398,75,,,,
55,saturn,common,29,29,1,0,3.6531340000000000,7306.268,1996,2000,28,180,0,391720,331,80.85868252367676,80.85868252367676,0.04051036198581,52,,,,
56,marble,rare,29,29,1,0,7.2861527777777778,2098.412,279,288,8,1600.000000000000000000,0,930194,202,406.1907027226747,406.1907027226747,1.455880654919981,35,,,,
57,skull,uncommon,29,29,1,0,6.5407320061255743,4271.098,651,653,27,1350,0,712576,295,266.10453296283947,266.10453296283947,0.4087627234452219,37,,,,
58,skullpatch,rare,29,29,1,0,8.9041666666666667,1335.625,150,150,5,2100,0,145923,79,44.0006886958137,44.0006886958137,0.293337924638758,61,,,,
59,football,common,19,17,1,0,3.7619230000000000,7523.846,1997,2000,4,900,2,6159878,3042,3054.5749489009304,3054.5749489009304,1.5295818472212972,7,100.000000000000000000,,,
60,starballoon,common,29,24,1,0,3.4924181046676096,12345.698,3272,3687,31,120,0,344744,368,44.91393317101843,44.91393317101843,0.01372675219163155,60,,,,
61,tamagochi,epic,29,29,1,0,11.9435921052631579,907.713,76,76,23,6965,0,183909,118,66.08807766013366,66.08807766013366,0.8695799692122851,58,,,,
62,target,uncommon,29,29,1,0,5.0284162234042553,3781.369,717,752,23,505,0,83089,23,29.85820315864284,29.85820315864284,0.041643240109683184,66,,,,
64,tomato,uncommon,29,29,1,0,4.9104229765013055,3761.384,744,766,31,478.000000000000000000,0,56202,40,7.322108208054608,7.322108208054608,0.00984154329039598,80,,,,
65,volleyball,common,29,29,1,0,3.0118315000000000,6023.663,2000,2000,6,173.000000000000000000,0,1185891,553,476.84709214552123,476.84709214552123,0.23842354607276062,31,,,,
66,racoon,uncommon,29,29,1,0,6.3297353689567430,4975.172,740,786,15,631.998000000000000000,0,118815,164,23.049296320282558,23.049296320282558,0.031147697730111563,72,,,,
67,peach,rare,29,29,1,0,10.0310400000000000,1003.104,100,100,26,3000,0,37754,24,6.999070240392925,6.999070240392925,0.06999070240392925,81,,,,
68,watermelon,uncommon,29,29,1,0,4.0380983333333333,2422.859,600,600,25,670,1,1016949,431,700.9100166832532,700.9100166832532,1.1681833611387553,24,,,,
69,citrus,epic,29,29,1,0,15.2140800000000000,760.704,50,50,30,7800,0,885129,384,667.7636344554566,667.7636344554566,13.355272689109132,25,,,,
70,potion,epic,29,29,1,0,13.5538600000000000,677.693,50,50,13,11480.000000000000000000,0,668958,402,474.4964502549939,474.4964502549939,9.489929005099878,32,,,,
71,crlogo,legendary,21,19,1,0,27.6631000000000000,276.631,10,10,17,68733.333320000000000000,4,8411445,2699,4625.144859439286,5125.144859439286,512.5144859439285,3,400.000000000000000000,124,500,
72,yinyang,uncommon,29,29,1,0,5.3986977715877437,3876.265,690,718,31,415,0,74230,52,9.67083186156887,9.67083186156887,0.01401569835009981,79,,,,
73,waffle2,legendary,29,29,1,0,16.7732777777777778,301.919,18,18,8,41600,0,687014,170,200.78504438065568,200.78504438065568,11.154724687814204,44,,,,
74,snowman,epic,29,29,1,0,12.0934000000000000,604.670,50,50,32,7619.038095238095,0,230092,90,32.66089374293194,32.66089374293194,0.6532178748586388,65,,,,
75,crosshair,common,17,19,1,0,3.2537805000000000,6507.561,2000,2000,28,825,1,5847184,2004,3242.652318820893,3242.652318820893,1.6213261594104464,6,,,,
76,xmasball2,common,29,29,1,0,3.8711763122476447,11505.136,2752,4002,31,55,0,323712,262,42.17384242990949,42.17384242990949,0.015324797394589204,62,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.2372600000000000,1123.726,100,100,11,10323.000000000000000000,1,3609042,1008,2651.8634927493113,2651.8634927493113,26.518634927493114,8,,,,
78,vase,common,29,29,1,0,2.4331675000000000,4866.335,1999,2000,21,159.000000000000000000,0,419649,184,88.85811281861736,88.85811281861736,0.04445128205033384,50,,,,
79,ufo,uncommon,24,21,1,0,5.6615150000000000,3396.909,600,600,23,2880,4,7753805,2111,5294.155067058921,6294.155067058921,10.490258445098203,2,200.000000000000000000,,1000,
80,wheeee,rare,29,29,1,0,8.4263600000000000,1263.954,150,150,16,2560.000000000000000000,0,608777,99,335.1002417957326,335.1002417957326,2.2340016119715504,36,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.2611000000000000,863.055,50,50,21,18000,0,422109,116,240.4483670173392,240.4483670173392,4.808967340346784,39,,,,
83,ape,epic,29,29,1,0,15.5190000000000000,775.950,50,50,8,18911.000000000000000000,0,2877055,711,1262.9160978692375,1262.9160978692375,25.25832195738475,15,,,,
84,ghost,epic,19,17,1,0,20.7077400000000000,1035.387,50,50,23,45200.000000000000000000,6,9848265,2502,9611.874479779835,12611.874479779835,252.2374895955967,1,1100.000000000000000000,185.45454545454544,3000,1000
85,diver,rare,29,24,1,0,7.8935933333333333,1184.039,150,150,19,5650.000000000000000000,3,7857639,1448,4052.305136252719,4052.305136252719,27.015367575018125,4,,,,
86,cobra,legendary,29,29,1,0,32.2065000000000000,322.065,10,10,11,75400.000000000000000000,1,3542919,728,1873.180016654738,1873.180016654738,187.3180016654738,9,,,,
87,clock,common,29,29,1,0,2.3331705000000000,4666.341,2000,2000,27,191.000000000000000000,0,1614562,558,510.17318566086954,510.17318566086954,0.2550865928304348,30,,,,
88,ladybug,rare,29,24,1,0,9.4704933333333333,1420.574,150,150,17,4492.190000000000000000,0,3341840,779,1651.0233149365365,1651.0233149365365,11.00682209957691,13,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.5296200000000000,776.481,50,50,11,12000,1,2153185,423,1691.7022526533085,1691.7022526533085,33.83404505306617,11,,,,
90,virus,common,24,29,1,0,2.4325575000000000,4865.115,2000,2000,31,154.000000000000000000,0,548094,393,71.40677513585784,71.40677513585784,0.03570338756792892,54,,,,
91,cougar,rare,29,24,1,0,9.0238466666666667,1353.577,150,150,6,4142.857142857,0,1893831,1013,871.3395818263162,871.3395818263162,5.808930545508775,21,,,,
