id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,ZonePrize,RankPrize,bets,BetPrize
58,skullpatch,rare,29,29,1,0,9.0767600000000000,1361.514,150,150,26,2450,0,371902,97,48.81720001870571,48.81720001870571,0.32544800012470476,48,,,,
59,football,common,24,19,1,0,4.0887215000000000,8177.443,1997,2000,18,1094,5,8649744,2429,4285.510614759101,5285.510614759101,2.64672539547276,2,,1000,400.000000000000000000,223.25
60,starballoon,common,29,29,1,0,3.4548428066358444,12703.457,3414,3678,11,95.600000000000000000,0,130385,80,27.904539852584257,27.904539852584257,0.008173561761155319,57,,,,
61,tamagochi,epic,29,29,1,0,11.9809210526315789,910.550,76,76,17,7093.000000000000000000,0,19852,12,1.8574261436044486,1.8574261436044486,0.024439817679005903,84,,,,
62,target,uncommon,29,24,1,0,5.0409959839357430,3765.624,712,747,4,375,0,1025719,190,324.9055150519914,324.9055150519914,0.4563279705786396,27,,,,
64,tomato,uncommon,29,29,1,0,4.9723622047244094,3788.940,740,762,14,370,0,111989,131,14.057582559032447,14.057582559032447,0.018996733187881684,70,,,,
65,volleyball,common,29,29,1,0,3.0745870000000000,6149.174,2000,2000,20,198,0,8656,27,2.268171953858478,2.268171953858478,0.001134085976929239,82,,,,
66,racoon,uncommon,29,29,1,0,6.3421126760563380,4953.190,735,781,21,445,0,89218,116,12.152455611684468,12.152455611684468,0.016533953213176147,73,,,,
67,peach,rare,29,29,1,0,10.1536600000000000,1015.366,100,100,13,3546.400000000000000000,0,707886,243,296.87449076170043,296.87449076170043,2.9687449076170043,30,,,,
68,watermelon,uncommon,29,29,1,0,4.1334000000000000,2480.040,600,600,10,596.600000000000000000,0,1036138,380,288.41150410306875,288.41150410306875,0.48068584017178123,33,,,,
69,citrus,epic,29,29,1,0,15.6745400000000000,783.727,50,50,17,9000,0,1482048,326,291.2845230980231,291.2845230980231,5.825690461960462,31,,,,
70,potion,epic,29,29,1,0,13.8702200000000000,693.511,50,50,29,10500,1,2207116,424,1062.842076212702,1062.842076212702,21.256841524254042,17,,,,
71,crlogo,legendary,24,24,1,0,33.3451000000000000,333.451,10,10,7,72464.800000000000000000,0,5909116,1606,3971.553634502967,4471.553634502967,447.1553634502967,3,,500,600.000000000000000000,
72,yinyang,uncommon,29,29,1,0,5.4345804195804196,3885.725,687,715,14,400,0,17514,27,3.479263134202448,3.479263134202448,0.005064429598547959,81,,,,
73,waffle2,legendary,29,29,1,0,17.3971666666666667,313.149,18,18,8,39000,0,26957,17,4.376626114058469,4.376626114058469,0.2431458952254705,80,,,,
74,snowman,epic,29,29,1,0,12.3523800000000000,617.619,50,50,17,6750,0,276758,71,25.89449650673383,25.89449650673383,0.5178899301346767,60,,,,
75,crosshair,common,21,29,1,0,3.4951055000000000,6990.211,2000,2000,22,1000,1,2942563,1052,1757.2840304829242,1757.2840304829242,0.8786420152414621,7,,,200.000000000000000000,
76,xmasball2,common,29,29,1,0,3.4952038914771170,12753.999,3429,3982,14,55,0,131603,165,21.615789366749247,21.615789366749247,0.006303817254811679,62,,,,
77,xmasball1,rare,29,29,1,100.000000000000000000,11.4575600000000000,1145.756,100,100,33,8480,0,66301,17,14.079538310889053,14.079538310889053,0.14079538310889053,69,,,,
78,vase,common,29,29,1,0,2.4866320000000000,4973.264,1999,2000,18,148.000000000000000000,0,632680,140,197.0812807117745,197.0812807117745,0.09858993532354902,39,,,,
79,ufo,uncommon,29,29,1,0,5.8812983333333333,3528.779,600,600,23,1500,0,2148797,615,1103.013263675853,1103.013263675853,1.8383554394597552,16,,,,
80,wheeee,rare,29,29,1,0,8.8768600000000000,1331.529,150,150,21,4200,0,100345,41,12.767621261585067,12.767621261585067,0.08511747507723377,71,,,,
81,owl,epic,29,29,1,200.000000000000000000,17.5300600000000000,876.503,50,50,18,18400.000000000000000000,0,361179,67,66.54038931855014,66.54038931855014,1.3308077863710028,46,,,,
83,ape,epic,29,24,1,0,16.9059000000000000,845.295,50,50,8,22200.000000000000000000,0,2324396,408,724.6796077495966,724.6796077495966,14.493592154991932,20,,,100.000000000000000000,
84,ghost,epic,21,21,1,0,22.4334200000000000,1121.671,50,50,16,49599.800000000000000000,5,7365582,1683,3884.4949533595836,3884.4949533595836,77.68989906719167,4,,,300.000000000000000000,184
85,diver,rare,29,21,1,0,8.1230333333333333,1218.455,150,150,32,5650.000000000000000000,0,2690156,887,1248.6854401541,1248.6854401541,8.324569601027333,12,,,,
86,cobra,legendary,29,29,1,0,33.1534000000000000,331.534,10,10,21,75400.000000000000000000,3,4120397,687,1988.8037736175468,1988.8037736175468,198.88037736175468,5,,,,
87,clock,common,29,29,1,0,2.4529145000000000,4905.829,2000,2000,9,200.000000000000000000,0,665338,237,290.53271624871604,290.53271624871604,0.145266358124358,32,,,,
88,ladybug,rare,29,29,1,0,9.6179000000000000,1442.685,150,150,16,4880,0,203612,74,37.208129129118014,37.208129129118014,0.2480541941941201,53,,,,
89,dragon,epic,29,29,1,100.000000000000000000,16.3843600000000000,819.218,50,50,32,11665.000000000000000000,2,4080679,856,1681.1347277444281,1681.1347277444281,33.62269455488856,8,,,,
90,virus,common,29,29,1,0,2.5441155000000000,5088.231,2000,2000,4,165,0,251256,103,140.5759650926023,140.5759650926023,0.07028798254630116,42,,,,
91,cougar,rare,29,29,1,0,9.5102600000000000,1426.539,150,150,6,2600.000000000000000000,1,1277247,296,679.0850345796775,679.0850345796775,4.527233563864517,21,,,,
92,botroyale,legendary,29,29,1,0,23.4076000000000000,234.076,10,10,27,47240.000000000000000000,0,1146110,272,364.76199241961626,364.76199241961626,36.47619924196162,26,,,,
93,mummy,epic,29,29,1,0,15.1187200000000000,755.936,50,50,16,9523,1,883739,251,505.3516308087698,505.3516308087698,10.107032616175395,23,,,,
94,frankie,rare,29,29,1,0,7.1160400000000000,1067.406,150,150,27,3080,0,688439,244,218.00267044621535,218.00267044621535,1.4533511363081024,37,,,,
95,earth,uncommon,29,29,1,0,2.8894366666666667,1733.662,600,600,18,920,0,827739,358,178.3708227191728,178.3708227191728,0.29728470453195466,40,,,,
131,bat,epic,29,24,1,0,9.5128200000000000,475.641,50,50,16,11760.000000000000000000,0,148949,40,26.71844442781052,26.71844442781052,0.5343688885562105,59,,,,
