id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
20,cat,uncommon,29,29,1,0,5.1420066666666667,3085.204,600,600,24,1155.400000000000000000,0,1007267,463,637.028728011908,637.028728011908,1.0617145466865134,21,,,,
21,cherry,rare,29,29,1,0,10.1562200000000000,1015.622,98,100,5,3662.000000000000000000,0,992864,275,460.5511405572196,460.5511405572196,4.699501434257343,27,,,,
22,egg,rare,29,29,1,0,13.7108800000000000,1371.088,100,100,7,8000,0,1423521,466,629.2825795211977,629.2825795211977,6.292825795211977,22,,,,
23,coconut,rare,29,29,1,0,6.8571770833333333,1974.867,275,288,23,1390.476190476,0,48763,31,23.953878051824457,23.953878051824457,0.08710501109754348,71,,,,
24,cute,uncommon,29,29,1,0,5.6464173553719008,4099.299,709,726,8,500,0,44439,64,8.11616844844461,8.11616844844461,0.011447346189625684,80,,,,
25,devil,epic,29,24,1,0,13.9672469135802469,1131.347,80,81,11,8640.000000000000000000,0,1377446,515,458.2337533447887,458.2337533447887,5.7279219168098585,28,,,,
26,revolver,uncommon,29,24,1,0,3.9687500000000000,2381.250,600,600,18,1070.000000000000000000,1,1965556,802,1474.6536922728699,1474.6536922728699,2.4577561537881163,14,,,,
27,disguise,epic,29,29,1,0,12.1569466666666667,911.771,74,75,21,8000,0,288397,109,27.427138238587446,27.427138238587446,0.37063700322415466,70,,,,
28,dog,uncommon,29,29,1,0,4.7834416666666667,2870.065,600,600,6,590,0,237519,133,34.7293036520138,34.7293036520138,0.05788217275335633,65,,,,
29,donut,uncommon,29,29,1,0,5.4359893333333333,4076.992,690,750,19,375,0,144566,96,51.57990047478077,51.57990047478077,0.07475347894895763,59,,,,
30,baseball,epic,29,29,1,0,9.6139571428571429,672.977,69,70,23,6718.800000000000000000,0,6606,10,3.245069384786669,3.245069384786669,0.04702999108386477,84,,,,
31,bowie,rare,29,29,1,0,7.7980617283950617,2526.572,320,324,8,1370.000000000000000000,0,158859,118,28.93121299226998,28.93121299226998,0.09041004060084369,68,,,,
32,eyeball,rare,29,24,1,0,6.9917525773195876,2034.600,278,291,27,1493.323809523800000000,0,62980,26,12.687171534246968,12.687171534246968,0.04563730767714737,76,,,,
33,eyeball2,epic,29,29,1,0,10.3184133333333333,773.881,71,75,23,6640.000000000000000000,0,,,,,,86,,,,
34,discoball,epic,29,29,1,0,13.8421886792452830,733.636,53,53,17,8709.332000000000000000,0,574496,264,216.20946360131458,216.20946360131458,4.079423841534237,40,,,,
35,fishcake,uncommon,29,29,1,0,5.3194972899728997,3925.789,688,738,8,300,0,39668,50,7.194481719203966,7.194481719203966,0.010457095522098787,82,,,,
36,floater,rare,29,29,1,0,8.5086000000000000,1276.290,150,150,25,3800,0,55970,33,10.916439814597334,10.916439814597334,0.0727762654306489,77,,,,
37,fox,uncommon,29,29,1,0,5.9407006289308176,4722.857,723,795,23,465,0,112249,101,55.14014431924293,55.14014431924293,0.07626575977765274,58,,,,
38,fox777,legendary,29,29,1,0,30.7065000000000000,429.891,14,14,23,150000,1,2122060,381,846.5960998840349,846.5960998840349,60.47114999171678,17,,,,
40,gamer,rare,29,29,1,0,9.5544600000000000,955.446,99,100,14,2720.000000000000000000,0,263495,78,74.04990517945406,74.04990517945406,0.7479788401965056,51,,,,
41,xmasball,epic,29,29,1,0,10.7402333333333333,644.414,60,60,23,6980.000000000000000000,0,297180,101,145.98391156083898,145.98391156083898,2.4330651926806497,45,,,,
42,derp,uncommon,29,29,1,0,7.0169309523809524,2947.111,420,420,30,1500,0,199776,303,200.30783134633498,200.30783134633498,0.47692340796746424,44,,,,
43,moneybag,legendary,29,29,1,0,18.0955000000000000,180.955,10,10,17,38800.138000000000000000,0,437791,295,292.6909868104673,292.6909868104673,29.269098681046728,35,,,,
44,moon,uncommon,16,17,1,0,5.8493483333333333,3509.609,600,600,20,5100.000000000000000000,4,8582866,3662,6840.715330147437,7840.715330147437,13.067858883579062,2,1000,700.000000000000000000,119.71428571428571,
45,bull,uncommon,29,29,1,0,6.3333260309278351,4914.661,742,776,18,595.238095238,0,435226,182,277.0003826535875,277.0003826535875,0.37331587958704515,37,,,,
46,opencan,uncommon,29,29,1,0,4.9264033333333333,2955.842,600,600,9,510.000000000000000000,0,170136,115,55.92099732741624,55.92099732741624,0.0932016622123604,56,,,,
47,candyswirl,rare,29,21,1,0,10.8287600000000000,1082.876,100,100,27,7881.400000000000000000,1,2576246,1431,1486.905412885374,1486.905412885374,14.86905412885374,13,,,,
48,royman,epic,29,29,1,0,12.0637800000000000,603.189,50,50,23,7000,0,26956,9,13.241612221663557,13.241612221663557,0.26483224443327114,75,,,,
49,panda,uncommon,29,29,1,0,5.3712266666666667,3222.736,599,600,26,885,1,2235930,575,843.7901375626407,843.7901375626407,1.4086646703883818,18,,,,
50,melon,rare,29,29,1,0,6.9998832116788321,1917.968,270,274,28,1300,0,322461,117,71.54596754518263,71.54596754518263,0.2649850649821579,53,,,,
51,casinochip,uncommon,29,21,1,0,4.9546266666666667,2972.776,600,600,16,1800,1,4072595,1502,2187.5771205847313,2187.5771205847313,3.645961867641219,10,,,,
52,pizza,rare,29,29,1,0,8.7956066666666667,1319.341,150,150,14,4800.000000000000000000,0,1414168,417,640.9175955961967,640.9175955961967,4.272783970641312,20,,,,
53,jackolantern,rare,29,29,1,0,9.5747133333333333,1436.207,150,150,8,2491.000000000000000000,0,164768,110,30.167174960437393,30.167174960437393,0.20111449973624929,67,,,,
54,waffle,uncommon,29,29,1,0,5.1403080054274084,3788.407,688,737,20,380,0,169686,94,23.40758637149592,23.40758637149592,0.034022654609732444,72,,,,
55,saturn,common,29,29,1,0,3.6546695000000000,7309.339,1996,2000,8,360,0,398611,382,72.34676984969568,72.34676984969568,0.036245876678204246,52,,,,
56,marble,rare,29,29,1,0,7.2970347222222222,2101.546,279,288,33,1652.000000000000000000,0,97720,113,23.20827773103566,23.20827773103566,0.08318379115066545,73,,,,
57,skull,uncommon,29,29,1,0,6.5444578866768760,4273.531,651,653,4,1139.095238095200000000,0,1395481,615,444.07596747648006,444.07596747648006,0.6821443432818434,30,,,,
58,skullpatch,rare,29,29,1,0,8.9118200000000000,1336.773,150,150,29,2100,0,290043,82,63.93558392947159,63.93558392947159,0.42623722619647725,54,,,,
59,football,common,29,21,1,0,3.8433530000000000,7686.706,1997,2000,26,1000,1,6300758,2728,3508.4327989113685,3508.4327989113685,1.756851676971141,5,,100.000000000000000000,,
60,starballoon,common,29,29,1,0,3.4403720866465588,12547.037,3384,3687,19,100,0,383042,397,262.27405316956987,262.27405316956987,0.07750415282788707,38,,,,
61,tamagochi,epic,29,29,1,0,11.9474605263157895,908.007,76,76,33,7713.000000000000000000,0,263697,83,62.62743770815505,62.62743770815505,0.8240452330020401,55,,,,
62,target,uncommon,29,29,1,0,5.0193395472703063,3769.524,716,751,32,415,0,278715,122,50.854783230937684,50.854783230937684,0.07102623356276212,61,,,,
64,tomato,uncommon,29,29,1,0,4.9138838120104439,3764.035,744,766,8,311,0,24932,33,4.516500994504485,4.516500994504485,0.006070565852828608,83,,,,
65,volleyball,common,29,29,1,0,3.0170280000000000,6034.056,2000,2000,28,222.200000000000000000,0,1115920,475,277.473228134974,277.473228134974,0.13873661406748702,36,,,,
66,racoon,uncommon,29,29,1,0,6.3316348600508906,4976.665,740,786,21,580,0,67896,77,7.769379980504488,7.769379980504488,0.010499162135816876,81,,,,
67,peach,rare,29,24,1,0,10.0437600000000000,1004.376,100,100,22,3099.800000000000000000,0,324068,163,92.95393866353136,92.95393866353136,0.9295393866353137,47,,,,
68,watermelon,uncommon,29,29,1,0,4.0640216666666667,2438.413,600,600,9,705,0,315591,226,82.46211111847431,82.46211111847431,0.13743685186412385,49,,,,
69,citrus,epic,29,29,1,0,15.2798800000000000,763.994,50,50,22,9000,0,734688,413,558.470441905503,558.470441905503,11.16940883811006,23,,,,
70,potion,epic,29,29,1,0,13.5749200000000000,678.746,50,50,9,11000,0,866328,363,450.7904155228502,450.7904155228502,9.015808310457004,29,,,,
71,crlogo,legendary,21,17,1,0,29.3285000000000000,293.285,10,10,25,68733.333320000000000000,5,10640394,3130,5506.583851238556,6006.583851238556,600.6583851238556,3,500,500.000000000000000000,413.99999999999994,
72,yinyang,uncommon,29,29,1,0,5.4028231197771588,3879.227,690,718,8,354.800000000000000000,0,56413,43,10.219371514639079,10.219371514639079,0.01481068335454939,78,,,,
73,waffle2,legendary,29,29,1,0,16.8113888888888889,302.605,18,18,8,41500,0,306657,162,55.55176662408799,55.55176662408799,3.086209256893777,57,,,,
74,snowman,epic,29,29,1,0,12.1120800000000000,605.604,50,50,21,7619.038095238095,0,338975,122,31.88246115798727,31.88246115798727,0.6376492231597454,66,,,,
75,crosshair,common,29,24,1,0,3.2632585000000000,6526.517,2000,2000,22,900,2,4935270,1789,3245.973588989382,3245.973588989382,1.622986794494691,6,,,,
76,xmasball2,common,24,29,1,0,3.8682746408286001,11577.746,2773,4002,6,55,0,279840,320,40.96753639361019,40.96753639361019,0.014773723906819398,64,,,,
77,xmasball1,rare,29,24,1,100.000000000000000000,11.2587300000000000,1125.873,100,100,23,10323.000000000000000000,1,3451791,925,2530.5475922232235,2530.5475922232235,25.305475922232237,8,,,,
78,vase,common,29,29,1,0,2.4432615000000000,4886.523,1999,2000,15,148.000000000000000000,0,404215,184,82.94265066990481,82.94265066990481,0.04149207137063772,48,,,,
79,ufo,uncommon,29,24,1,0,5.6910416666666667,3414.625,600,600,27,2800,0,5176691,1579,3874.8454958767034,3874.8454958767034,6.458075826461172,4,,700.000000000000000000,,
80,wheeee,rare,29,29,1,0,8.4389600000000000,1265.844,150,150,33,2675,0,376164,53,207.97996439641116,207.97996439641116,1.3865330959760744,41,,,,
81,owl,epic,29,24,1,200.000000000000000000,17.2984200000000000,864.921,50,50,12,17000,0,295300,92,236.543873011138,236.543873011138,4.73087746022276,39,,,,
83,ape,epic,29,24,1,0,15.6659200000000000,783.296,50,50,15,20800.000000000000000000,1,2781354,936,1410.68735731837,1410.68735731837,28.2137471463674,15,,500.000000000000000000,,
84,ghost,epic,21,17,1,0,20.8922000000000000,1044.610,50,50,17,45200.000000000000000000,6,8972263,2625,9935.685610365246,12935.685610365246,258.7137122073049,1,3000,700.000000000000000000,184.57142857142856,1000
85,diver,rare,29,24,1,0,7.9230866666666667,1188.463,150,150,12,5650.000000000000000000,3,3109860,860,2787.837744662175,2787.837744662175,18.585584964414497,7,,,,
86,cobra,legendary,29,29,1,0,32.3404000000000000,323.404,10,10,7,75400.000000000000000000,1,2944311,727,1647.1975120898792,1647.1975120898792,164.71975120898793,12,,,,
87,clock,common,29,29,1,0,2.3450015000000000,4690.003,2000,2000,33,172,0,41761,60,8.80409084926083,8.80409084926083,0.004402045424630414,79,,,,
88,ladybug,rare,24,29,1,0,9.4983133333333333,1424.747,150,150,10,4492.190000000000000000,1,4092132,1016,2409.6407060328725,2409.6407060328725,16.064271373552483,9,,,,
89,dragon,epic,29,29,1,100.000000000000000000,15.5622200000000000,778.111,50,50,23,12500,0,1546277,433,1106.7565307029774,1106.7565307029774,22.13513061405955,16,,,,
90,virus,common,29,29,1,0,2.4456870000000000,4891.374,2000,2000,8,194.000000000000000000,0,684567,426,398.03943485896764,398.03943485896764,0.19901971742948382,32,,,,
91,cougar,rare,29,29,1,0,9.0727600000000000,1360.914,150,150,5,3800,0,1499106,591,546.6046144558044,546.6046144558044,3.6440307630386957,25,,,,
92,botroyale,legendary,29,24,1,0,21.6572000000000000,216.572,10,10,21,47240.000000000000000000,0,2374492,879,475.62459616075455,475.62459616075455,47.56245961607546,26,,,,
93,mummy,epic,24,29,1,0,14.2022200000000000,710.111,50,50,17,11500,1,1672449,396,836.8878918019991,836.8878918019991,16.737757836039982,19,,,,
94,frankie,rare,29,29,1,0,6.5137266666666667,977.059,150,150,33,2389,0,446322,207,303.7369098185765,303.7369098185765,2.0249127321238434,34,,,,
95,earth,uncommon,29,29,1,0,2.5804116666666667,1548.247,600,600,26,900,0,627730,607,109.25849080060306,109.25849080060306,0.18209748466767176,46,,,,
