id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,bets,RankPrize,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,32.4802000000000000,324.802,10,10,5,79524.138000000000000000,0,172399,28,51.31424273715294,51.31424273715294,5.131424273715294,64,,,,
4,8ball,common,29,29,1,0,4.1547998885172798,14907.422,3319,3588,25,131,0,205547,186,41.23435528417629,41.23435528417629,0.012423728618311626,68,,,,
7,alien,common,29,24,1,0,4.6151410000000000,9230.282,2000,2000,11,249.000000000000000000,0,118194,104,42.98130716563532,42.98130716563532,0.02149065358281766,67,,,,
8,angel,epic,29,29,1,0,17.6835400000000000,884.177,50,50,19,20078.000000000000000000,0,2000450,395,394.42936614578224,394.42936614578224,7.888587322915645,26,,,,
9,banana,rare,29,29,1,0,7.8737000000000000,1181.055,150,150,7,2008.000000000000000000,0,28819,38,9.699623780135694,9.699623780135694,0.06466415853423796,80,,,,
11,basketball,common,29,29,1,0,3.9092018853102907,9952.828,2347,4294,16,118.200000000000000000,0,67689,90,19.141901586243474,19.141901586243474,0.008155901826264795,74,,,,
12,beachball,common,29,29,1,0,3.6134453394706559,12560.336,3241,3514,18,130,0,267175,315,55.45918924143573,55.45918924143573,0.01711175231145811,59,,,,
13,bomb,uncommon,29,29,1,0,5.0391316666666667,3023.479,600,600,13,1007.000000000000000000,0,882093,311,371.5370250607168,371.5370250607168,0.6192283751011947,27,,,,
14,shades,epic,29,29,1,0,14.6152000000000000,730.760,50,50,13,10500,0,74540,9,17.69282660527009,17.69282660527009,0.35385653210540174,75,,,,
15,bowling,common,29,29,1,0,3.4311327116212339,4782.999,1392,2000,21,144.000000000000000000,0,219325,282,77.34705449090876,77.34705449090876,0.05556541270898618,53,,,,
17,ninja,rare,29,29,1,0,10.3691600000000000,1036.916,100,100,26,4819.800000000000000000,0,549269,251,320.0572241139567,320.0572241139567,3.2005722411395667,32,,,,
18,burger,rare,29,21,1,300.000000000000000000,9.2220600000000000,1383.309,150,150,3,3839.800000000000000000,0,393196,151,68.43976401945842,68.43976401945842,0.45626509346305616,54,,,,
19,button,common,29,29,1,0,3.8181808700834327,12813.815,3097,3356,3,127,0,338868,187,58.95267680823083,58.95267680823083,0.01903541388706194,57,,,,
20,cat,uncommon,29,24,1,0,5.0958650000000000,3057.519,600,600,6,965.000000000000000000,1,2082234,781,1797.5310409032297,1797.5310409032297,2.9958850681720497,11,,,,
21,cherry,rare,29,16,1,0,10.0200000000000000,1002.000,98,100,5,3660.000000000000000000,0,1062991,1114,332.2411334020482,332.2411334020482,3.3902156469596756,31,,,,
22,egg,rare,29,19,1,0,13.4246700000000000,1342.467,100,100,31,8000.000000000000000000,0,567100,378,184.96509579883315,184.96509579883315,1.8496509579883316,47,,,,
23,coconut,rare,29,29,1,0,6.8382768166089965,1976.262,276,289,12,1820,0,194072,94,40.900055374690425,40.900055374690425,0.14818860643003778,69,,,,
24,cute,uncommon,29,29,1,0,5.6157359009628611,4082.640,710,727,23,550.000000000000000000,0,111383,107,23.528264866089977,23.528264866089977,0.033138401219845036,72,,,,
25,devil,epic,29,29,1,0,13.6680617283950617,1107.113,80,81,7,9300,0,936257,230,639.0968089943113,639.0968089943113,7.988710112428892,19,,,,
26,revolver,uncommon,29,29,1,0,3.8324983333333333,2299.499,600,600,15,981.000000000000000000,0,740258,440,538.3336711152263,538.3336711152263,0.8972227851920438,22,,,,
27,disguise,epic,29,29,1,0,12.2329350649350649,941.936,76,77,29,5957.000000000000000000,0,119361,27,51.84596161836935,51.84596161836935,0.6821837055048598,63,,,,
28,dog,uncommon,29,24,1,0,4.6680350000000000,2800.821,600,600,4,599,0,297711,258,188.66646075290808,188.66646075290808,0.3144441012548468,45,,,,
29,donut,uncommon,29,29,1,0,5.4341381142098274,4091.906,693,753,9,437.200000000000000000,0,374254,201,147.7296345708055,147.7296345708055,0.2131740758597482,49,,,,
30,baseball,epic,29,29,1,0,9.6351549295774648,684.096,70,71,17,5178.800000000000000000,0,,,,,,86,,,,
31,bowie,rare,29,29,1,0,7.6675830815709970,2537.970,327,331,24,2000,0,175237,131,63.213968226471025,63.213968226471025,0.19331488754272486,56,,,,
32,eyeball,rare,29,29,1,0,7.0003423728813559,2065.101,282,295,23,1499,0,101677,58,21.47799383020237,21.47799383020237,0.07616309868866088,73,,,,
33,eyeball2,epic,29,29,1,0,10.6400526315789474,808.644,72,76,17,6420.000000000000000000,0,52996,17,12.609356757891874,12.609356757891874,0.17512995497072048,78,,,,
34,discoball,epic,29,29,1,0,13.7900000000000000,730.870,53,53,18,9687.000000000000000000,0,78549,11,16.304908227661777,16.304908227661777,0.30763977788041086,76,,,,
35,fishcake,uncommon,29,29,1,0,5.3371943699731903,3981.547,696,746,27,403,0,26415,22,9.838784134694906,9.838784134694906,0.014136184101573142,79,,,,
36,floater,rare,29,29,1,0,8.4667933333333333,1270.019,150,150,31,8000,0,449091,140,222.81243781178011,222.81243781178011,1.4854162520785341,40,100.000000000000000000,,,
37,fox,uncommon,29,29,1,0,5.9106520100502513,4704.879,724,796,23,556.000000000000000000,0,74552,76,15.74817703147464,15.74817703147464,0.021751625734080994,77,,,,
38,fox777,legendary,24,29,1,0,30.1455000000000000,422.037,14,14,24,133000,5,8253409,2600,5908.797947190602,6908.797947190602,493.4855676564716,2,400.000000000000000000,1000,265.25,
40,gamer,rare,29,29,1,0,9.4441000000000000,944.410,99,100,30,3160.000000000000000000,0,924549,432,295.8198927086222,295.8198927086222,2.988079724329517,34,,,,
41,xmasball,epic,29,29,1,0,10.7104500000000000,642.627,59,60,17,5980.000000000000000000,0,206036,74,49.02221731770341,49.02221731770341,0.8308850392831086,65,,,,
42,derp,uncommon,29,29,1,0,6.9295142857142857,2910.396,420,420,16,960.000000000000000000,0,565667,187,308.78265446494,308.78265446494,0.7351967963450952,33,,,,
43,moneybag,legendary,29,29,1,0,18.7430000000000000,187.430,10,10,32,43413.142000000000000000,0,702702,267,348.15133829996734,348.15133829996734,34.81513382999673,28,,,,
44,moon,uncommon,29,19,1,0,5.5720500000000000,3343.230,600,600,24,4580.000000000000000000,1,3100078,1495,2467.4777796537624,2467.4777796537624,4.112462966089604,7,300.000000000000000000,,,
