id,name,rarity,multiplier,merc_multiplier,boost,staked,AverageSkinPower,TotalSkinPower,Supply,MaxSupply,attacking,market_price,zones,VictoryPoints,wins,Prize,TotalPrize,PrizePerSkin,ranking,RankPrize,bets,BetPrize,ZonePrize
2,spy,legendary,29,29,1,300.000000000000000000,27.8211000000000000,278.211,10,10,5,59900.000000000000000000,0,259338,37,37.06030073296406,37.06030073296406,3.706030073296406,60,,,,
4,8ball,common,29,29,1,0,4.2053563443264394,15046.765,3309,3578,29,100,0,455769,323,165.14495083128855,165.14495083128855,0.04990781227902344,43,,,,
7,alien,common,29,29,1,0,4.7117985000000000,9423.597,2000,2000,23,200,0,703239,211,166.16477042368635,166.16477042368635,0.08308238521184318,42,,,,
8,angel,epic,29,29,1,0,15.2769600000000000,763.848,50,50,29,10400,0,49387,28,12.561077423093096,12.561077423093096,0.2512215484618619,73,,,,
9,banana,rare,29,29,1,0,8.0349400000000000,1205.241,150,150,11,2000,0,88354,56,19.9553691627097,19.9553691627097,0.13303579441806468,67,,,,
11,basketball,common,29,29,1,0,3.1557197065519858,12474.560,3755,4234,11,89.000000000000000000,0,171964,228,38.52083730845846,38.52083730845846,0.010258545221959642,59,,,,
12,beachball,common,29,29,1,0,3.6097876536153187,12630.647,3265,3499,15,118.800000000000000000,0,370550,153,90.3301035301022,90.3301035301022,0.027666187911210477,51,,,,
13,bomb,uncommon,29,29,1,0,5.2747700000000000,3164.862,600,600,16,1290.000000000000000000,0,2385920,636,652.0133858233736,652.0133858233736,1.0866889763722893,19,,,,
14,shades,epic,29,29,1,0,14.9895200000000000,749.476,50,50,17,10333,0,938262,125,467.1728739950404,467.1728739950404,9.343457479900808,23,,,,
15,bowling,common,29,24,1,0,2.9584300000000000,5916.860,1998,2000,26,200.000000000000000000,0,43003,54,8.255673842761935,8.255673842761935,0.004131968890271238,76,,,,
17,ninja,rare,29,29,1,0,10.4885600000000000,1048.856,100,100,27,5020.000000000000000000,0,30913,12,9.219725685094192,9.219725685094192,0.09219725685094192,74,,,,
18,burger,rare,29,29,1,300.000000000000000000,9.6636866666666667,1449.553,150,150,8,8720.000000000000000000,2,3761460,854,1947.6548943488974,1947.6548943488974,12.984365962325983,8,,,,
19,button,common,29,29,1,0,3.8370811134390901,12819.688,3084,3341,33,110,0,250357,170,51.77052998408102,51.77052998408102,0.01678681257590176,55,,,,
20,cat,uncommon,29,29,1,0,5.1832000000000000,3109.920,600,600,8,988.000000000000000000,0,568871,211,79.33191062515381,79.33191062515381,0.13221985104192302,53,,,,
21,cherry,rare,29,29,1,0,10.2439400000000000,1024.394,98,100,5,3200.000000000000000000,0,1235637,205,382.69005515906906,382.69005515906906,3.9050005628476434,25,,,,
22,egg,rare,29,29,1,0,13.9438300000000000,1394.383,100,100,18,7720.000000000000000000,0,1345463,479,683.974542815956,683.974542815956,6.839745428159561,17,,,,
23,coconut,rare,29,29,1,0,6.9830035087719298,1990.156,273,285,25,1500,0,11065,5,2.045711276154943,2.045711276154943,0.007493447898003455,84,,,,
24,cute,uncommon,29,29,1,0,5.6728041379310345,4112.783,708,725,28,449,0,4371,9,0.638236251747393,0.638236251747393,0.0009014636324115719,87,,,,
25,devil,epic,29,29,1,0,14.4650731707317073,1186.136,81,82,21,8502.400000000000000000,0,1816877,689,989.2584003932188,989.2584003932188,12.21306667152122,12,,,,
26,revolver,uncommon,29,29,1,0,4.1162600000000000,2469.756,600,600,7,887,0,403955,131,130.77061477579718,130.77061477579718,0.21795102462632865,47,,,,
27,disguise,epic,29,29,1,0,12.2545675675675676,906.838,73,74,28,8000,0,40825,11,6.4088717547823,6.4088717547823,0.0877927637641411,77,,,,
28,dog,uncommon,29,29,1,0,5.0015600000000000,3000.936,600,600,14,505.400000000000000000,0,331985,229,173.7942951301962,173.7942951301962,0.289657158550327,40,,,,
29,donut,uncommon,29,29,1,0,5.5025630026809651,4104.912,686,746,17,400,0,154664,103,32.5989559196945,32.5989559196945,0.0475203439062602,63,,,,
30,baseball,epic,29,29,1,0,9.6963428571428571,678.744,69,70,33,6718.800000000000000000,0,72636,25,15.040626715957925,15.040626715957925,0.21798009733272355,71,,,,
31,bowie,rare,29,29,1,0,7.8731265822784810,2487.908,312,316,12,1500,0,321671,146,35.306993646699794,35.306993646699794,0.11316344117531986,62,,,,
32,eyeball,rare,29,29,1,0,7.0010830449826990,2023.313,276,289,14,1500,0,18330,19,4.308799927813081,4.308799927813081,0.015611593941351743,82,,,,
33,eyeball2,epic,29,29,1,0,10.4614000000000000,784.605,71,75,22,5990.000000000000000000,0,2487,3,0.7597629584780466,0.7597629584780466,0.010700886739127417,86,,,,
34,discoball,epic,29,24,1,0,14.0458679245283019,744.431,53,53,24,7900,0,1272407,244,203.84335155879384,203.84335155879384,3.846100972807431,35,,,,
35,fishcake,uncommon,29,29,1,0,5.3539467213114754,3919.089,682,732,9,440,0,36589,28,4.7253994121402085,4.7253994121402085,0.006928738140968047,81,,,,
