id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
59685,uncommon,16850,moon,moon,,2022-12-19T11:33:18.420Z,600,600,504,1555,659,33.33,0
51037,uncommon,20000,ufo,ufo,,2022-12-18T13:52:34.715Z,600,600,121,24407,14481,8757.31,35460
50721,uncommon,4100,ufo,ufo,,2022-12-18T15:17:40.503Z,600,600,35,148,67,8.01,0
42146,uncommon,17000,moon,moon,,2022-12-19T11:33:01.604Z,600,600,50,1932,764,38.21,0
60630,uncommon,2500,bomb,bomb,,2022-12-18T20:12:20.906Z,600,600,518,1304,721,0.4,0
66535,uncommon,800,bomb,bomb,,2022-12-19T00:32:10.433Z,600,600,609,0,0,0,0
50693,uncommon,4100,ufo,ufo,,2022-12-18T15:17:46.594Z,600,600,7,145,62,2.42,0
57852,uncommon,6000,moon,moon,,2022-12-18T15:23:24.857Z,600,600,281,70,37,2.31,0
50762,uncommon,7700,ufo,ufo,,2022-12-18T16:07:28.944Z,600,600,74,5559,2624,650.73,3070
59654,uncommon,6222,moon,moon,,2022-12-18T18:53:24.852Z,600,600,499,1829,898,0,500
58738,uncommon,4900,moon,moon,,2022-12-19T09:29:31.849Z,600,600,357,32,17,0,0
61013,uncommon,1250,bomb,bomb,,2022-12-19T00:10:39.508Z,600,600,600,726,375,28.95,100
58274,uncommon,5700,moon,moon,,2022-12-16T21:09:16.242Z,600,600,312,0,0,0,0
51677,uncommon,10000,ufo,ufo,,2022-12-17T10:56:22.683Z,600,600,267,189,95,3.46,0
54606,uncommon,9100,ufo,ufo,,2022-12-18T20:19:51.404Z,600,600,539,5092,2000,714.43,3320
46501,uncommon,850,bomb,bomb,,2022-12-19T10:53:03.618Z,600,600,155,409,175,7.64,0
45972,uncommon,900,bomb,bomb,,2022-12-19T00:32:28.719Z,600,600,152,418,167,5.28,0
49791,uncommon,15900,moon,moon,,2022-12-19T11:33:31.031Z,600,600,141,292,150,3.90,0
50692,uncommon,4500,ufo,ufo,,2022-12-18T15:17:58.016Z,600,600,6,894,358,47.04,0
