id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
42612,uncommon,3000,bomb,bomb,,2023-01-13T18:28:10.885Z,600,600,131,23383,7441,779.23,1730
45972,uncommon,950,bomb,bomb,,2023-01-14T01:01:54.204Z,600,600,152,588,226,5.28,0
51197,uncommon,9000,ufo,ufo,,2023-01-14T04:55:01.797Z,600,600,177,11438,6790,2825.49,18650
50730,uncommon,3975,ufo,ufo,,2023-01-14T01:15:37.647Z,600,600,44,153,74,14.85,0
59053,uncommon,4560,moon,moon,,2023-01-14T09:52:50.690Z,600,600,416,68,30,0,0
60819,uncommon,952.38,bomb,bomb,,2023-01-14T09:00:43.257Z,600,600,551,34,12,1.06,0
64559,common,720,football,football,,2023-01-14T05:05:52.886Z,2000,2000,1536,23,14,8.91,0
64833,common,800,football,football,,2023-01-14T06:03:19.683Z,2000,2000,1680,0,0,0,500
50748,uncommon,4100,ufo,ufo,,2023-01-12T06:57:38.034Z,600,600,60,107,54,1.13,0
45545,common,1440,football,football,,2023-01-14T07:06:21.832Z,2000,2000,501,817,303,217.04,1250
51062,uncommon,4000,ufo,ufo,,2023-01-12T17:11:57.126Z,600,600,133,121,56,2.64,0
45106,uncommon,999,bomb,bomb,,2023-01-13T03:37:51.292Z,600,600,149,543,202,5.47,0
53086,uncommon,5100,ufo,ufo,,2023-01-13T08:23:33.792Z,600,600,431,3114,1301,50.28,2970
45463,common,900,football,football,,2023-01-14T05:53:15.744Z,2000,2000,485,165,73,3.38,170
60630,uncommon,1500,bomb,bomb,,2023-01-11T15:19:36.385Z,600,600,518,1497,822,0.4,0
59773,uncommon,5000,moon,moon,,2023-01-11T22:13:23.408Z,600,600,528,43,29,0,0
46869,common,750,football,football,,2023-01-14T12:23:24.231Z,2000,2000,637,215,111,0,0
50766,uncommon,5000,ufo,ufo,,2023-01-12T18:18:55.452Z,600,600,78,3123,1554,2.31,0
64824,common,1777,football,football,,2023-01-13T14:11:53.342Z,2000,2000,1675,751,392,166.13,1020
65279,common,3700,football,football,,2023-01-14T10:46:49.095Z,2000,2000,1826,1345,896,87.62,7680
20545,uncommon,7000,moon,moon,,2023-01-14T06:26:24.128Z,600,600,17,12904,4432,29.95,1920
54606,uncommon,9300,ufo,ufo,,2023-01-13T16:35:09.682Z,600,600,539,5092,2000,714.43,3320
68547,common,749.99,football,football,,2023-01-14T12:59:26.026Z,2000,2000,2014,0,0,0,0
57530,uncommon,5500,moon,moon,,2023-01-13T08:23:45.787Z,600,600,247,75,40,0.73,5000
11504,common,3500,football,football,,2023-01-14T07:44:31.035Z,2000,2000,17,2461,745,4.33,4200
64447,common,1380,football,football,,2023-01-13T17:19:03.014Z,2000,2000,1480,30,26,17.49,0
64716,common,900,football,football,,2023-01-13T17:19:05.432Z,2000,2000,1611,0,0,0,0
64804,common,4200,football,football,,2023-01-14T06:02:59.341Z,2000,2000,1662,580,274,12.81,10170
53237,uncommon,6666.657142857142,ufo,ufo,,2023-01-11T22:32:51.685Z,600,600,443,8173,3454,178.53,2910
