id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
60476,uncommon,1500,bomb,bomb,,2023-01-07T18:46:53.109Z,600,600,488,307,132,2.40,1250
60817,uncommon,1500,bomb,bomb,,2023-01-05T23:34:28.834Z,600,600,550,39,22,0,0
58031,uncommon,8000,moon,moon,,2023-01-06T08:57:11.952Z,600,600,299,49,24,0.99,0
64532,common,2500,football,football,,2023-01-08T00:37:45.001Z,2000,2000,1524,3541,1505,78.19,1250
65322,common,480,football,football,,2023-01-08T09:42:49.912Z,2000,2000,1855,0,0,0,0
65545,common,650,football,football,,2023-01-08T17:07:59.280Z,2000,2000,2011,0,0,0,250
50698,uncommon,8320,ufo,ufo,,2023-01-08T12:55:32.513Z,600,600,12,6251,2675,1327.04,13000
42023,uncommon,4700,moon,moon,,2023-01-08T15:36:30.368Z,600,600,47,1921,778,21.23,220
43873,common,3000,football,football,,2023-01-08T17:06:37.116Z,2000,2000,279,12539,5413,600.12,1990
60720,uncommon,800,bomb,bomb,,2023-01-06T07:40:23.958Z,600,600,537,26,9,0,0
53086,uncommon,4900,ufo,ufo,,2023-01-08T07:00:33.916Z,600,600,431,3114,1301,50.28,2970
60630,uncommon,1600,bomb,bomb,,2023-01-07T18:19:11.923Z,600,600,518,1497,822,0.4,0
45868,common,600,football,football,,2023-01-07T18:41:45.470Z,2000,2000,528,264,127,1.13,0
61018,uncommon,720,bomb,bomb,,2023-01-07T04:55:58.752Z,600,600,603,0,0,0,0
61019,uncommon,800,bomb,bomb,,2023-01-06T07:40:17.608Z,600,600,604,19,7,0,0
59710,common,10000,football,football,,2023-01-08T08:42:39.545Z,2000,2000,1127,27,16,1.53,1350
57942,common,495,football,football,,2023-01-07T21:15:41.099Z,2000,2000,1081,12,6,0,0
64139,common,600,football,football,,2023-01-07T18:21:44.672Z,2000,2000,1360,11,7,0,0
64824,common,2000,football,football,,2023-01-08T13:40:14.349Z,2000,2000,1675,751,392,166.13,1020
54606,uncommon,9300,ufo,ufo,,2023-01-08T10:12:01.853Z,600,600,539,5092,2000,714.43,3320
65315,common,480,football,football,,2023-01-08T09:43:11.343Z,2000,2000,1849,0,0,0,0
65393,common,650,football,football,,2023-01-07T18:41:51.938Z,2000,2000,1905,46,41,21.78,200
57530,uncommon,8000,moon,moon,,2023-01-06T16:01:30.652Z,600,600,247,75,40,0.73,5000
42612,uncommon,3000,bomb,bomb,,2023-01-06T09:52:53.228Z,600,600,131,23382,7441,779.23,1730
11504,common,3500,football,football,,2023-01-07T21:38:30.829Z,2000,2000,17,2461,745,4.33,3690
51077,uncommon,8999,ufo,ufo,,2023-01-08T16:44:09.088Z,600,600,140,11198,6002,204.93,0
59053,uncommon,5800,moon,moon,,2023-01-08T12:57:01.532Z,600,600,416,68,30,0,0
