id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
11760,common,3300,football,football,,2023-01-31T14:41:39.043Z,2000,2000,22,4116,1947,927.56,3490
49747,uncommon,5900,moon,moon,,2023-01-30T11:48:18.956Z,600,600,138,279,126,3.98,0
45972,uncommon,1300,bomb,bomb,,2023-01-30T16:02:44.345Z,600,600,152,588,226,5.28,0
46501,uncommon,2500,bomb,bomb,,2023-01-31T07:18:23.243Z,600,600,155,409,175,7.64,0
42612,uncommon,3000,bomb,bomb,,2023-01-29T10:13:16.973Z,600,600,131,23383,7441,779.23,1730
51075,uncommon,2880,ufo,ufo,,2023-01-31T03:51:18.285Z,600,600,139,154,69,2.28,0
60819,uncommon,1300,bomb,bomb,,2023-01-30T16:03:42.807Z,600,600,551,34,12,1.06,0
48157,uncommon,5000,moon,moon,,2023-01-30T17:45:52.304Z,600,600,116,339,173,20.40,0
46376,common,1300,football,football,,2023-02-01T01:54:48.297Z,2000,2000,580,1294,465,7.9,670
60916,uncommon,1600,bomb,bomb,,2023-01-31T03:52:38.484Z,600,600,569,31,16,0.73,490
53237,uncommon,7618,ufo,ufo,,2023-01-29T19:29:47.792Z,600,600,443,8246,3473,178.53,2910
60675,common,950,football,football,,2023-01-31T20:44:09.574Z,2000,2000,1162,11,4,0,0
64713,common,1100,football,football,,2023-01-31T10:22:08.910Z,2000,2000,1610,2,1,0,0
50769,uncommon,3000,ufo,ufo,,2023-01-30T16:28:02.688Z,600,600,81,0,0,0,0
11306,common,900,football,football,,2023-01-31T22:13:34.705Z,2000,2000,9,564,227,5.56,0
53718,uncommon,1600,bomb,bomb,,2023-02-01T01:57:52.180Z,600,600,262,124,58,0.91,1250
52165,uncommon,1100,bomb,bomb,,2023-01-30T06:35:48.569Z,600,600,217,92,45,3.51,0
53625,uncommon,2950,ufo,ufo,,2023-01-29T08:03:13.142Z,600,600,460,72,38,0.99,0
65279,common,4000,football,football,,2023-02-01T00:51:58.945Z,2000,2000,1826,2447,1646,407.79,9030
60630,uncommon,1500,bomb,bomb,,2023-01-31T16:55:12.415Z,600,600,518,1507,825,0.4,0
65396,common,1900,football,football,,2023-01-31T08:46:27.360Z,2000,2000,1908,0,0,0,4610
64716,common,1860,football,football,,2023-01-31T11:42:03.521Z,2000,2000,1611,0,0,0,0
59710,common,2900,football,football,,2023-02-01T01:20:37.933Z,2000,2000,1127,2822,1860,1170.72,5230
51037,uncommon,20000,ufo,ufo,,2023-01-30T15:16:02.828Z,600,600,121,31016,17846,10088.14,36760
51077,uncommon,9998,ufo,ufo,,2023-02-01T03:25:18.789Z,600,600,140,12732,6675,290.08,0
64447,common,1860,football,football,,2023-01-31T11:42:07.190Z,2000,2000,1480,30,26,17.49,500
