id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
53997,rare,8000,pizza,pizza,,2022-12-01T01:37:37.943Z,150,150,100,3136,2026,59.40,550
45150,uncommon,1900,bomb,bomb,,2023-01-03T20:01:41.029Z,600,600,150,6704,3598,656.00,600
40438,common,2500,football,football,,2023-01-03T03:37:40.167Z,2000,2000,93,541,217,6.26,5170
54313,rare,3000,pizza,pizza,,2023-01-02T08:17:41.539Z,150,150,124,298,150,5.09,50
49484,uncommon,780,bomb,bomb,,2023-01-03T18:43:18.456Z,600,600,184,232,112,4.23,0
43995,uncommon,3999,moon,moon,,2023-01-01T16:46:14.154Z,600,600,73,1002,409,13.78,0
63562,common,450,football,football,,2023-01-03T03:51:59.113Z,2000,2000,1238,0,0,0,0
43310,common,1000,football,football,,2023-01-03T08:23:34.329Z,2000,2000,244,522,213,64.23,1590
52009,uncommon,3400,ufo,ufo,,2023-01-02T21:39:03.654Z,600,600,308,98,55,2.45,0
60930,uncommon,1500,bomb,bomb,,2023-01-02T12:55:49.144Z,600,600,572,22,7,0,0
65365,common,445,football,football,,2023-01-03T08:14:52.673Z,2000,2000,1887,0,0,0,0
42184,uncommon,780,bomb,bomb,,2023-01-03T18:43:07.866Z,600,600,113,1045,409,12.38,0
51152,rare,5000,pizza,pizza,,2022-12-26T19:05:53.643Z,150,150,56,1377,650,129.65,510
65322,common,450,football,football,,2023-01-03T17:33:36.912Z,2000,2000,1855,0,0,0,0
65318,common,445,football,football,,2023-01-03T08:15:01.737Z,2000,2000,1852,0,0,0,0
65301,common,445,football,football,,2023-01-03T08:15:04.194Z,2000,2000,1843,0,0,0,0
65351,common,445,football,football,,2023-01-03T08:14:57.713Z,2000,2000,1874,0,0,0,0
41667,uncommon,780,bomb,bomb,,2023-01-03T18:43:11.918Z,600,600,110,958,399,10.61,0
47,rare,10000,cherry,cherry,,2022-10-30T04:55:09.073Z,100,100,3,4074,1592,41.41,0
64369,common,450,football,football,,2023-01-03T03:51:54.696Z,2000,2000,1436,0,0,0,0
50698,uncommon,10400,ufo,ufo,,2023-01-03T20:55:32.772Z,600,600,12,6251,2675,1327.04,13000
41994,uncommon,3999,moon,moon,,2023-01-01T16:46:07.273Z,600,600,46,1992,774,23.35,0
49031,rare,5000,cherry,cherry,,2022-12-31T13:34:38.644Z,100,100,58,2121,859,35.59,510
41347,uncommon,780,bomb,bomb,,2023-01-03T18:43:03.352Z,600,600,69,1143,454,23.12,0
53592,rare,9500,pizza,pizza,,2022-12-08T15:45:26.406Z,150,150,90,2018,1026,313.90,2500
42279,uncommon,780,bomb,bomb,,2023-01-03T18:43:05.590Z,600,600,116,1110,419,7.99,0
44321,rare,4900,cherry,cherry,,2022-12-31T21:31:13.552Z,100,100,42,2461,995,36.28,0
44773,uncommon,780,bomb,bomb,,2023-01-03T18:43:13.765Z,600,600,147,362,166,25.16,0
52277,rare,6000,pizza,pizza,,2022-12-19T08:07:38.958Z,150,150,70,434,206,7.80,0
49904,rare,9523.81,cherry,cherry,,2022-12-14T07:32:33.175Z,100,100,78,586,259,7.98,0
51521,uncommon,5950,ufo,ufo,,2023-01-01T22:31:35.837Z,600,600,238,10664,4974,148.91,0
42023,uncommon,3999,moon,moon,,2023-01-01T16:46:04.424Z,600,600,47,1921,778,20.57,0
49610,rare,5100,cherry,cherry,,2022-12-31T13:33:46.286Z,100,100,65,1785,751,36.95,680
42403,uncommon,3999,moon,moon,,2023-01-01T16:46:02.652Z,600,600,52,1909,790,16.51,0
44500,common,600,football,football,,2023-01-03T04:19:30.415Z,2000,2000,364,191,84,3.72,0
52343,uncommon,3400,ufo,ufo,,2023-01-02T21:39:07.143Z,600,600,350,88,44,1.32,0
53086,uncommon,5700,ufo,ufo,,2023-01-01T22:29:55.411Z,600,600,431,3114,1301,50.28,2970
53567,uncommon,8100,ufo,ufo,,2023-01-03T19:18:31.779Z,600,600,455,19866,9698,1172.17,12600
60309,uncommon,750,bomb,bomb,,2023-01-03T18:46:41.593Z,600,600,463,33,17,0.33,0
49884,rare,4500,cherry,cherry,,2022-12-31T23:40:05.814Z,100,100,76,888,465,27.70,0
60630,uncommon,1800,bomb,bomb,,2023-01-03T01:09:44.364Z,600,600,518,1488,819,0.4,0
60789,uncommon,750,bomb,bomb,,2023-01-03T18:46:45.944Z,600,600,546,27,18,0,0
47258,uncommon,780,bomb,bomb,,2023-01-03T18:43:15.982Z,600,600,163,318,155,3.12,0
53718,uncommon,1800,bomb,bomb,,2023-01-03T16:07:50.924Z,600,600,262,124,58,0.91,1250
51774,uncommon,3400,ufo,ufo,,2023-01-02T21:39:01.979Z,600,600,275,134,60,1.98,0
52146,uncommon,3400,ufo,ufo,,2023-01-02T21:39:05.384Z,600,600,326,118,53,2.05,0
59664,uncommon,750,bomb,bomb,,2023-01-03T18:46:37.381Z,600,600,417,32,15,0.33,0
42542,uncommon,3999,moon,moon,,2023-01-01T16:46:11.087Z,600,600,60,1534,598,14.51,0
60733,uncommon,750,bomb,bomb,,2023-01-03T18:46:32.989Z,600,600,538,5,3,0,0
65483,common,850,football,football,,2023-01-03T11:32:58.588Z,2000,2000,1964,1983,899,0.2,470
46996,common,1001,football,football,,2023-01-03T20:06:55.091Z,2000,2000,666,98,45,1.29,0
60395,rare,30000,pizza,pizza,,2022-12-19T14:07:33.813Z,150,150,157,81,40,1.72,0
42202,uncommon,780,bomb,bomb,,2023-01-03T18:43:10.140Z,600,600,114,979,405,8.05,0
64139,common,600,football,football,,2023-01-03T01:12:11.436Z,2000,2000,1360,11,7,0,0
65353,common,445,football,football,,2023-01-03T08:14:55.228Z,2000,2000,1876,0,0,0,0
40870,rare,3000,pizza,pizza,,2023-01-02T20:13:17.345Z,150,150,29,4211,1716,41.24,0
60706,uncommon,1500,bomb,bomb,,2023-01-02T12:55:51.843Z,600,600,533,34,14,0,0
54606,uncommon,9100,ufo,ufo,,2023-01-01T18:24:07.201Z,600,600,539,5092,2000,714.43,3320
49931,rare,9000,cherry,cherry,,2022-12-14T03:26:48.941Z,100,100,82,611,298,14.78,0
49740,rare,5000,cherry,cherry,,2022-12-31T13:34:14.072Z,100,100,69,2190,888,34.45,510
41985,uncommon,3999,moon,moon,,2023-01-01T16:46:09.345Z,600,600,45,1925,725,18.01,0
57771,rare,5100,cherry,cherry,,2022-12-31T13:34:00.136Z,100,100,103,1379,570,29.38,850
51077,uncommon,9000,ufo,ufo,,2023-01-03T16:12:49.183Z,600,600,140,11069,5942,198.33,0
57775,rare,5000,cherry,cherry,,2022-12-31T13:34:26.435Z,100,100,105,1321,542,32.06,850
