id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
51077,uncommon,9998,ufo,ufo,,2023-01-24T07:06:41.099Z,600,600,140,12247,6467,268.96,0
46501,uncommon,2300,bomb,bomb,,2023-01-22T20:15:36.963Z,600,600,155,409,175,7.64,0
42612,uncommon,3200,bomb,bomb,,2023-01-22T11:38:30.902Z,600,600,131,23383,7441,779.23,1730
52199,uncommon,7570,ufo,ufo,,2023-01-23T20:03:07.134Z,600,600,335,125,61,1.65,0
59053,uncommon,5000,moon,moon,,2023-01-23T17:16:17.059Z,600,600,416,68,30,0,0
52969,uncommon,6500,ufo,ufo,,2023-01-23T20:01:41.646Z,600,600,427,73,37,0,0
45545,common,1550,football,football,,2023-01-24T02:41:45.042Z,2000,2000,501,819,304,217.04,1300
58860,common,2350,football,football,,2023-01-24T02:16:21.824Z,2000,2000,1101,242,114,13.48,6250
64540,common,900,football,football,,2023-01-23T17:00:31.989Z,2000,2000,1528,0,0,0,0
64804,common,3500,football,football,,2023-01-23T09:33:22.443Z,2000,2000,1662,1035,466,15.29,10320
65156,common,900,football,football,,2023-01-23T17:00:21.767Z,2000,2000,1756,0,0,0,0
64576,common,900,football,football,,2023-01-23T17:00:28.740Z,2000,2000,1547,0,0,0,0
41303,uncommon,1200,bomb,bomb,,2023-01-22T00:26:10.985Z,600,600,43,2013,877,367.46,0
51521,uncommon,8000,ufo,ufo,,2023-01-24T02:10:25.967Z,600,600,238,15963,7720,2022.86,16390
57928,uncommon,1200,bomb,bomb,,2023-01-22T00:26:13.300Z,600,600,364,6,2,2.31,0
58159,uncommon,1142.86,bomb,bomb,,2023-01-23T08:38:00.425Z,600,600,380,56,29,1.39,0
54639,uncommon,20000,ufo,ufo,,2023-01-23T11:45:23.644Z,600,600,542,42992,21479,12109.21,32890
60630,uncommon,2000,bomb,bomb,,2023-01-22T22:55:27.984Z,600,600,518,1507,825,0.4,0
64755,common,900,football,football,,2023-01-23T17:00:25.525Z,2000,2000,1632,0,0,0,0
65285,common,900,football,football,,2023-01-23T17:00:18.175Z,2000,2000,1831,0,0,0,0
54606,uncommon,8900,ufo,ufo,,2023-01-23T17:22:45.847Z,600,600,539,5092,2000,714.43,3320
68547,common,1700,football,football,,2023-01-23T09:33:37.169Z,2000,2000,2014,32,11,7.59,2570
51037,uncommon,20000,ufo,ufo,,2023-01-23T20:12:24.022Z,600,600,121,31016,17846,10088.14,36760
