id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
51077,uncommon,9998,ufo,ufo,,2023-01-23T14:20:26.513Z,600,600,140,12220,6457,268.96,0
46501,uncommon,2300,bomb,bomb,,2023-01-22T20:15:36.963Z,600,600,155,409,175,7.64,0
42574,common,839,football,football,,2023-01-22T22:46:13.864Z,2000,2000,202,564,213,8.63,0
42612,uncommon,3200,bomb,bomb,,2023-01-22T11:38:30.902Z,600,600,131,23383,7441,779.23,1730
51197,uncommon,7000,ufo,ufo,,2023-01-23T14:11:26.390Z,600,600,177,11966,7083,2825.49,18650
44716,common,800,football,football,,2023-01-23T02:24:09.185Z,2000,2000,388,185,78,1.7,50
60476,uncommon,1500,bomb,bomb,,2023-01-23T06:45:52.567Z,600,600,488,307,132,2.40,1250
45545,common,1600,football,football,,2023-01-23T01:01:04.982Z,2000,2000,501,819,304,217.04,1300
58860,common,2405,football,football,,2023-01-23T02:25:18.895Z,2000,2000,1101,236,111,13.15,6250
64804,common,3500,football,football,,2023-01-23T09:33:22.443Z,2000,2000,1662,1035,466,15.29,10320
65317,common,800,football,football,,2023-01-23T02:24:21.676Z,2000,2000,1851,30,10,0,0
65270,common,800,football,football,,2023-01-23T02:24:44.075Z,2000,2000,1820,0,0,0,0
41303,uncommon,1200,bomb,bomb,,2023-01-22T00:26:10.985Z,600,600,43,2013,877,367.46,0
43583,common,800,football,football,,2023-01-23T02:23:54.468Z,2000,2000,259,187,84,3.83,50
43964,common,800,football,football,,2023-01-23T02:23:46.904Z,2000,2000,288,211,88,3.73,50
64276,common,800,football,football,,2023-01-23T02:24:34.362Z,2000,2000,1406,0,0,0,0
44054,common,800,football,football,,2023-01-23T02:24:01.352Z,2000,2000,298,203,83,1.46,50
54639,uncommon,20000,ufo,ufo,,2023-01-23T11:45:23.644Z,600,600,542,42992,21479,12109.21,32890
57928,uncommon,1200,bomb,bomb,,2023-01-22T00:26:13.300Z,600,600,364,6,2,2.31,0
58159,uncommon,1142.86,bomb,bomb,,2023-01-23T08:38:00.425Z,600,600,380,56,29,1.39,0
53086,uncommon,5000,ufo,ufo,,2023-01-22T08:53:33.751Z,600,600,431,3114,1301,50.28,2970
65279,common,3500,football,football,,2023-01-22T21:01:28.034Z,2000,2000,1826,1824,1198,148.01,9030
60630,uncommon,2000,bomb,bomb,,2023-01-22T22:55:27.984Z,600,600,518,1507,825,0.4,0
63843,common,1350,football,football,,2023-01-22T20:19:20.758Z,2000,2000,1284,1640,732,0.25,0
65240,common,800,football,football,,2023-01-23T02:24:38.978Z,2000,2000,1806,0,0,0,0
54606,uncommon,8900,ufo,ufo,,2023-01-22T21:34:10.107Z,600,600,539,5092,2000,714.43,3320
65345,common,800,football,football,,2023-01-23T02:24:15.776Z,2000,2000,1869,77,32,0,0
65354,common,800,football,football,,2023-01-23T02:24:26.851Z,2000,2000,1877,6,1,0,0
64716,common,1740,football,football,,2023-01-22T22:59:38.513Z,2000,2000,1611,0,0,0,0
11504,common,4000,football,football,,2023-01-22T19:47:41.074Z,2000,2000,17,2461,745,4.33,4200
64447,common,1500,football,football,,2023-01-22T22:59:50.107Z,2000,2000,1480,30,26,17.49,0
68547,common,1700,football,football,,2023-01-23T09:33:37.169Z,2000,2000,2014,32,11,7.59,2570
