id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
64989,epic,18000,mummy,mummy,,2022-12-26T02:46:04.198Z,50,50,35,11,6,0,850
49222,epic,14000,potion,potion,,2023-01-25T22:12:26.532Z,50,50,24,4534,2258,298.03,0
44702,epic,22500,citrus,citrus,,2023-02-08T04:05:36.375Z,50,50,49,58818,32547,2568.65,34360
56392,rare,10000,ladybug,ladybug,,2022-08-12T18:35:18.352Z,150,150,32,175,98,22.84,0
66518,epic,7980,royman,royman,,2023-01-17T09:11:35.004Z,50,50,57,0,0,0,0
65074,rare,2800,frankie,frankie,,2023-01-27T17:45:44.493Z,150,150,70,755,353,205.59,500
52051,rare,3500,floater,floater,,2023-02-10T13:19:16.973Z,150,150,70,210,106,5.23,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,81,81,76,4490,1825,9.3,0
65974,epic,16000,dragon,dragon,,2023-01-01T22:26:46.204Z,50,50,51,0,0,0,0
50268,rare,3240,floater,floater,,2023-02-11T10:02:50.553Z,150,150,57,673,263,11.62,1000
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,150,150,78,1168,630,151.43,220
44151,epic,9500,discoball,discoball,,2023-01-30T22:45:40.249Z,53,53,32,2604,1132,35.30,0
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,150,150,85,11256,4795,137.78,490
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,150,150,90,171,75,0,0
46859,rare,8000,egg,egg,,2023-01-31T12:16:01.994Z,100,100,59,1043,460,14.89,0
54400,rare,3500,floater,floater,,2023-02-10T13:19:00.047Z,150,150,96,218,111,5.02,0
46405,rare,4500,peach,peach,,2022-12-28T11:11:27.796Z,100,100,69,572,255,8.11,0
52115,rare,2300,banana,banana,,2023-01-30T11:49:55.471Z,150,150,96,999,568,12.63,0
54611,rare,3500,floater,floater,,2023-02-10T13:20:49.045Z,150,150,100,78,47,0,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,100,100,100,390,196,3.96,0
49931,rare,4000,cherry,cherry,,2023-02-07T13:58:40.664Z,100,100,82,611,298,14.78,0
13415,uncommon,700,donut,donut,,2023-02-12T01:04:32.690Z,749,749,104,1363,542,46.59,0
10944,rare,10000,egg,egg,,2023-02-05T22:39:40.231Z,100,100,11,4644,1827,38.62,0
52288,rare,3000,banana,banana,,2023-02-09T13:05:51.179Z,150,150,107,5,4,1.32,0
50672,common,900,vase,vase,,2023-02-12T01:51:35.988Z,2000,2000,90,679,368,13.57,0
47443,rare,8000,egg,egg,,2023-01-31T12:16:05.513Z,100,100,90,1102,507,14.48,0
54746,rare,3500,floater,floater,,2023-02-10T13:20:01.431Z,150,150,109,194,93,4.24,0
